,protid,P,S,C
228,x0228_X,63,338,34
229,x0229_X,73,460,62
230,x0230_X,83,456,56
231,x0231_X,80,520,66
232,x0232_X,63,405,60
233,x0233_X,82,490,58
234,x0234_X,71,372,53
235,x0235_X,88,513,65
236,x0236_X,84,443,68
237,x0237_X,98,470,62
238,x0238_X,150,549,81
239,x0239_X,152,579,89
240,x0240_X,199,646,101
241,x0241_X,111,453,66
242,x0242_X,153,614,94
243,x0243_X,141,564,75
244,x0244_X,161,614,86
245,x0245_X,169,606,86
246,x0246_X,123,525,55
247,x0247_X,123,512,68
248,x0248_X,143,565,72
249,x0249_X,184,652,67
250,x0250_X,108,493,65
251,x0251_X,126,541,74
252,x0252_X,159,561,100
253,x0253_X,106,436,53
254,x0254_X,134,481,88
255,x0255_X,168,610,83
256,x0256_X,166,608,87
257,x0257_X,172,708,110
258,x0258_X,177,712,101
259,x0259_X,155,608,98
260,x0260_X,165,644,94
261,x0261_X,159,611,91
262,x0262_X,161,600,100
263,x0263_X,155,573,92
264,x0264_X,176,753,106
265,x0265_X,157,577,86
266,x0266_X,156,702,88
267,x0267_X,111,485,70
268,x0268_X,144,631,86
269,x0269_X,120,580,80
270,x0270_X,103,489,74
271,x0271_X,133,558,89
272,x0272_X,133,558,89
273,x0273_X,114,551,76
274,x0274_X,136,566,78
275,x0275_X,123,532,86
276,x0276_X,156,727,107
277,x0277_X,216,754,111
278,x0278_X,148,672,83
279,x0279_X,179,707,104
280,x0280_X,148,634,79
281,x0281_X,185,746,104
282,x0282_X,215,814,147
283,x0283_X,233,894,148
284,x0284_X,167,758,110
285,x0285_X,211,755,115
286,x0286_X,210,792,126
287,x0287_X,214,766,148
288,x0288_X,201,752,128
289,x0289_X,210,868,147
290,x0290_X,224,860,141
291,x0291_X,191,816,121
292,x0292_X,208,917,150
293,x0293_X,176,777,128
294,x0294_X,206,882,137
295,x0295_X,203,842,131
296,x0296_X,200,855,121
297,x0297_X,208,882,135
298,x0298_X,209,884,132
299,x0299_X,212,786,130
300,x0300_X,188,736,111
301,x0301_X,146,658,99
302,x0302_X,178,708,104
303,x0303_X,218,822,136
304,x0304_X,207,830,139
305,x0305_X,220,859,146
306,x0306_X,228,947,151
307,x0307_X,207,828,141
308,x0308_X,231,993,154
309,x0309_X,235,891,149
310,x0310_X,230,945,151
311,x0311_X,198,763,120
312,x0312_X,225,866,134
313,x0313_X,231,939,156
314,x0314_X,219,732,130
315,x0315_X,232,950,144
316,x0316_X,228,899,148
317,x0317_X,224,901,150
318,x0318_X,224,907,144
319,x0319_X,236,989,153
320,x0320_X,235,940,151
321,x0321_X,233,986,159
322,x0322_X,223,960,143
323,x0323_X,230,948,148
324,x0324_X,232,947,147
325,x0325_X,272,1044,169
326,x0326_X,195,858,123
327,x0327_X,222,956,148
328,x0328_X,255,1016,160
329,x0329_X,216,959,151
330,x0330_X,211,783,134
331,x0331_X,244,971,163
332,x0332_X,228,899,148
333,x0333_X,210,801,117
334,x0334_X,233,982,163
335,x0335_X,219,910,146
336,x0336_X,230,900,145
337,x0337_X,225,859,141
338,x0338_X,209,750,122
339,x0339_X,206,802,120
340,x0340_X,193,774,114
341,x0341_X,188,741,106
342,x0342_X,206,755,120
343,x0343_X,210,791,127
344,x0344_X,193,732,110
345,x0345_X,163,686,97
346,x0346_X,193,736,106
347,x0347_X,177,712,101
348,x0348_X,193,761,127
349,x0349_X,204,758,119
350,x0350_X,224,819,133
351,x0351_X,193,774,114
352,x0352_X,212,791,125
353,x0353_X,194,812,122
354,x0354_X,185,741,109
355,x0355_X,188,804,136
356,x0356_X,179,741,115
357,x0357_X,177,736,122
358,x0358_X,187,766,128
359,x0359_X,194,753,134
360,x0360_X,200,834,142
361,x0361_X,187,770,124
362,x0362_X,134,619,108
363,x0363_X,223,819,134
364,x0364_X,200,726,109
365,x0365_X,194,761,126
366,x0366_X,216,732,133
367,x0367_X,209,746,126
368,x0368_X,216,790,122
369,x0369_X,221,834,121
370,x0370_X,187,758,90
371,x0371_X,232,804,140
372,x0372_X,214,748,119
373,x0373_X,247,830,148
374,x0374_X,208,746,127
375,x0375_X,225,730,126
376,x0376_X,142,552,86
377,x0377_X,153,609,99
378,x0378_X,175,670,101
379,x0379_X,206,716,113
380,x0380_X,182,647,117
381,x0381_X,246,793,137
382,x0382_X,248,833,144
383,x0383_X,233,861,131
384,x0384_X,257,967,154
385,x0385_X,248,843,134
386,x0386_X,246,1012,173
387,x0387_X,291,1085,164
388,x0388_X,226,911,138
389,x0389_X,263,952,163
390,x0390_X,318,1045,177
391,x0391_X,258,898,170
392,x0392_X,260,859,156
393,x0393_X,245,886,144
394,x0394_X,245,1008,178
395,x0395_X,267,1087,186
396,x0396_X,264,1035,186
397,x0397_X,273,1091,176
398,x0398_X,253,1056,176
399,x0399_X,265,997,169
400,x0400_X,237,842,146
401,x0401_X,243,925,158
402,x0402_X,282,976,173
403,x0403_X,279,889,158
404,x0404_X,300,959,172
405,x0405_X,253,918,155
406,x0406_X,235,840,150
407,x0407_X,237,887,151
408,x0408_X,230,894,151
409,x0409_X,256,1008,167
410,x0410_X,206,878,141
411,x0411_X,277,1028,180
412,x0412_X,231,939,156
413,x0413_X,257,1014,160
414,x0414_X,260,999,172
415,x0415_X,264,951,163
416,x0416_X,255,1014,162
417,x0417_X,256,1065,164
418,x0418_X,295,1067,178
419,x0419_X,268,990,173
420,x0420_X,224,841,160
421,x0421_X,246,966,166
422,x0422_X,234,925,167
423,x0423_X,255,948,175
424,x0424_X,246,867,162
425,x0425_X,311,1092,193
426,x0426_X,288,1066,186
427,x0427_X,271,1036,178
428,x0428_X,277,939,162
429,x0429_X,236,877,162
430,x0430_X,224,845,156
431,x0431_X,259,990,182
432,x0432_X,284,1068,188
433,x0433_X,264,987,180
434,x0434_X,233,902,140
435,x0435_X,246,1016,169
436,x0436_X,246,922,158
437,x0437_X,216,831,129
438,x0438_X,252,827,146
439,x0439_X,242,977,159
440,x0440_X,262,1003,166
441,x0441_X,239,984,155
442,x0442_X,257,1004,170
443,x0443_X,281,1067,192
444,x0444_X,250,1011,170
445,x0445_X,271,1039,175
446,x0446_X,275,1081,184
447,x0447_X,262,1049,174
448,x0448_X,241,944,141
449,x0449_X,218,958,150
450,x0450_X,252,1058,175
451,x0451_X,285,1130,181
452,x0452_X,305,1118,173
453,x0453_X,265,1001,165
454,x0454_X,250,1070,165
455,x0455_X,301,1124,171
456,x0456_X,276,1041,168
457,x0457_X,341,1116,196
458,x0458_X,278,980,173
459,x0459_X,270,984,177
460,x0460_X,235,919,172
461,x0461_X,280,1025,180
462,x0462_X,280,1039,166
463,x0463_X,293,1119,184
464,x0464_X,297,1056,187
465,x0465_X,252,1054,179
466,x0466_X,252,1054,179
467,x0467_X,264,1062,159
468,x0468_X,292,1072,176
469,x0469_X,241,977,160
470,x0470_X,278,1075,187
471,x0471_X,279,1176,198
472,x0472_X,295,1057,188
473,x0473_X,259,1014,158
474,x0474_X,273,1043,169
475,x0475_X,279,1027,179
476,x0476_X,247,972,159
477,x0477_X,208,919,148
478,x0478_X,247,1021,163
479,x0479_X,273,1043,169
480,x0480_X,240,1077,168
481,x0481_X,233,991,154
482,x0482_X,268,1058,159
483,x0483_X,243,902,130
484,x0484_X,227,1010,141
485,x0485_X,245,919,162
486,x0486_X,284,1029,172
487,x0487_X,259,1019,153
488,x0488_X,255,967,156
489,x0489_X,302,1160,191
490,x0490_X,234,986,158
491,x0491_X,247,1013,171
492,x0492_X,235,938,153
493,x0493_X,255,1017,159
494,x0494_X,265,953,160
495,x0495_X,291,1215,205
496,x0496_X,240,1031,160
497,x0497_X,224,894,157
498,x0498_X,239,877,159
499,x0499_X,269,1088,183
500,x0500_X,255,960,163
501,x0501_X,246,1018,167
502,x0502_X,250,909,167
503,x0503_X,262,1044,179
504,x0504_X,283,1058,199
505,x0505_X,250,1025,156
506,x0506_X,233,811,132
507,x0507_X,255,952,171
508,x0508_X,257,1017,157
509,x0509_X,260,989,182
510,x0510_X,265,1096,179
511,x0511_X,235,945,146
512,x0512_X,280,1121,195
513,x0513_X,258,1101,181
514,x0514_X,276,1185,192
515,x0515_X,288,1170,195
516,x0516_X,327,1187,197
517,x0517_X,269,1052,164
518,x0518_X,319,1179,213
519,x0519_X,327,1247,196
520,x0520_X,294,1172,187
521,x0521_X,296,1224,191
522,x0522_X,269,1145,182
523,x0523_X,316,1303,211
524,x0524_X,314,1245,211
525,x0525_X,275,1145,176
526,x0526_X,279,1076,185
527,x0527_X,262,1017,152
528,x0528_X,276,1081,183
529,x0529_X,308,1069,163
530,x0530_X,302,1161,190
531,x0531_X,341,1223,206
532,x0532_X,282,1086,172
533,x0533_X,237,935,154
534,x0534_X,321,1194,196
535,x0535_X,301,1156,196
536,x0536_X,304,1205,202
537,x0537_X,253,1011,167
538,x0538_X,318,1206,187
539,x0539_X,320,1137,196
540,x0540_X,279,1133,184
541,x0541_X,249,1104,187
542,x0542_X,299,1210,202
543,x0543_X,326,1293,211
544,x0544_X,317,1310,203
545,x0545_X,301,1272,197
546,x0546_X,324,1361,206
547,x0547_X,346,1336,209
548,x0548_X,278,1190,185
549,x0549_X,323,1186,202
550,x0550_X,248,1070,167
551,x0551_X,252,1011,168
552,x0552_X,306,1214,191
553,x0553_X,278,1236,197
554,x0554_X,256,1145,195
555,x0555_X,291,1182,180
556,x0556_X,255,1206,192
557,x0557_X,312,1196,203
558,x0558_X,285,1237,189
559,x0559_X,332,1345,214
560,x0560_X,300,1274,196
561,x0561_X,305,1267,198
562,x0562_X,314,1318,198
563,x0563_X,332,1347,212
564,x0564_X,318,1302,210
565,x0565_X,305,1270,195
566,x0566_X,285,1190,178
567,x0567_X,243,1063,179
568,x0568_X,258,1099,183
569,x0569_X,257,1142,197
570,x0570_X,271,1196,186
571,x0571_X,277,1229,205
572,x0572_X,252,1156,188
573,x0573_X,278,1185,190
574,x0574_X,271,1187,195
575,x0575_X,303,1199,209
576,x0576_X,317,1312,201
577,x0577_X,276,1196,181
578,x0578_X,281,1068,191
579,x0579_X,323,1202,186
580,x0580_X,243,990,145
581,x0581_X,293,1236,182
582,x0582_X,289,1164,200
583,x0583_X,301,1284,185
584,x0584_X,290,1282,198
585,x0585_X,275,1140,181
586,x0586_X,297,1272,201
587,x0587_X,312,1264,194
588,x0588_X,323,1318,189
589,x0589_X,276,1139,181
590,x0590_X,283,1232,196
591,x0591_X,295,1264,211
592,x0592_X,235,1066,184
593,x0593_X,317,1369,205
594,x0594_X,351,1320,220
595,x0595_X,375,1412,229
596,x0596_X,326,1299,205
597,x0597_X,347,1318,226
598,x0598_X,348,1317,226
599,x0599_X,306,1256,208
600,x0600_X,431,1345,240
601,x0601_X,327,1277,226
602,x0602_X,351,1262,217
603,x0603_X,386,1321,246
604,x0604_X,346,1278,206
605,x0605_X,297,1148,208
606,x0606_X,305,1146,202
607,x0607_X,336,1286,208
608,x0608_X,378,1270,243
609,x0609_X,360,1357,236
610,x0610_X,478,1313,289
611,x0611_X,324,1343,224
612,x0612_X,306,1218,187
613,x0613_X,312,1254,204
614,x0614_X,334,1279,217
615,x0615_X,393,1383,240
616,x0616_X,320,1303,207
617,x0617_X,351,1303,237
618,x0618_X,317,1184,210
619,x0619_X,302,1400,189
620,x0620_X,288,1276,206
621,x0621_X,395,1446,239
622,x0622_X,586,1385,307
623,x0623_X,661,1548,347
624,x0624_X,691,1574,363
625,x0625_X,676,1526,354
626,x0626_X,595,1426,325
627,x0627_X,633,1447,335
628,x0628_X,679,1449,357
629,x0629_X,647,1427,341
630,x0630_X,674,1460,351
631,x0631_X,673,1538,345
632,x0632_X,502,1295,283
633,x0633_X,634,1527,324
634,x0634_X,668,1537,351
635,x0635_X,682,1592,354
636,x0636_X,630,1393,323
637,x0637_X,633,1449,333
638,x0638_X,683,1510,363
639,x0639_X,713,1618,370
640,x0640_X,630,1523,332
641,x0641_X,678,1530,348
642,x0642_X,664,1479,342
643,x0643_X,693,1578,357
644,x0644_X,673,1538,345
645,x0645_X,709,1555,364
646,x0646_X,648,1504,333
647,x0647_X,708,1550,370
648,x0648_X,658,1489,338
649,x0649_X,656,1493,336
650,x0650_X,693,1578,357
651,x0651_X,678,1530,348
652,x0652_X,693,1578,357
653,x0653_X,701,1569,358
654,x0654_X,689,1516,351
655,x0655_X,698,1567,363
656,x0656_X,617,1469,329
657,x0657_X,693,1578,357
658,x0658_X,713,1618,370
659,x0659_X,698,1567,363
660,x0660_X,621,1476,318
661,x0661_X,616,1422,308
662,x0662_X,701,1569,358
663,x0663_X,713,1618,370
664,x0664_X,689,1516,351
665,x0665_X,653,1422,340
666,x0666_X,674,1469,342
667,x0667_X,658,1489,338
668,x0668_X,648,1502,335
669,x0669_X,693,1578,357
670,x0670_X,698,1567,363
671,x0671_X,644,1512,329
672,x0672_X,682,1592,354
673,x0673_X,678,1528,350
674,x0674_X,678,1528,350
675,x0675_X,713,1618,370
676,x0676_X,698,1567,363
677,x0677_X,693,1578,357
678,x0678_X,693,1578,357
679,x0679_X,682,1592,354
680,x0680_X,693,1578,357
681,x0681_X,698,1568,362
682,x0682_X,684,1516,356
683,x0683_X,698,1567,363
684,x0684_X,663,1552,341
685,x0685_X,701,1489,366
686,x0686_X,641,1450,324
687,x0687_X,667,1543,346
688,x0688_X,649,1435,331
689,x0689_X,671,1540,345
690,x0690_X,665,1551,340
691,x0691_X,667,1464,354
692,x0692_X,698,1567,363
693,x0693_X,701,1560,367
694,x0694_X,693,1578,357
695,x0695_X,648,1424,343
696,x0696_X,663,1552,341
697,x0697_X,684,1518,354
698,x0698_X,713,1618,370
699,x0699_X,684,1518,354
700,x0700_X,644,1512,329
701,x0701_X,678,1528,350
702,x0702_X,693,1578,357
703,x0703_X,643,1430,342
704,x0704_X,663,1552,341
705,x0705_X,648,1502,335
706,x0706_X,713,1618,370
707,x0707_X,713,1618,370
708,x0708_X,648,1502,335
709,x0709_X,713,1618,370
710,x0710_X,650,1500,335
711,x0711_X,681,1521,354
712,x0712_X,678,1529,349
713,x0713_X,693,1578,357
714,x0714_X,633,1456,326
715,x0715_X,671,1534,351
716,x0716_X,713,1618,370
717,x0717_X,678,1524,354
718,x0718_X,648,1502,335
719,x0719_X,629,1464,322
720,x0720_X,593,1506,316
721,x0721_X,609,1411,326
722,x0722_X,642,1435,338
723,x0723_X,659,1485,341
724,x0724_X,698,1568,362
725,x0725_X,693,1578,357
726,x0726_X,668,1535,353
727,x0727_X,678,1528,350
728,x0728_X,713,1618,370
729,x0729_X,678,1529,349
730,x0730_X,694,1505,357
731,x0731_X,713,1618,370
732,x0732_X,713,1618,370
733,x0733_X,693,1578,357
734,x0734_X,698,1567,363
735,x0735_X,678,1528,350
736,x0736_X,713,1618,370
737,x0737_X,698,1567,363
738,x0738_X,713,1546,369
739,x0739_X,685,1591,352
740,x0740_X,693,1578,357
741,x0741_X,693,1578,357
742,x0742_X,673,1538,345
743,x0743_X,693,1578,357
744,x0744_X,673,1538,345
745,x0745_X,698,1567,363
746,x0746_X,686,1511,359
747,x0747_X,663,1552,341
748,x0748_X,698,1567,363
749,x0749_X,678,1528,350
750,x0750_X,651,1505,329
751,x0751_X,648,1502,335
752,x0752_X,693,1578,357
753,x0753_X,682,1592,354
754,x0754_X,713,1618,370
755,x0755_X,648,1502,335
756,x0756_X,713,1618,370
757,x0757_X,692,1590,346
758,x0758_X,713,1618,370
759,x0759_X,713,1618,370
760,x0760_X,678,1529,349
761,x0761_X,693,1578,357
762,x0762_X,713,1618,370
763,x0763_X,713,1618,370
764,x0764_X,693,1578,357
765,x0765_X,663,1552,341
766,x0766_X,713,1618,370
767,x0767_X,698,1569,361
768,x0768_X,713,1618,370
769,x0769_X,673,1538,345
770,x0770_X,693,1578,357
771,x0771_X,682,1515,359
772,x0772_X,676,1532,348
773,x0773_X,673,1538,345
774,x0774_X,677,1470,338
775,x0775_X,655,1496,334
776,x0776_X,653,1491,341
777,x0777_X,667,1542,347
778,x0778_X,648,1503,334
779,x0779_X,634,1453,328
780,x0780_X,684,1517,355
781,x0781_X,667,1542,347
782,x0782_X,667,1542,347
783,x0783_X,663,1473,349
784,x0784_X,648,1503,334
785,x0785_X,602,1366,310
786,x0786_X,637,1441,337
787,x0787_X,669,1461,355
788,x0788_X,667,1542,347
789,x0789_X,667,1542,347
790,x0790_X,698,1568,362
791,x0791_X,642,1502,341
792,x0792_X,653,1491,341
793,x0793_X,687,1520,349
794,x0794_X,684,1517,355
795,x0795_X,684,1517,355
796,x0796_X,653,1491,341
797,x0797_X,674,1468,343
798,x0798_X,667,1542,347
799,x0799_X,674,1468,343
800,x0800_X,664,1479,342
801,x0801_X,698,1568,362
802,x0802_X,648,1503,334
803,x0803_X,661,1495,329
804,x0804_X,664,1479,342
805,x0805_X,678,1459,348
806,x0806_X,678,1529,349
807,x0807_X,667,1542,347
808,x0808_X,666,1482,337
809,x0809_X,682,1516,358
810,x0810_X,684,1517,355
811,x0811_X,651,1491,343
812,x0812_X,698,1568,362
813,x0813_X,655,1500,330
814,x0814_X,620,1345,313
815,x0815_X,684,1517,355
816,x0816_X,642,1435,338
817,x0817_X,653,1491,341
818,x0818_X,653,1491,341
819,x0819_X,684,1517,355
820,x0820_X,648,1503,334
821,x0821_X,698,1568,362
822,x0822_X,633,1448,334
823,x0823_X,693,1578,357
824,x0824_X,682,1592,354
825,x0825_X,713,1618,370
826,x0826_X,698,1568,362
827,x0827_X,667,1543,346
828,x0828_X,708,1550,370
829,x0829_X,693,1578,357
830,x0830_X,651,1506,328
831,x0831_X,644,1439,332
832,x0832_X,650,1441,324
833,x0833_X,681,1531,344
834,x0834_X,682,1592,354
835,x0835_X,713,1618,370
836,x0836_X,713,1618,370
837,x0837_X,701,1570,357
838,x0838_X,682,1592,354
839,x0839_X,673,1538,345
840,x0840_X,701,1570,357
841,x0841_X,698,1568,362
842,x0842_X,655,1496,334
843,x0843_X,684,1517,355
844,x0844_X,713,1618,370
845,x0845_X,667,1541,348
846,x0846_X,682,1592,354
847,x0847_X,671,1521,364
848,x0848_X,663,1552,341
849,x0849_X,686,1521,349
850,x0850_X,686,1520,350
851,x0851_X,567,1359,285
852,x0852_X,698,1567,363
853,x0853_X,693,1578,357
854,x0854_X,713,1618,370
855,x0855_X,698,1567,363
856,x0856_X,693,1578,357
857,x0857_X,686,1510,360
858,x0858_X,666,1482,337
859,x0859_X,713,1618,370
860,x0860_X,650,1503,332
861,x0861_X,619,1476,320
862,x0862_X,682,1592,354
863,x0863_X,693,1578,357
864,x0864_X,701,1570,357
865,x0865_X,646,1437,332
866,x0866_X,655,1489,341
867,x0867_X,673,1393,349
868,x0868_X,639,1446,330
869,x0869_X,681,1531,344
870,x0870_X,673,1538,345
871,x0871_X,693,1578,357
872,x0872_X,678,1528,350
873,x0873_X,682,1592,354
874,x0874_X,686,1521,349
875,x0875_X,693,1578,357
876,x0876_X,681,1521,354
877,x0877_X,713,1618,370
878,x0878_X,713,1546,369
879,x0879_X,663,1552,341
880,x0880_X,701,1560,367
881,x0881_X,713,1618,370
882,x0882_X,682,1592,354
883,x0883_X,698,1567,363
884,x0884_X,701,1569,358
885,x0885_X,678,1528,350
886,x0886_X,650,1504,331
887,x0887_X,678,1529,349
888,x0888_X,678,1528,350
889,x0889_X,637,1446,332
890,x0890_X,682,1526,348
891,x0891_X,667,1541,348
892,x0892_X,618,1476,321
893,x0893_X,701,1560,367
894,x0894_X,698,1568,362
895,x0895_X,713,1618,370
896,x0896_X,697,1576,355
897,x0897_X,670,1545,341
898,x0898_X,682,1592,354
899,x0899_X,655,1495,335
900,x0900_X,667,1550,339
901,x0901_X,713,1618,370
902,x0902_X,698,1568,362
903,x0903_X,701,1570,357
904,x0904_X,652,1499,334
905,x0905_X,682,1592,354
906,x0906_X,713,1618,370
907,x0907_X,708,1550,370
908,x0908_X,684,1517,355
909,x0909_X,682,1592,354
910,x0910_X,663,1552,341
911,x0911_X,676,1539,341
912,x0912_X,666,1540,350
913,x0913_X,698,1567,363
914,x0914_X,701,1569,358
915,x0915_X,701,1569,358
916,x0916_X,636,1456,323
917,x0917_X,666,1481,338
918,x0918_X,713,1618,370
919,x0919_X,713,1618,370
920,x0920_X,713,1618,370
921,x0921_X,698,1567,363
922,x0922_X,667,1541,348
923,x0923_X,630,1456,329
924,x0924_X,682,1592,354
925,x0925_X,686,1519,351
926,x0926_X,698,1567,363
927,x0927_X,701,1569,358
928,x0928_X,667,1541,348
929,x0929_X,637,1515,333
930,x0930_X,670,1544,342
931,x0931_X,713,1618,370
932,x0932_X,698,1567,363
933,x0933_X,713,1618,370
934,x0934_X,713,1618,370
935,x0935_X,682,1592,354
936,x0936_X,682,1592,354
937,x0937_X,666,1472,347
938,x0938_X,713,1618,370
939,x0939_X,681,1530,345
940,x0940_X,682,1592,354
941,x0941_X,713,1618,370
942,x0942_X,667,1541,348
943,x0943_X,713,1618,370
944,x0944_X,656,1549,351
945,x0945_X,682,1592,354
946,x0946_X,693,1578,357
947,x0947_X,655,1480,350
948,x0948_X,589,1443,314
949,x0949_X,678,1528,350
950,x0950_X,684,1518,354
951,x0951_X,673,1538,345
952,x0952_X,670,1472,343
953,x0953_X,713,1618,370
954,x0954_X,698,1568,362
955,x0955_X,667,1541,348
956,x0956_X,682,1592,354
957,x0957_X,676,1539,341
958,x0958_X,656,1481,348
959,x0959_X,700,1562,366
960,x0960_X,667,1541,348
