,protid,P,S,C
187,x0187_X,10922,49271,9185
188,x0188_X,11671,53733,9287
189,x0189_X,13338,61515,9402
190,x0190_X,11380,52565,8826
191,x0191_X,11436,51674,8521
192,x0192_X,11755,53521,8644
193,x0193_X,11211,50439,8101
194,x0194_X,10225,43169,6291
195,x0195_X,8120,40119,6707
196,x0196_X,12419,55412,8024
197,x0197_X,12808,58056,8936
198,x0198_X,12302,50708,9380
199,x0199_X,12968,54955,10287
200,x0200_X,13460,56934,9806
201,x0201_X,14042,61742,10952
202,x0202_X,14247,59302,10296
203,x0203_X,14663,58979,10613
204,x0204_X,12208,55348,9080
205,x0205_X,12432,57596,9772
206,x0206_X,11992,52955,8973
207,x0207_X,12853,60978,10014
208,x0208_X,13526,62619,10591
209,x0209_X,12181,53853,9432
210,x0210_X,11897,53100,8923
211,x0211_X,12975,58417,9611
212,x0212_X,13848,59254,11153
213,x0213_X,13451,58640,10530
214,x0214_X,11644,51906,9986
215,x0215_X,13646,61587,11920
216,x0216_X,10822,46248,8633
217,x0217_X,12875,59985,10576
218,x0218_X,11414,49617,8720
219,x0219_X,14228,67905,11395
220,x0220_X,12524,56815,8871
221,x0221_X,12833,56578,9990
222,x0222_X,11922,53523,10021
223,x0223_X,12656,54911,9854
224,x0224_X,14621,63844,11211
225,x0225_X,14264,58613,11378
226,x0226_X,11678,50620,8578
227,x0227_X,12730,55174,9517
228,x0228_X,13418,54144,9859
229,x0229_X,13631,51688,9759
230,x0230_X,13134,51509,11212
231,x0231_X,13960,62176,11017
232,x0232_X,13241,57607,11773
233,x0233_X,12516,49984,10271
234,x0234_X,13370,54101,11532
235,x0235_X,15385,61850,13290
236,x0236_X,12985,57559,10459
237,x0237_X,11702,53150,10614
238,x0238_X,12811,56712,11480
239,x0239_X,12416,54909,9703
240,x0240_X,12815,61343,10920
241,x0241_X,11905,57989,10707
242,x0242_X,12275,55997,9938
243,x0243_X,12413,57543,10244
244,x0244_X,13518,62658,10977
245,x0245_X,14206,72216,11039
246,x0246_X,15964,74133,12734
247,x0247_X,12637,65250,10944
248,x0248_X,14081,65571,11299
249,x0249_X,13490,68373,11665
250,x0250_X,15205,73588,12232
251,x0251_X,15543,71671,13362
252,x0252_X,12501,62912,10492
253,x0253_X,14157,67604,11335
254,x0254_X,13284,65566,11250
255,x0255_X,15143,69364,13396
256,x0256_X,14483,63574,11619
257,x0257_X,15262,66758,12375
258,x0258_X,15252,64678,12735
259,x0259_X,13328,60269,10248
260,x0260_X,13955,62051,11984
261,x0261_X,15635,68065,12880
262,x0262_X,15616,72637,15032
263,x0263_X,14386,62286,11738
264,x0264_X,13451,59013,13027
265,x0265_X,13305,62480,11368
266,x0266_X,13336,60127,11203
267,x0267_X,12397,57194,10609
268,x0268_X,13492,60607,11806
269,x0269_X,13057,61565,11283
270,x0270_X,12827,56689,10684
271,x0271_X,13746,60395,11350
272,x0272_X,13722,59404,11540
273,x0273_X,12260,57207,9934
274,x0274_X,13574,62693,12143
275,x0275_X,13354,62727,12329
276,x0276_X,13565,62036,11552
277,x0277_X,15394,66801,11766
278,x0278_X,14964,63014,12122
279,x0279_X,13063,61365,11063
280,x0280_X,14517,62841,11473
281,x0281_X,14265,60926,11545
282,x0282_X,14719,64185,12474
283,x0283_X,13323,56752,11331
284,x0284_X,14026,61765,10529
285,x0285_X,14025,58718,11102
286,x0286_X,15663,63770,12802
287,x0287_X,14234,61828,11509
288,x0288_X,13698,65480,12200
289,x0289_X,13059,58418,10738
290,x0290_X,13557,63643,12053
291,x0291_X,15039,67911,12753
292,x0292_X,14050,62787,11994
293,x0293_X,14059,62968,12226
294,x0294_X,14616,65833,13079
295,x0295_X,14326,61688,11139
296,x0296_X,14847,62574,12679
297,x0297_X,14488,62909,13128
298,x0298_X,13634,63108,12511
299,x0299_X,13163,56834,10604
300,x0300_X,13565,60413,11927
301,x0301_X,15206,68135,13239
302,x0302_X,15688,72343,13444
303,x0303_X,15255,68330,12556
304,x0304_X,13635,61121,11149
305,x0305_X,14033,62707,11250
306,x0306_X,13565,63471,10117
307,x0307_X,12549,54013,10074
308,x0308_X,13669,59997,11000
309,x0309_X,14756,62266,13078
310,x0310_X,13531,57498,10781
311,x0311_X,15225,61842,12609
312,x0312_X,13832,56737,12052
313,x0313_X,12024,51591,9921
314,x0314_X,15242,63975,13018
315,x0315_X,15822,62710,12419
316,x0316_X,13377,56901,11128
317,x0317_X,13464,56821,11525
318,x0318_X,13846,62999,11145
319,x0319_X,12992,54646,10572
320,x0320_X,15403,60776,12231
321,x0321_X,15289,60181,12101
322,x0322_X,16650,67754,13057
323,x0323_X,13970,59638,10237
324,x0324_X,17548,71097,12380
325,x0325_X,13152,56485,10563
326,x0326_X,15882,59913,11776
327,x0327_X,15268,59512,11125
328,x0328_X,15591,60947,11872
329,x0329_X,13812,56887,9501
330,x0330_X,16672,64170,11393
331,x0331_X,15272,65460,12364
332,x0332_X,15459,64557,11362
333,x0333_X,13451,59107,10470
334,x0334_X,16874,66224,13043
335,x0335_X,16808,71331,12886
336,x0336_X,15416,64037,12353
337,x0337_X,15465,63142,11493
338,x0338_X,13191,59689,10556
339,x0339_X,14634,68746,11886
340,x0340_X,17738,64316,12341
341,x0341_X,13138,50021,10377
342,x0342_X,10764,49913,8329
343,x0343_X,13813,56926,11071
344,x0344_X,15816,56255,10957
345,x0345_X,13323,55727,10351
346,x0346_X,11087,50268,8396
347,x0347_X,13889,55012,10500
348,x0348_X,12600,52481,8839
349,x0349_X,13945,56763,10295
350,x0350_X,11532,48443,9031
351,x0351_X,16379,66685,12639
352,x0352_X,14244,60445,10389
353,x0353_X,14319,59438,10498
354,x0354_X,12601,51592,9727
355,x0355_X,13552,56987,10062
356,x0356_X,15479,60340,10501
357,x0357_X,13533,53032,9680
358,x0358_X,13643,57121,10642
359,x0359_X,13242,56036,10123
360,x0360_X,13492,53830,9706
361,x0361_X,11793,51836,8002
362,x0362_X,12841,53963,9441
363,x0363_X,12982,53138,9346
364,x0364_X,14254,58807,10784
365,x0365_X,16081,61128,10781
366,x0366_X,16080,57463,10712
367,x0367_X,16366,64218,10794
368,x0368_X,14294,54194,9327
369,x0369_X,16289,65121,12118
370,x0370_X,14566,54788,10446
371,x0371_X,13434,56122,10244
372,x0372_X,19079,66546,14056
373,x0373_X,15950,58946,11424
374,x0374_X,15089,51905,10427
375,x0375_X,14452,51128,9498
376,x0376_X,18315,58475,11620
377,x0377_X,16947,62140,12719
378,x0378_X,17683,57453,10769
379,x0379_X,18144,54146,11965
380,x0380_X,18310,56326,12100
381,x0381_X,17109,56990,11806
382,x0382_X,18549,60303,12099
383,x0383_X,16628,58962,11563
384,x0384_X,17408,53150,10848
385,x0385_X,18888,55719,10884
386,x0386_X,18364,55323,10568
387,x0387_X,13648,49161,8822
388,x0388_X,20003,60184,12909
389,x0389_X,17706,57186,10186
390,x0390_X,17850,59018,10703
391,x0391_X,17575,55514,11166
392,x0392_X,18474,62403,12219
393,x0393_X,17099,55517,11229
394,x0394_X,19423,62542,12865
395,x0395_X,17564,56842,11499
396,x0396_X,18815,61390,11601
397,x0397_X,16211,57416,11039
398,x0398_X,17372,59587,11031
399,x0399_X,18739,58761,11753
400,x0400_X,18730,54815,11533
401,x0401_X,18095,58835,11480
402,x0402_X,16674,58094,10723
403,x0403_X,15598,51946,9484
404,x0404_X,14989,47977,9424
405,x0405_X,18718,61145,10662
406,x0406_X,18353,61567,9756
407,x0407_X,18183,60683,11659
