,protid,P,S,C
342,x0342_X,584,2188,388
343,x0343_X,565,2134,382
344,x0344_X,654,2434,482
345,x0345_X,575,2164,421
346,x0346_X,648,2464,458
347,x0347_X,602,2306,413
348,x0348_X,654,2332,417
349,x0349_X,644,2472,454
350,x0350_X,631,2353,419
351,x0351_X,620,2350,433
352,x0352_X,601,2332,470
353,x0353_X,618,2263,440
354,x0354_X,606,2498,466
355,x0355_X,633,2415,438
356,x0356_X,579,2193,388
357,x0357_X,596,2259,385
358,x0358_X,599,2239,402
359,x0359_X,566,2131,384
360,x0360_X,586,2000,417
361,x0361_X,541,2119,421
362,x0362_X,587,1926,413
363,x0363_X,625,2209,487
364,x0364_X,717,2600,511
365,x0365_X,673,2428,469
366,x0366_X,698,2645,485
367,x0367_X,684,2513,458
368,x0368_X,824,2735,536
369,x0369_X,827,2698,570
370,x0370_X,805,2608,503
371,x0371_X,690,2351,445
372,x0372_X,794,2603,519
373,x0373_X,853,2840,585
374,x0374_X,654,2354,478
375,x0375_X,646,2402,438
376,x0376_X,812,2841,533
377,x0377_X,750,2422,483
378,x0378_X,836,2585,495
379,x0379_X,775,2506,460
380,x0380_X,829,2783,574
381,x0381_X,814,2736,545
382,x0382_X,794,2572,550
383,x0383_X,759,2701,545
384,x0384_X,829,2781,576
385,x0385_X,781,2911,586
386,x0386_X,745,2699,561
387,x0387_X,721,2361,404
388,x0388_X,705,2357,424
389,x0389_X,698,2402,470
390,x0390_X,795,2499,447
391,x0391_X,788,2463,404
392,x0392_X,796,2718,491
393,x0393_X,865,2835,578
394,x0394_X,798,2612,506
395,x0395_X,898,2819,561
396,x0396_X,704,2207,410
397,x0397_X,824,2785,577
398,x0398_X,722,2354,494
399,x0399_X,777,2714,604
400,x0400_X,736,2606,574
401,x0401_X,859,2779,548
402,x0402_X,851,2843,584
403,x0403_X,807,2858,521
404,x0404_X,818,2880,580
405,x0405_X,823,2871,584
406,x0406_X,756,2794,545
407,x0407_X,686,2433,451
408,x0408_X,698,2494,463
409,x0409_X,575,2190,395
410,x0410_X,693,2663,472
411,x0411_X,762,2555,511
412,x0412_X,795,2789,511
413,x0413_X,784,2633,499
414,x0414_X,745,2508,402
415,x0415_X,769,2804,522
416,x0416_X,728,2498,429
417,x0417_X,665,2675,488
418,x0418_X,791,2810,494
419,x0419_X,673,2618,450
420,x0420_X,743,2410,417
421,x0421_X,699,2623,419
422,x0422_X,740,2666,510
423,x0423_X,817,2944,517
424,x0424_X,763,2764,478
425,x0425_X,727,2678,511
426,x0426_X,724,2567,450
427,x0427_X,738,2638,452
428,x0428_X,852,3001,518
429,x0429_X,819,2956,503
430,x0430_X,880,3259,614
431,x0431_X,856,3047,562
432,x0432_X,881,3118,561
433,x0433_X,719,2911,556
434,x0434_X,743,2922,521
435,x0435_X,851,3083,531
436,x0436_X,768,2947,563
437,x0437_X,846,3026,593
438,x0438_X,805,2987,579
439,x0439_X,871,3221,661
440,x0440_X,814,3087,564
441,x0441_X,796,2989,586
442,x0442_X,810,3222,624
443,x0443_X,851,3074,540
444,x0444_X,822,3046,597
445,x0445_X,853,3071,541
446,x0446_X,886,3029,550
447,x0447_X,928,3315,608
448,x0448_X,876,3146,634
449,x0449_X,841,3180,635
450,x0450_X,836,3008,621
451,x0451_X,855,3262,636
452,x0452_X,881,3180,595
453,x0453_X,883,3189,584
454,x0454_X,859,3348,644
455,x0455_X,833,2813,632
456,x0456_X,846,2912,520
457,x0457_X,780,3104,581
458,x0458_X,857,3286,610
459,x0459_X,850,3353,648
460,x0460_X,880,3380,591
461,x0461_X,814,3179,567
462,x0462_X,926,3544,681
463,x0463_X,854,3179,623
464,x0464_X,878,3182,596
465,x0465_X,869,3264,620
466,x0466_X,842,3138,580
467,x0467_X,886,3204,566
468,x0468_X,872,2952,547
469,x0469_X,925,3578,648
470,x0470_X,934,3367,649
471,x0471_X,914,3217,622
472,x0472_X,893,3552,706
473,x0473_X,809,2987,575
474,x0474_X,834,3123,603
475,x0475_X,863,3260,630
476,x0476_X,869,3118,573
477,x0477_X,774,3042,555
478,x0478_X,888,3513,649
479,x0479_X,757,2937,584
480,x0480_X,834,3451,665
481,x0481_X,688,2872,535
482,x0482_X,753,3119,593
483,x0483_X,776,2943,559
484,x0484_X,836,3138,586
485,x0485_X,744,2831,520
486,x0486_X,884,3137,635
487,x0487_X,818,3207,631
488,x0488_X,712,2901,573
489,x0489_X,700,2898,588
490,x0490_X,724,2959,595
491,x0491_X,788,2932,651
492,x0492_X,682,2873,540
493,x0493_X,746,2975,557
494,x0494_X,747,3191,622
495,x0495_X,746,2917,615
496,x0496_X,848,3251,654
497,x0497_X,839,3157,660
498,x0498_X,720,2948,610
499,x0499_X,712,2884,590
500,x0500_X,651,2962,573
501,x0501_X,704,2947,627
502,x0502_X,768,3154,638
503,x0503_X,825,3083,652
504,x0504_X,688,2955,635
505,x0505_X,761,2916,601
506,x0506_X,635,2924,627
507,x0507_X,752,2985,634
508,x0508_X,795,3193,668
509,x0509_X,673,2991,614
510,x0510_X,745,3051,669
511,x0511_X,727,3192,641
512,x0512_X,687,2879,620
513,x0513_X,678,2870,638
514,x0514_X,715,2959,604
515,x0515_X,722,3087,656
516,x0516_X,787,3317,747
517,x0517_X,821,3219,713
518,x0518_X,788,3168,700
519,x0519_X,843,3345,762
520,x0520_X,791,3163,702
521,x0521_X,722,3161,677
522,x0522_X,818,3208,727
523,x0523_X,755,3490,705
524,x0524_X,853,3631,769
525,x0525_X,804,3269,680
526,x0526_X,714,3113,638
527,x0527_X,674,2996,608
528,x0528_X,844,3466,740
529,x0529_X,836,3438,776
530,x0530_X,763,3312,678
531,x0531_X,878,3905,782
532,x0532_X,672,3004,602
533,x0533_X,661,3003,614
534,x0534_X,731,3267,755
535,x0535_X,796,3280,677
536,x0536_X,748,3218,690
537,x0537_X,746,3209,701
538,x0538_X,690,2858,638
539,x0539_X,754,3215,687
540,x0540_X,810,3008,647
541,x0541_X,734,2974,663
542,x0542_X,744,3158,658
543,x0543_X,800,3254,699
544,x0544_X,779,3255,719
545,x0545_X,746,3130,684
546,x0546_X,783,3344,724
547,x0547_X,818,3401,731
548,x0548_X,744,3068,653
549,x0549_X,793,3246,714
550,x0550_X,813,3292,746
551,x0551_X,830,3369,751
552,x0552_X,744,2983,738
553,x0553_X,827,3352,771
554,x0554_X,867,3575,811
555,x0555_X,882,3684,790
556,x0556_X,888,3551,814
557,x0557_X,838,3537,776
558,x0558_X,913,3667,776
559,x0559_X,835,3644,774
560,x0560_X,759,3306,688
561,x0561_X,774,3513,763
562,x0562_X,753,3440,757
563,x0563_X,759,3511,780
564,x0564_X,837,3477,736
565,x0565_X,840,3541,770
566,x0566_X,906,3583,764
567,x0567_X,877,3617,759
568,x0568_X,859,3474,717
569,x0569_X,879,3594,780
570,x0570_X,872,3525,754
571,x0571_X,903,3596,754
572,x0572_X,935,3567,751
573,x0573_X,847,3373,730
574,x0574_X,839,3386,725
575,x0575_X,884,3590,779
576,x0576_X,861,3555,735
577,x0577_X,886,3579,788
578,x0578_X,904,3526,721
579,x0579_X,934,3818,813
580,x0580_X,889,3503,759
581,x0581_X,925,3696,735
582,x0582_X,880,3642,731
583,x0583_X,879,3511,761
584,x0584_X,966,3916,789
585,x0585_X,938,3833,794
586,x0586_X,913,3605,735
587,x0587_X,825,3425,700
588,x0588_X,866,3423,761
589,x0589_X,779,3158,719
590,x0590_X,864,3687,805
591,x0591_X,903,3670,783
592,x0592_X,817,3146,790
593,x0593_X,798,3300,753
594,x0594_X,884,3520,747
595,x0595_X,934,3594,725
596,x0596_X,903,3595,755
597,x0597_X,951,3647,758
598,x0598_X,855,3456,739
599,x0599_X,838,3478,734
600,x0600_X,832,3464,754
601,x0601_X,833,3292,726
602,x0602_X,861,3538,752
603,x0603_X,884,3620,749
604,x0604_X,962,3619,775
605,x0605_X,889,3659,808
606,x0606_X,946,3724,790
607,x0607_X,849,3465,736
608,x0608_X,916,3818,831
609,x0609_X,939,3606,811
610,x0610_X,881,3587,785
611,x0611_X,834,3484,732
612,x0612_X,947,3726,787
613,x0613_X,931,3811,823
614,x0614_X,890,3439,721
615,x0615_X,969,3857,845
616,x0616_X,876,3681,799
617,x0617_X,840,3535,776
618,x0618_X,862,3536,753
619,x0619_X,859,3598,796
620,x0620_X,986,3976,816
621,x0621_X,854,3534,763
622,x0622_X,996,3984,798
623,x0623_X,889,3683,784
624,x0624_X,944,3915,812
625,x0625_X,875,3681,800
626,x0626_X,1008,3952,818
627,x0627_X,939,3761,760
628,x0628_X,853,3504,794
629,x0629_X,973,3853,845
630,x0630_X,1041,3901,836
631,x0631_X,893,3659,804
632,x0632_X,1004,3889,778
633,x0633_X,965,3646,745
634,x0634_X,986,3943,849
635,x0635_X,938,3819,808
636,x0636_X,931,3810,824
637,x0637_X,888,3774,798
638,x0638_X,1058,4185,862
639,x0639_X,1015,4016,855
640,x0640_X,928,3791,846
641,x0641_X,1044,3836,791
642,x0642_X,968,3729,763
643,x0643_X,1001,3885,785
644,x0644_X,918,3763,779
645,x0645_X,923,3598,732
646,x0646_X,998,3890,783
647,x0647_X,988,3885,798
648,x0648_X,995,3891,785
649,x0649_X,913,3937,821
650,x0650_X,895,3873,797
651,x0651_X,970,3886,815
652,x0652_X,1032,3946,800
653,x0653_X,975,3817,773
654,x0654_X,964,3747,749
655,x0655_X,985,3795,785
656,x0656_X,991,3897,783
657,x0657_X,1012,3852,807
