,protid,P,S,C
71,x0071_ ,504,635,37
72,x0072_ ,811,406,58
73,x0073_ ,479,601,48
74,x0074_ ,699,335,47
75,x0075_ ,457,409,37
76,x0076_ ,377,444,40
77,x0077_ ,464,438,44
78,x0078_ ,593,730,55
79,x0079_ ,429,428,46
80,x0080_ ,599,719,60
81,x0081_ ,369,507,27
82,x0082_ ,549,732,45
83,x0083_ ,440,596,45
84,x0084_ ,763,892,56
85,x0085_ ,252,290,19
86,x0086_ ,389,288,26
87,x0087_ ,361,212,22
88,x0088_ ,549,455,31
89,x0089_ ,534,457,44
90,x0090_ ,414,333,33
91,x0091_ ,457,316,47
92,x0092_ ,485,444,61
93,x0093_ ,756,539,83
94,x0094_ ,692,575,111
95,x0095_ ,694,388,94
96,x0096_ ,438,388,77
97,x0097_ ,711,671,103
98,x0098_ ,479,532,70
99,x0099_ ,483,588,57
100,x0100_ ,435,473,82
101,x0101_ ,402,665,61
102,x0102_ ,545,654,76
103,x0103_ ,494,775,57
104,x0104_ ,403,786,36
105,x0105_ ,604,473,51
106,x0106_ ,509,764,53
107,x0107_ ,523,862,155
108,x0108_ ,741,790,122
109,x0109_ ,406,326,48
110,x0110_ ,506,563,59
111,x0111_ ,968,706,217
112,x0112_ ,721,587,177
113,x0113_ ,581,339,115
114,x0114_ ,508,371,67
115,x0115_ ,871,620,220
116,x0116_ ,532,568,125
117,x0117_ ,467,292,144
118,x0118_ ,916,757,280
119,x0119_ ,871,614,345
120,x0120_ ,713,404,314
121,x0121_ ,1061,820,465
122,x0122_ ,1084,596,465
123,x0123_ ,823,668,279
124,x0124_ ,1213,950,465
125,x0125_ ,1250,576,589
126,x0126_ ,1011,647,422
127,x0127_ ,1102,733,443
128,x0128_ ,935,490,466
129,x0129_ ,1182,802,501
130,x0130_ ,1056,826,464
131,x0131_ ,1079,906,571
132,x0132_ ,949,668,399
133,x0133_ ,876,435,342
134,x0134_ ,1146,1076,479
135,x0135_ ,1187,1339,400
136,x0136_ ,1075,1072,481
137,x0137_ ,1037,771,403
138,x0138_ ,1415,1085,660
139,x0139_ ,1257,921,597
140,x0140_ ,1476,1039,725
141,x0141_ ,1178,858,592
142,x0142_ ,1380,920,550
143,x0143_ ,1446,1129,665
144,x0144_ ,934,859,692
145,x0145_ ,1498,1283,789
146,x0146_ ,1069,970,662
147,x0147_ ,1291,921,714
148,x0148_ ,1102,810,644
149,x0149_ ,994,889,532
150,x0150_ ,1292,1282,507
151,x0151_ ,1117,621,608
152,x0152_ ,1050,895,401
153,x0153_ ,1206,886,683
154,x0154_ ,1126,808,412
155,x0155_ ,1210,883,608
156,x0156_ ,1160,1148,618
157,x0157_ ,1266,1093,644
158,x0158_ ,559,746,235
159,x0159_ ,692,763,141
160,x0160_ ,695,801,157
161,x0161_ ,820,690,260
162,x0162_ ,912,670,248
163,x0163_ ,855,648,208
164,x0164_ ,914,1083,281
165,x0165_ ,1008,792,411
166,x0166_ ,615,531,285
167,x0167_ ,1112,1339,399
168,x0168_ ,977,831,470
169,x0169_ ,1073,809,746
170,x0170_ ,1189,1068,824
171,x0171_ ,972,590,649
172,x0172_ ,948,565,632
173,x0173_ ,1199,795,491
174,x0174_ ,993,860,358
175,x0175_ ,1072,817,526
176,x0176_ ,1181,553,282
177,x0177_ ,860,820,336
178,x0178_ ,928,727,623
179,x0179_ ,1217,1494,529
180,x0180_ ,1164,769,413
181,x0181_ ,640,651,305
182,x0182_ ,1052,450,451
183,x0183_ ,1086,524,535
184,x0184_ ,735,606,489
185,x0185_ ,895,816,434
186,x0186_ ,842,663,448
187,x0187_ ,790,742,548
188,x0188_ ,1198,784,719
189,x0189_ ,1225,1146,710
190,x0190_ ,718,448,545
191,x0191_ ,1317,797,812
192,x0192_ ,1319,1056,865
193,x0193_ ,651,594,525
194,x0194_ ,1270,1076,735
195,x0195_ ,1448,1149,806
196,x0196_ ,1201,1184,775
197,x0197_ ,1564,1385,879
198,x0198_ ,1463,1182,758
199,x0199_ ,930,777,571
200,x0200_ ,1058,1170,473
201,x0201_ ,1369,1250,621
202,x0202_ ,1633,1852,793
203,x0203_ ,1316,1297,547
204,x0204_ ,1524,1677,715
205,x0205_ ,1277,1228,735
206,x0206_ ,1215,1016,544
207,x0207_ ,1327,1697,804
208,x0208_ ,1155,836,637
209,x0209_ ,1387,1161,692
210,x0210_ ,1311,1228,701
211,x0211_ ,1517,1044,760
212,x0212_ ,1176,1116,789
213,x0213_ ,1314,1067,700
214,x0214_ ,1426,1025,789
215,x0215_ ,1325,1083,442
216,x0216_ ,1307,1226,548
217,x0217_ ,1172,1088,666
218,x0218_ ,1007,683,656
219,x0219_ ,1187,964,550
220,x0220_ ,1054,556,535
221,x0221_ ,1704,818,799
222,x0222_ ,1276,1123,604
223,x0223_ ,970,1054,532
224,x0224_ ,970,920,666
225,x0225_ ,979,809,423
226,x0226_ ,1306,718,604
227,x0227_ ,1309,1069,625
228,x0228_ ,875,703,502
229,x0229_ ,736,517,343
230,x0230_ ,541,613,224
231,x0231_ ,602,876,352
232,x0232_ ,680,631,229
233,x0233_ ,695,484,306
234,x0234_ ,412,604,160
235,x0235_ ,686,524,275
236,x0236_ ,851,979,516
237,x0237_ ,748,776,556
238,x0238_ ,882,624,574
239,x0239_ ,1093,673,719
240,x0240_ ,918,879,348
241,x0241_ ,788,553,370
242,x0242_ ,813,940,458
243,x0243_ ,676,907,433
244,x0244_ ,923,925,430
245,x0245_ ,834,545,332
246,x0246_ ,857,657,439
247,x0247_ ,774,523,299
248,x0248_ ,870,815,395
249,x0249_ ,661,891,794
250,x0250_ ,749,483,659
251,x0251_ ,818,582,616
252,x0252_ ,909,708,661
253,x0253_ ,749,877,652
254,x0254_ ,637,637,617
255,x0255_ ,1198,1164,719
256,x0256_ ,1005,1117,579
257,x0257_ ,1221,1009,851
258,x0258_ ,1183,787,658
259,x0259_ ,1048,603,764
260,x0260_ ,1239,1047,795
261,x0261_ ,1308,1014,759
262,x0262_ ,1083,1086,681
263,x0263_ ,933,762,651
264,x0264_ ,814,1003,811
265,x0265_ ,1002,1107,817
266,x0266_ ,1032,761,692
267,x0267_ ,945,535,600
268,x0268_ ,912,906,597
269,x0269_ ,1024,616,571
270,x0270_ ,863,831,517
271,x0271_ ,1512,1247,727
272,x0272_ ,1245,1189,726
273,x0273_ ,1150,912,639
274,x0274_ ,1109,848,893
275,x0275_ ,1107,891,777
276,x0276_ ,1431,714,858
277,x0277_ ,1525,1423,1057
278,x0278_ ,1185,900,690
279,x0279_ ,1270,631,800
280,x0280_ ,1139,673,673
281,x0281_ ,1093,798,665
282,x0282_ ,1584,1142,1015
283,x0283_ ,1246,631,679
284,x0284_ ,1089,792,747
285,x0285_ ,1465,681,1014
286,x0286_ ,1617,394,992
287,x0287_ ,1378,1303,889
288,x0288_ ,1271,778,726
289,x0289_ ,1488,1292,790
290,x0290_ ,1176,1071,913
291,x0291_ ,1392,967,881
292,x0292_ ,1078,896,801
293,x0293_ ,984,798,919
294,x0294_ ,1290,1020,850
295,x0295_ ,1016,1052,782
296,x0296_ ,1471,1340,930
297,x0297_ ,1164,995,844
298,x0298_ ,1268,1167,886
299,x0299_ ,1059,664,762
300,x0300_ ,1556,1182,832
301,x0301_ ,1304,1044,812
302,x0302_ ,1281,1010,712
303,x0303_ ,1475,754,931
304,x0304_ ,1482,1209,795
305,x0305_ ,837,961,830
306,x0306_ ,1031,795,730
307,x0307_ ,1517,852,1117
308,x0308_ ,1396,986,939
309,x0309_ ,1442,753,808
310,x0310_ ,1011,553,581
311,x0311_ ,1734,653,934
312,x0312_ ,1396,756,1088
313,x0313_ ,1538,851,1097
314,x0314_ ,1172,707,822
315,x0315_ ,1303,879,899
316,x0316_ ,1292,699,859
317,x0317_ ,1195,756,824
318,x0318_ ,1255,1010,975
319,x0319_ ,1626,745,1199
320,x0320_ ,1023,405,717
321,x0321_ ,1789,1177,1220
322,x0322_ ,1525,782,853
323,x0323_ ,1365,834,961
324,x0324_ ,1379,728,896
325,x0325_ ,1290,617,868
326,x0326_ ,1182,1077,667
327,x0327_ ,1514,1533,1139
328,x0328_ ,1118,665,1067
329,x0329_ ,1174,748,779
330,x0330_ ,1623,630,1068
331,x0331_ ,1457,753,1030
332,x0332_ ,1652,622,966
333,x0333_ ,1692,1212,1282
334,x0334_ ,1464,777,919
335,x0335_ ,1240,846,764
336,x0336_ ,1550,801,1052
337,x0337_ ,1516,432,902
338,x0338_ ,1732,872,966
339,x0339_ ,1324,657,945
340,x0340_ ,1620,1192,1016
341,x0341_ ,1526,985,1230
342,x0342_ ,1827,1306,962
343,x0343_ ,1308,698,997
344,x0344_ ,1246,690,839
345,x0345_ ,1024,521,870
346,x0346_ ,1492,952,1042
347,x0347_ ,1467,787,1067
348,x0348_ ,1249,749,1005
349,x0349_ ,1587,545,1028
350,x0350_ ,1354,842,964
351,x0351_ ,1197,762,1044
352,x0352_ ,847,835,874
353,x0353_ ,1580,791,950
354,x0354_ ,1153,559,989
355,x0355_ ,1046,651,788
356,x0356_ ,1057,674,754
357,x0357_ ,952,1063,686
358,x0358_ ,1218,747,1116
359,x0359_ ,1173,751,777
360,x0360_ ,1040,553,822
361,x0361_ ,1139,577,912
362,x0362_ ,1199,695,881
363,x0363_ ,1404,879,877
364,x0364_ ,1283,585,982
365,x0365_ ,1467,810,883
366,x0366_ ,1300,812,891
367,x0367_ ,1139,904,960
368,x0368_ ,863,438,977
369,x0369_ ,1530,391,1082
370,x0370_ ,1146,1088,1087
371,x0371_ ,896,660,859
372,x0372_ ,1279,915,1046
373,x0373_ ,1459,789,992
374,x0374_ ,1425,918,897
375,x0375_ ,804,579,895
376,x0376_ ,1468,1325,1035
377,x0377_ ,940,804,884
378,x0378_ ,1449,619,935
379,x0379_ ,1134,1203,666
380,x0380_ ,1087,1087,829
381,x0381_ ,930,714,771
382,x0382_ ,1190,663,848
383,x0383_ ,1443,585,822
384,x0384_ ,1613,619,928
385,x0385_ ,1284,880,762
386,x0386_ ,1020,527,799
387,x0387_ ,1513,1313,1090
388,x0388_ ,1384,739,1198
389,x0389_ ,1347,877,936
390,x0390_ ,1277,881,1002
391,x0391_ ,1243,857,1060
392,x0392_ ,1652,950,968
393,x0393_ ,1675,1085,1156
394,x0394_ ,1078,759,578
395,x0395_ ,1225,986,1110
396,x0396_ ,1243,441,731
397,x0397_ ,1856,838,1311
398,x0398_ ,1273,1462,835
399,x0399_ ,1032,1030,713
400,x0400_ ,1538,1253,1395
401,x0401_ ,1481,1405,1300
402,x0402_ ,1184,1265,872
403,x0403_ ,1679,1545,1147
404,x0404_ ,1230,869,676
405,x0405_ ,1363,671,892
406,x0406_ ,1182,766,753
407,x0407_ ,1333,1037,870
408,x0408_ ,1951,1544,1356
409,x0409_ ,1230,757,1016
410,x0410_ ,1193,646,862
411,x0411_ ,1184,747,919
412,x0412_ ,1369,948,1086
413,x0413_ ,1308,1152,943
414,x0414_ ,1028,852,970
415,x0415_ ,1606,1199,936
416,x0416_ ,1183,726,647
417,x0417_ ,828,521,731
418,x0418_ ,1204,1041,836
419,x0419_ ,1291,1280,999
420,x0420_ ,1094,982,774
421,x0421_ ,1277,1106,938
422,x0422_ ,1606,1601,1071
423,x0423_ ,1339,1205,777
424,x0424_ ,1427,1031,782
425,x0425_ ,1329,1031,880
426,x0426_ ,1524,1270,947
427,x0427_ ,1390,816,797
428,x0428_ ,1288,968,904
429,x0429_ ,1475,1220,1310
430,x0430_ ,1279,925,1036
431,x0431_ ,978,574,794
432,x0432_ ,1251,791,659
433,x0433_ ,1040,907,538
434,x0434_ ,1242,855,906
435,x0435_ ,1106,760,762
436,x0436_ ,1431,668,751
437,x0437_ ,1242,683,703
438,x0438_ ,1509,772,879
439,x0439_ ,829,573,678
440,x0440_ ,1206,1235,1129
441,x0441_ ,1226,924,853
442,x0442_ ,1375,639,912
443,x0443_ ,1214,843,793
444,x0444_ ,1378,623,849
445,x0445_ ,1270,272,943
446,x0446_ ,956,764,908
447,x0447_ ,1040,663,643
448,x0448_ ,1187,625,603
449,x0449_ ,1355,765,1040
450,x0450_ ,1248,518,862
451,x0451_ ,1043,608,834
452,x0452_ ,955,684,707
453,x0453_ ,1496,443,1064
454,x0454_ ,1407,417,877
455,x0455_ ,1338,779,809
456,x0456_ ,1247,559,750
457,x0457_ ,1352,678,896
458,x0458_ ,1609,720,911
459,x0459_ ,1115,640,660
460,x0460_ ,1188,684,829
461,x0461_ ,1059,563,589
462,x0462_ ,1257,462,766
463,x0463_ ,882,487,647
464,x0464_ ,1342,713,573
465,x0465_ ,1706,732,802
466,x0466_ ,1309,708,684
467,x0467_ ,1321,866,739
468,x0468_ ,1162,551,772
469,x0469_ ,1445,998,797
470,x0470_ ,1294,609,725
471,x0471_ ,871,525,684
472,x0472_ ,931,556,658
473,x0473_ ,1108,1003,815
474,x0474_ ,677,646,822
475,x0475_ ,909,574,863
476,x0476_ ,1321,709,896
477,x0477_ ,1131,841,584
478,x0478_ ,972,1022,491
479,x0479_ ,679,402,630
480,x0480_ ,1101,606,778
481,x0481_ ,1127,571,930
482,x0482_ ,846,556,809
483,x0483_ ,1142,591,682
484,x0484_ ,812,588,878
485,x0485_ ,1383,546,627
486,x0486_ ,1353,810,840
487,x0487_ ,782,454,655
488,x0488_ ,1157,818,875
489,x0489_ ,1559,1004,923
490,x0490_ ,1219,711,626
491,x0491_ ,1085,661,600
492,x0492_ ,1116,776,736
493,x0493_ ,1426,676,824
494,x0494_ ,1377,975,808
495,x0495_ ,1000,947,754
496,x0496_ ,1247,753,850
497,x0497_ ,1286,1164,953
498,x0498_ ,986,778,792
499,x0499_ ,1433,647,846
500,x0500_ ,1054,690,671
501,x0501_ ,947,600,598
502,x0502_ ,1209,806,686
503,x0503_ ,1201,927,798
504,x0504_ ,1234,506,745
505,x0505_ ,1163,784,828
506,x0506_ ,1086,606,654
507,x0507_ ,1116,616,683
508,x0508_ ,1162,409,707
509,x0509_ ,1096,572,747
510,x0510_ ,1029,671,856
511,x0511_ ,1072,633,641
512,x0512_ ,1171,837,918
513,x0513_ ,948,774,693
514,x0514_ ,1303,722,750
515,x0515_ ,861,566,403
516,x0516_ ,1000,763,722
517,x0517_ ,1168,340,703
518,x0518_ ,1020,823,642
519,x0519_ ,964,800,651
520,x0520_ ,971,359,500
521,x0521_ ,1192,563,523
522,x0522_ ,1168,623,765
523,x0523_ ,1186,680,762
524,x0524_ ,1048,739,769
525,x0525_ ,962,783,811
526,x0526_ ,825,613,707
527,x0527_ ,951,592,735
528,x0528_ ,952,852,681
529,x0529_ ,1054,687,605
530,x0530_ ,1078,658,610
531,x0531_ ,1299,784,618
532,x0532_ ,1038,796,512
533,x0533_ ,1017,676,387
534,x0534_ ,659,606,626
535,x0535_ ,1167,894,495
536,x0536_ ,1138,772,575
537,x0537_ ,1175,737,573
538,x0538_ ,1017,682,579
539,x0539_ ,1102,502,607
540,x0540_ ,1164,683,709
541,x0541_ ,1392,616,767
542,x0542_ ,1224,829,797
543,x0543_ ,916,759,405
544,x0544_ ,1273,955,698
545,x0545_ ,1623,747,790
546,x0546_ ,1458,609,859
547,x0547_ ,1255,786,660
548,x0548_ ,1188,754,686
549,x0549_ ,1189,726,786
550,x0550_ ,1193,644,648
551,x0551_ ,1166,424,621
552,x0552_ ,1331,640,657
553,x0553_ ,946,514,620
554,x0554_ ,1424,686,893
555,x0555_ ,1272,662,694
556,x0556_ ,1014,807,735
557,x0557_ ,1699,717,905
558,x0558_ ,1683,533,1024
559,x0559_ ,1674,774,1122
560,x0560_ ,1320,689,841
561,x0561_ ,1156,428,1044
562,x0562_ ,1188,357,940
563,x0563_ ,998,529,819
564,x0564_ ,1670,600,970
565,x0565_ ,1596,858,867
566,x0566_ ,1476,407,892
567,x0567_ ,1315,464,996
568,x0568_ ,1554,794,892
569,x0569_ ,1520,634,1006
570,x0570_ ,1488,854,979
571,x0571_ ,1390,890,880
572,x0572_ ,1280,944,936
573,x0573_ ,1059,843,726
574,x0574_ ,1112,596,848
575,x0575_ ,1258,1036,787
576,x0576_ ,1160,619,777
577,x0577_ ,1613,1164,878
578,x0578_ ,1214,1186,681
579,x0579_ ,1159,1114,653
580,x0580_ ,830,536,714
581,x0581_ ,1319,341,896
582,x0582_ ,1515,712,1013
583,x0583_ ,1577,598,1065
584,x0584_ ,1229,467,860
585,x0585_ ,872,503,578
586,x0586_ ,1327,657,791
587,x0587_ ,1336,466,683
588,x0588_ ,1520,376,879
589,x0589_ ,1144,417,650
590,x0590_ ,1180,485,891
591,x0591_ ,1522,653,985
592,x0592_ ,1205,501,779
593,x0593_ ,1269,751,755
594,x0594_ ,1414,643,793
595,x0595_ ,1150,546,719
596,x0596_ ,1095,787,603
597,x0597_ ,997,430,784
598,x0598_ ,1158,732,885
599,x0599_ ,1044,728,713
600,x0600_ ,1656,760,905
601,x0601_ ,1205,257,816
602,x0602_ ,883,566,762
603,x0603_ ,1495,642,866
604,x0604_ ,1307,978,796
605,x0605_ ,1221,846,936
606,x0606_ ,958,494,693
607,x0607_ ,1026,796,663
608,x0608_ ,1280,507,698
609,x0609_ ,1362,871,848
610,x0610_ ,1183,689,684
611,x0611_ ,1134,599,613
612,x0612_ ,1305,866,910
613,x0613_ ,1438,895,827
614,x0614_ ,1601,755,1130
615,x0615_ ,1021,606,584
616,x0616_ ,1510,888,762
617,x0617_ ,1008,972,648
618,x0618_ ,1120,620,606
619,x0619_ ,1442,638,846
620,x0620_ ,1638,698,667
621,x0621_ ,1338,827,761
622,x0622_ ,1622,928,853
623,x0623_ ,1572,655,699
624,x0624_ ,1126,923,877
625,x0625_ ,1205,783,713
626,x0626_ ,1504,888,768
627,x0627_ ,1506,755,742
628,x0628_ ,1307,469,780
629,x0629_ ,1350,598,827
630,x0630_ ,1305,943,602
631,x0631_ ,1256,834,685
632,x0632_ ,1320,607,629
633,x0633_ ,1237,740,579
634,x0634_ ,890,470,593
635,x0635_ ,1182,790,878
636,x0636_ ,1234,515,952
637,x0637_ ,1140,678,528
638,x0638_ ,1515,539,1027
639,x0639_ ,1295,634,921
640,x0640_ ,1762,644,1335
641,x0641_ ,1597,519,965
642,x0642_ ,1053,508,854
643,x0643_ ,1493,716,951
644,x0644_ ,1061,400,817
645,x0645_ ,1224,689,862
646,x0646_ ,1413,558,804
647,x0647_ ,1424,747,832
648,x0648_ ,1578,412,1013
649,x0649_ ,1190,393,695
650,x0650_ ,1242,747,861
651,x0651_ ,1405,751,925
652,x0652_ ,1076,483,787
653,x0653_ ,1007,615,793
654,x0654_ ,1566,649,1106
655,x0655_ ,1361,901,1141
656,x0656_ ,763,692,756
657,x0657_ ,1479,501,870
658,x0658_ ,1360,696,870
659,x0659_ ,1487,633,961
660,x0660_ ,1567,550,1043
661,x0661_ ,1384,682,709
662,x0662_ ,1389,598,788
663,x0663_ ,868,454,569
664,x0664_ ,1375,529,724
665,x0665_ ,1534,719,1068
666,x0666_ ,1610,853,858
667,x0667_ ,1235,572,749
668,x0668_ ,1449,654,978
669,x0669_ ,1394,585,871
670,x0670_ ,1304,680,791
671,x0671_ ,1172,253,853
672,x0672_ ,1261,539,756
673,x0673_ ,1570,897,936
674,x0674_ ,931,676,538
675,x0675_ ,1417,768,1055
676,x0676_ ,1098,845,1060
677,x0677_ ,1461,632,988
678,x0678_ ,1252,499,664
679,x0679_ ,1359,581,761
680,x0680_ ,1168,522,656
681,x0681_ ,1137,307,767
682,x0682_ ,1222,519,887
683,x0683_ ,1104,722,949
684,x0684_ ,1048,581,786
685,x0685_ ,1173,456,927
686,x0686_ ,1671,1213,1121
687,x0687_ ,851,1003,921
688,x0688_ ,1085,995,1001
689,x0689_ ,1241,635,752
690,x0690_ ,1213,309,893
691,x0691_ ,1402,813,1188
692,x0692_ ,958,559,898
693,x0693_ ,1011,577,1040
694,x0694_ ,954,675,999
695,x0695_ ,1259,653,938
696,x0696_ ,1322,498,1030
697,x0697_ ,801,671,943
698,x0698_ ,776,581,723
699,x0699_ ,850,540,626
700,x0700_ ,890,704,684
701,x0701_ ,1064,589,903
702,x0702_ ,1359,597,819
703,x0703_ ,703,434,693
704,x0704_ ,1223,837,790
705,x0705_ ,1232,713,830
706,x0706_ ,1153,710,765
707,x0707_ ,1201,860,942
708,x0708_ ,1239,672,1015
709,x0709_ ,1785,1005,1305
710,x0710_ ,1245,584,946
711,x0711_ ,1166,590,800
712,x0712_ ,1142,463,880
713,x0713_ ,1471,1046,1224
714,x0714_ ,1558,701,981
715,x0715_ ,1541,746,1034
716,x0716_ ,1336,664,850
717,x0717_ ,1235,931,994
718,x0718_ ,1253,732,1018
719,x0719_ ,877,604,730
720,x0720_ ,1548,766,767
721,x0721_ ,1323,805,953
722,x0722_ ,1105,563,888
723,x0723_ ,1381,942,917
724,x0724_ ,1415,823,922
725,x0725_ ,1215,1025,1000
726,x0726_ ,1484,820,1182
727,x0727_ ,1712,586,862
728,x0728_ ,1651,927,1077
729,x0729_ ,1468,927,845
730,x0730_ ,1440,793,927
731,x0731_ ,1122,626,953
732,x0732_ ,1469,406,975
733,x0733_ ,1727,873,886
734,x0734_ ,1128,462,1038
735,x0735_ ,1340,582,779
736,x0736_ ,1498,620,1042
737,x0737_ ,1326,695,829
738,x0738_ ,1515,631,935
739,x0739_ ,1258,615,755
740,x0740_ ,1116,579,933
741,x0741_ ,1337,539,825
742,x0742_ ,1505,948,950
743,x0743_ ,1790,1076,962
744,x0744_ ,1199,1029,853
745,x0745_ ,1569,775,977
746,x0746_ ,961,634,683
747,x0747_ ,821,434,698
748,x0748_ ,1442,845,1034
749,x0749_ ,1084,802,815
750,x0750_ ,895,657,863
751,x0751_ ,1271,647,783
752,x0752_ ,923,671,821
753,x0753_ ,1410,494,871
754,x0754_ ,1627,970,1058
755,x0755_ ,1298,487,990
756,x0756_ ,1715,924,1016
757,x0757_ ,1161,970,950
758,x0758_ ,1342,956,1188
759,x0759_ ,1461,1221,804
760,x0760_ ,1191,875,784
761,x0761_ ,1191,765,745
762,x0762_ ,1009,399,803
763,x0763_ ,1178,590,647
764,x0764_ ,1322,387,776
765,x0765_ ,1357,683,963
766,x0766_ ,1702,677,861
767,x0767_ ,1180,549,827
768,x0768_ ,1115,503,797
769,x0769_ ,1863,872,1093
770,x0770_ ,1050,447,714
771,x0771_ ,638,482,710
772,x0772_ ,1406,805,792
773,x0773_ ,1227,685,789
774,x0774_ ,1059,856,713
775,x0775_ ,1096,733,517
776,x0776_ ,1131,745,752
777,x0777_ ,983,1054,591
778,x0778_ ,1085,911,632
779,x0779_ ,1089,648,678
780,x0780_ ,1010,753,722
781,x0781_ ,1143,623,935
782,x0782_ ,1547,554,825
783,x0783_ ,826,612,773
784,x0784_ ,928,739,818
785,x0785_ ,1172,1070,684
786,x0786_ ,1317,571,668
787,x0787_ ,868,620,657
788,x0788_ ,1449,726,828
789,x0789_ ,1648,1235,945
790,x0790_ ,1013,672,730
791,x0791_ ,1366,993,801
792,x0792_ ,1270,906,750
793,x0793_ ,1504,771,1046
794,x0794_ ,1597,1082,891
795,x0795_ ,1121,994,1045
796,x0796_ ,1480,1196,979
797,x0797_ ,1374,745,962
798,x0798_ ,1503,792,865
799,x0799_ ,1008,508,830
800,x0800_ ,1938,750,1228
801,x0801_ ,1168,755,927
802,x0802_ ,1595,764,1127
803,x0803_ ,1407,980,1016
804,x0804_ ,1125,638,793
805,x0805_ ,1250,511,867
806,x0806_ ,1447,650,829
807,x0807_ ,1303,752,1026
808,x0808_ ,1012,454,679
809,x0809_ ,1107,517,791
810,x0810_ ,1220,617,864
811,x0811_ ,1283,559,786
812,x0812_ ,1119,724,785
813,x0813_ ,1190,733,852
814,x0814_ ,1305,711,759
815,x0815_ ,1396,1076,931
816,x0816_ ,1239,808,1193
817,x0817_ ,1016,1419,805
818,x0818_ ,1346,1298,842
819,x0819_ ,1642,1581,1055
820,x0820_ ,1213,1388,969
821,x0821_ ,1607,2123,1220
822,x0822_ ,1331,1763,822
823,x0823_ ,1124,1781,836
824,x0824_ ,1471,1775,849
825,x0825_ ,1464,2043,1443
826,x0826_ ,1855,2398,1207
827,x0827_ ,1523,2251,1077
828,x0828_ ,994,1391,855
829,x0829_ ,1551,1917,903
830,x0830_ ,1303,1915,1247
831,x0831_ ,1163,1710,1043
832,x0832_ ,1690,1795,980
833,x0833_ ,1099,1342,962
834,x0834_ ,887,1181,1013
835,x0835_ ,933,927,990
836,x0836_ ,1414,1289,952
837,x0837_ ,962,738,646
838,x0838_ ,1479,851,1156
839,x0839_ ,985,850,1168
840,x0840_ ,954,1109,1018
841,x0841_ ,1239,714,822
842,x0842_ ,1341,1563,837
843,x0843_ ,840,1310,1010
844,x0844_ ,1530,1183,1028
845,x0845_ ,1768,1778,1110
846,x0846_ ,1751,2261,938
847,x0847_ ,1433,1740,1105
848,x0848_ ,1176,1422,1057
849,x0849_ ,1525,1681,980
850,x0850_ ,1265,892,769
851,x0851_ ,1238,1008,994
852,x0852_ ,1197,826,1058
853,x0853_ ,1161,670,725
854,x0854_ ,1588,964,1018
855,x0855_ ,1350,1460,1018
856,x0856_ ,1344,1177,1049
857,x0857_ ,1155,786,985
858,x0858_ ,1219,1030,601
859,x0859_ ,1138,764,513
860,x0860_ ,1569,1209,877
861,x0861_ ,1315,866,900
862,x0862_ ,1255,1325,823
863,x0863_ ,1392,1520,743
864,x0864_ ,1204,1511,940
865,x0865_ ,962,733,720
866,x0866_ ,1627,1293,908
867,x0867_ ,1414,1503,1178
868,x0868_ ,1285,1175,1195
869,x0869_ ,1285,1513,1207
870,x0870_ ,1029,1040,857
871,x0871_ ,866,888,391
