,protid,P,S,C
88,x0088_X,4099,9518,1783
89,x0089_X,3545,9079,1572
90,x0090_X,3926,10112,1893
91,x0091_X,3495,8694,1506
92,x0092_X,4665,11512,2159
93,x0093_X,4071,10075,1785
94,x0094_X,4138,9955,1660
95,x0095_X,4706,12992,2402
96,x0096_X,3862,12456,1827
97,x0097_X,4078,11602,2086
98,x0098_X,4518,10728,1959
99,x0099_X,4036,10180,2074
100,x0100_X,5249,13891,2181
101,x0101_X,4452,12874,1980
102,x0102_X,4910,12886,2104
103,x0103_X,4416,10853,2122
104,x0104_X,4572,11840,1924
105,x0105_X,4256,10836,1928
106,x0106_X,3984,11291,1930
107,x0107_X,4297,10924,1984
108,x0108_X,3813,10324,1973
109,x0109_X,4654,12690,2357
110,x0110_X,4548,12271,2096
111,x0111_X,4710,13632,2364
112,x0112_X,4128,11957,2251
113,x0113_X,4038,11877,2040
114,x0114_X,4797,13364,2342
115,x0115_X,4850,12349,2502
116,x0116_X,4772,11521,2235
117,x0117_X,4079,10457,1935
118,x0118_X,4519,10180,2137
119,x0119_X,4502,13899,2714
120,x0120_X,3812,11795,2159
121,x0121_X,4654,13862,2394
122,x0122_X,4223,13647,2431
123,x0123_X,3802,13482,2417
124,x0124_X,4342,12565,2399
125,x0125_X,4827,14908,2420
126,x0126_X,4640,14028,2447
127,x0127_X,4968,12766,2366
128,x0128_X,3849,12728,2144
129,x0129_X,5234,13966,2536
130,x0130_X,4493,13696,2517
131,x0131_X,4250,13326,2324
132,x0132_X,4768,14180,2580
133,x0133_X,4326,14100,2280
134,x0134_X,4993,14858,2515
135,x0135_X,4911,11998,2201
136,x0136_X,5380,16994,2602
137,x0137_X,3597,10344,1459
138,x0138_X,3879,11935,2141
139,x0139_X,4402,13469,2835
140,x0140_X,4776,14465,2495
141,x0141_X,4535,14193,2593
142,x0142_X,4336,14345,2640
143,x0143_X,5058,13952,2518
144,x0144_X,4166,11640,1960
145,x0145_X,4336,12147,2238
146,x0146_X,4333,11474,2148
147,x0147_X,4265,11582,1919
148,x0148_X,4264,12920,2517
149,x0149_X,3789,12118,2238
150,x0150_X,4704,13954,2048
151,x0151_X,4835,13852,2223
152,x0152_X,3897,11499,1809
153,x0153_X,5008,14259,2469
154,x0154_X,4862,14428,2238
155,x0155_X,4577,13107,2416
156,x0156_X,4282,13148,2073
157,x0157_X,4395,13722,2184
158,x0158_X,4764,13732,2007
159,x0159_X,4073,12197,2066
160,x0160_X,3982,13311,2210
161,x0161_X,4322,12548,2240
162,x0162_X,3718,10725,1847
163,x0163_X,3959,11457,2162
164,x0164_X,3412,11089,1970
165,x0165_X,3882,11881,1815
166,x0166_X,4644,12555,2107
167,x0167_X,4607,12270,2429
168,x0168_X,4436,10021,2014
169,x0169_X,5395,11821,2485
170,x0170_X,5421,13847,2677
171,x0171_X,4378,10093,2365
172,x0172_X,4758,13322,2626
173,x0173_X,4744,15545,2502
174,x0174_X,4266,13371,2463
175,x0175_X,4932,13913,2683
176,x0176_X,5427,13520,2998
177,x0177_X,4891,11442,2388
178,x0178_X,4609,11866,2635
179,x0179_X,4691,13293,2722
180,x0180_X,3630,11810,2326
181,x0181_X,4500,12243,2367
182,x0182_X,4353,12096,2079
183,x0183_X,4652,12980,2468
184,x0184_X,5584,13334,2818
185,x0185_X,5151,12550,2199
186,x0186_X,3720,9428,1730
187,x0187_X,4346,11588,1832
188,x0188_X,5371,12778,1951
189,x0189_X,3814,10879,1778
190,x0190_X,4629,12967,2105
191,x0191_X,5587,14631,2360
192,x0192_X,4585,10161,1907
193,x0193_X,6350,12898,2073
194,x0194_X,6831,16736,2998
195,x0195_X,5883,13570,2913
196,x0196_X,5636,14642,2727
197,x0197_X,4825,12059,2422
198,x0198_X,5812,13852,2702
199,x0199_X,5395,13347,2579
200,x0200_X,5804,11693,2403
201,x0201_X,6018,13475,3085
202,x0202_X,6034,13850,2907
203,x0203_X,6389,13557,3059
204,x0204_X,4780,13799,2742
205,x0205_X,5706,12183,2614
206,x0206_X,5264,11375,2667
207,x0207_X,6519,13735,2751
208,x0208_X,5331,14102,2512
209,x0209_X,5460,13953,2532
210,x0210_X,5264,14241,2650
211,x0211_X,5353,13726,2866
212,x0212_X,4890,11827,2393
213,x0213_X,6122,12306,3100
214,x0214_X,4778,13319,2406
215,x0215_X,5264,16563,3373
216,x0216_X,5017,13905,2814
217,x0217_X,4874,11932,2697
218,x0218_X,5334,14266,2978
219,x0219_X,4921,11818,2567
220,x0220_X,5764,12591,2555
221,x0221_X,5082,14253,3031
222,x0222_X,4029,11547,2190
223,x0223_X,4587,11178,2380
224,x0224_X,5202,14156,2378
225,x0225_X,6113,12401,2807
226,x0226_X,4469,11804,2255
227,x0227_X,4875,12474,2352
228,x0228_X,4146,10340,1985
229,x0229_X,3562,10307,2241
230,x0230_X,5477,10984,2454
231,x0231_X,5784,13289,2872
232,x0232_X,4873,11688,2160
233,x0233_X,5037,12989,2477
234,x0234_X,4880,10958,2117
235,x0235_X,4969,10170,2439
236,x0236_X,5898,12120,3097
237,x0237_X,5365,11865,2670
238,x0238_X,5510,11257,2736
239,x0239_X,5315,13006,2794
240,x0240_X,4353,9613,2144
241,x0241_X,4475,10186,1992
242,x0242_X,4418,11676,2627
243,x0243_X,5540,12800,2981
244,x0244_X,5167,11814,2919
245,x0245_X,5079,11951,2671
246,x0246_X,5129,11401,2580
247,x0247_X,4836,11507,2378
248,x0248_X,6122,11715,3073
249,x0249_X,3496,10998,2342
250,x0250_X,5833,10496,2199
251,x0251_X,5774,11830,2697
252,x0252_X,6453,12718,2984
253,x0253_X,5399,11003,2319
254,x0254_X,8075,13973,3152
255,x0255_X,6137,12014,2555
256,x0256_X,6145,10066,2317
257,x0257_X,5303,11272,2535
258,x0258_X,5455,10696,2185
259,x0259_X,4938,10306,2147
260,x0260_X,5031,10421,2126
261,x0261_X,4669,10735,2362
262,x0262_X,4626,11080,2249
263,x0263_X,6235,12224,2862
264,x0264_X,7234,13717,2920
265,x0265_X,5185,11295,2241
266,x0266_X,6893,11086,2727
267,x0267_X,6464,12408,2656
268,x0268_X,6869,12438,2429
269,x0269_X,5722,11608,2371
270,x0270_X,6387,12437,2704
271,x0271_X,5439,12749,2518
272,x0272_X,5382,11217,2316
273,x0273_X,4522,9523,1886
274,x0274_X,5433,11451,2422
275,x0275_X,6372,10990,2339
276,x0276_X,6574,11777,2559
277,x0277_X,6586,11183,2131
278,x0278_X,6139,10589,2187
279,x0279_X,7007,11974,2755
280,x0280_X,6281,11744,2276
281,x0281_X,5562,10270,2123
282,x0282_X,6207,9138,1860
283,x0283_X,7487,12017,2441
284,x0284_X,6095,10102,1948
285,x0285_X,6297,10987,2816
286,x0286_X,6922,13110,2546
287,x0287_X,4801,10945,2020
288,x0288_X,5605,12060,2435
289,x0289_X,6523,11103,2474
290,x0290_X,5019,9161,2110
291,x0291_X,5966,9835,2154
292,x0292_X,4671,9641,2341
293,x0293_X,5222,10287,2257
294,x0294_X,5462,12085,2353
295,x0295_X,5030,11482,2403
296,x0296_X,4778,10258,2169
297,x0297_X,5012,8946,2152
298,x0298_X,4725,9395,2170
299,x0299_X,6682,11846,2587
300,x0300_X,5285,10851,2392
301,x0301_X,4489,9337,1927
302,x0302_X,6595,11546,2565
303,x0303_X,5217,10124,2237
304,x0304_X,6015,11940,2548
305,x0305_X,5001,9592,2060
306,x0306_X,5424,9752,2402
307,x0307_X,4856,9173,1902
308,x0308_X,4647,7789,1760
309,x0309_X,5135,11018,2183
310,x0310_X,5433,11275,2402
311,x0311_X,5251,9272,1948
312,x0312_X,4231,8247,1887
313,x0313_X,5143,8945,2022
314,x0314_X,4527,10056,2253
315,x0315_X,5692,10530,2693
316,x0316_X,5131,9329,2193
317,x0317_X,4405,9629,1897
318,x0318_X,5565,11185,2165
319,x0319_X,5150,10465,2151
320,x0320_X,5376,10200,2569
321,x0321_X,5798,10682,2048
322,x0322_X,5121,10061,2209
323,x0323_X,7677,14442,3081
324,x0324_X,6191,13889,2925
325,x0325_X,6337,13288,2741
326,x0326_X,5329,11066,2520
327,x0327_X,4997,11604,2705
328,x0328_X,6146,11227,2727
329,x0329_X,6025,10937,2541
330,x0330_X,5557,9871,2338
331,x0331_X,5270,10272,2413
332,x0332_X,6132,10101,2488
333,x0333_X,6812,11281,2613
334,x0334_X,5655,10597,2276
335,x0335_X,5811,10836,2463
336,x0336_X,5091,10280,2395
337,x0337_X,6453,12767,2725
338,x0338_X,5749,12073,2681
339,x0339_X,5265,9555,2385
340,x0340_X,5221,10188,2357
341,x0341_X,5508,12100,2693
342,x0342_X,5361,12214,2525
343,x0343_X,6517,13125,2936
344,x0344_X,5739,10299,2490
345,x0345_X,6830,10585,2485
346,x0346_X,5225,11250,2246
347,x0347_X,6293,12474,2761
348,x0348_X,6050,10260,2218
349,x0349_X,5327,9438,2071
350,x0350_X,5640,12144,2316
351,x0351_X,5910,11742,2649
352,x0352_X,6632,14635,3264
353,x0353_X,6635,12981,2962
354,x0354_X,6221,14485,3165
355,x0355_X,7059,17339,3805
356,x0356_X,7221,15639,3246
357,x0357_X,4952,12673,2676
358,x0358_X,5117,13153,2640
359,x0359_X,6658,12252,2826
360,x0360_X,6455,13106,3017
361,x0361_X,5559,12923,2633
362,x0362_X,5428,12249,2826
363,x0363_X,6635,14474,3201
364,x0364_X,5884,14341,3211
365,x0365_X,6170,14651,3050
366,x0366_X,5208,11643,2455
367,x0367_X,4462,12439,2405
368,x0368_X,4013,13312,2775
369,x0369_X,4272,12697,2534
370,x0370_X,4773,13837,2505
371,x0371_X,3972,10566,1933
372,x0372_X,4369,13330,2401
373,x0373_X,4092,12411,2607
374,x0374_X,3980,11056,2355
375,x0375_X,4927,11745,2243
376,x0376_X,4669,14862,2624
377,x0377_X,3838,11344,2396
378,x0378_X,4095,13192,2613
379,x0379_X,4688,13225,2590
380,x0380_X,4123,11425,2030
381,x0381_X,5056,12822,2625
382,x0382_X,5242,15984,2864
383,x0383_X,4166,12717,2423
384,x0384_X,4551,12357,2007
385,x0385_X,4277,11941,2697
386,x0386_X,4088,11897,2160
387,x0387_X,3941,12805,2169
388,x0388_X,4222,11400,2333
389,x0389_X,3193,10159,1873
390,x0390_X,3742,12557,2616
391,x0391_X,3030,10007,2014
392,x0392_X,3209,10575,2147
393,x0393_X,3002,10628,2123
394,x0394_X,4575,12592,2336
395,x0395_X,4262,12036,2423
396,x0396_X,4212,12226,2477
397,x0397_X,4732,11516,2473
398,x0398_X,4389,11909,2423
399,x0399_X,4586,12794,2520
400,x0400_X,4584,12083,2443
401,x0401_X,5371,15539,2961
402,x0402_X,4811,13396,2703
403,x0403_X,5371,15888,3494
404,x0404_X,4678,12346,2282
405,x0405_X,5275,13078,2557
406,x0406_X,5916,15221,2953
407,x0407_X,4375,10923,2280
408,x0408_X,4352,11487,2306
409,x0409_X,4947,12468,2286
410,x0410_X,4444,12382,2284
411,x0411_X,5715,13019,2587
412,x0412_X,3712,10462,2116
413,x0413_X,4500,12101,2120
414,x0414_X,5805,13783,2990
415,x0415_X,5064,11074,2390
416,x0416_X,4401,12078,2436
417,x0417_X,5035,12305,2560
418,x0418_X,5739,15494,3077
419,x0419_X,4029,10989,2373
420,x0420_X,5630,13640,3096
421,x0421_X,4878,11712,2325
422,x0422_X,5908,14519,2578
423,x0423_X,5211,13865,2452
424,x0424_X,5321,12998,2591
425,x0425_X,5560,14274,2744
426,x0426_X,5166,12633,2502
427,x0427_X,5393,13293,2224
428,x0428_X,5207,12775,2724
429,x0429_X,4492,10743,2343
430,x0430_X,4716,12873,2112
431,x0431_X,5249,12378,2674
432,x0432_X,4609,11406,2321
433,x0433_X,5024,12531,2345
434,x0434_X,4137,9824,1792
435,x0435_X,5316,12031,2553
436,x0436_X,4818,12617,2465
437,x0437_X,4753,12283,2665
438,x0438_X,4796,12664,2241
439,x0439_X,4855,13613,2442
440,x0440_X,4370,12392,2153
441,x0441_X,4486,12014,2221
442,x0442_X,5228,14507,2631
443,x0443_X,4628,14552,2556
444,x0444_X,5000,12716,2787
445,x0445_X,3717,12531,2088
446,x0446_X,4628,13068,2204
447,x0447_X,4394,13140,2366
448,x0448_X,3621,11661,2109
449,x0449_X,4886,13343,2681
450,x0450_X,4678,13226,2397
451,x0451_X,5038,12514,2548
452,x0452_X,4915,12926,2460
453,x0453_X,4384,12974,2542
454,x0454_X,4663,11940,2507
455,x0455_X,4667,11748,2306
456,x0456_X,4839,14352,2754
457,x0457_X,4407,10937,2611
458,x0458_X,3746,10683,2224
459,x0459_X,4479,12160,2471
460,x0460_X,4697,12780,2423
461,x0461_X,4372,12234,2115
462,x0462_X,5070,12768,2665
463,x0463_X,4907,12798,2395
464,x0464_X,5976,13822,2780
465,x0465_X,4953,12879,2268
466,x0466_X,4014,10958,2419
467,x0467_X,4424,12023,2274
468,x0468_X,4908,13015,2580
469,x0469_X,4886,11326,2509
470,x0470_X,4286,11153,2516
471,x0471_X,5272,12412,3226
472,x0472_X,5989,13267,2689
473,x0473_X,4934,12944,3032
474,x0474_X,4517,11937,3049
475,x0475_X,4827,11764,2324
476,x0476_X,5740,15161,3409
477,x0477_X,5634,13082,3020
478,x0478_X,5156,12671,3083
479,x0479_X,4630,10855,2851
480,x0480_X,4846,11776,3278
481,x0481_X,5368,12673,2869
482,x0482_X,6042,14186,3643
483,x0483_X,5246,12140,3117
484,x0484_X,5409,12725,2369
485,x0485_X,5017,12223,2660
486,x0486_X,5801,13275,3079
487,x0487_X,5405,12973,2943
488,x0488_X,4417,12557,2529
489,x0489_X,4473,12807,2820
490,x0490_X,4392,9910,2169
491,x0491_X,4248,10746,2211
492,x0492_X,4221,10560,2239
493,x0493_X,4327,11262,2177
494,x0494_X,4419,11809,2493
495,x0495_X,5633,12612,3283
496,x0496_X,5274,10479,2968
497,x0497_X,4724,11384,2420
498,x0498_X,4531,11328,2477
499,x0499_X,4778,10592,2396
500,x0500_X,5391,11842,2468
501,x0501_X,5272,11328,2903
502,x0502_X,4238,10595,2372
503,x0503_X,5141,11056,2718
504,x0504_X,4863,10816,2849
505,x0505_X,5107,10987,2627
506,x0506_X,5275,11726,3099
507,x0507_X,5096,12472,2733
508,x0508_X,5120,10948,2847
509,x0509_X,4445,9405,2440
510,x0510_X,4873,9142,2456
511,x0511_X,3688,9863,2380
512,x0512_X,4433,11974,3096
513,x0513_X,4534,11794,2782
514,x0514_X,4502,11206,2437
515,x0515_X,3978,9246,2001
516,x0516_X,5186,11234,2495
517,x0517_X,5043,12648,2812
518,x0518_X,5029,11922,2750
519,x0519_X,4741,11742,3218
520,x0520_X,4472,11128,2545
521,x0521_X,4816,11726,3159
522,x0522_X,4889,11671,3141
523,x0523_X,5377,12099,3027
524,x0524_X,5044,10917,3149
525,x0525_X,4917,10604,3007
526,x0526_X,5801,13407,3158
527,x0527_X,5526,10744,3036
528,x0528_X,5343,11648,2909
529,x0529_X,5226,11355,2922
530,x0530_X,4520,9237,2714
531,x0531_X,5051,11058,3001
532,x0532_X,5783,13230,3353
533,x0533_X,4759,10803,2583
534,x0534_X,4354,10589,2448
535,x0535_X,4440,11167,2729
536,x0536_X,4899,9877,2615
537,x0537_X,5479,11868,3156
538,x0538_X,5023,12257,3021
539,x0539_X,5162,11113,2835
540,x0540_X,4874,12191,3035
541,x0541_X,4296,9708,2832
542,x0542_X,3776,9419,2381
543,x0543_X,4190,11073,2692
544,x0544_X,4936,11469,2705
545,x0545_X,4476,11036,2633
546,x0546_X,4476,10727,2563
547,x0547_X,3921,11459,2575
548,x0548_X,5722,12753,3053
549,x0549_X,4697,10600,2658
550,x0550_X,4827,13200,2883
551,x0551_X,5165,12013,3123
552,x0552_X,4571,10783,2412
553,x0553_X,5000,10465,2680
554,x0554_X,4569,10657,2540
555,x0555_X,4414,10394,2397
556,x0556_X,4273,8624,2154
557,x0557_X,4620,11880,2610
558,x0558_X,4283,11568,2677
559,x0559_X,5274,12036,2991
560,x0560_X,5023,11397,2886
561,x0561_X,3967,11028,2583
562,x0562_X,4256,9893,2504
563,x0563_X,3958,9838,2675
564,x0564_X,4809,11884,3407
565,x0565_X,5034,14095,3449
566,x0566_X,4806,10544,3178
567,x0567_X,5165,10754,3191
568,x0568_X,4231,11172,2933
569,x0569_X,4384,10148,2304
570,x0570_X,4929,11943,2631
571,x0571_X,4996,12305,3202
572,x0572_X,5214,12612,3289
573,x0573_X,4578,11493,3235
574,x0574_X,4888,11550,3065
575,x0575_X,4768,11446,2896
576,x0576_X,4302,11777,2642
577,x0577_X,3916,10025,2530
578,x0578_X,4536,11954,3013
579,x0579_X,4485,10818,2842
580,x0580_X,4323,9889,2441
581,x0581_X,3252,8777,2167
582,x0582_X,4306,11313,2717
583,x0583_X,4101,11932,3077
584,x0584_X,4565,11164,2799
585,x0585_X,5087,12520,2896
586,x0586_X,4398,10647,2721
587,x0587_X,3584,8794,2500
588,x0588_X,5391,12568,3156
589,x0589_X,4649,11635,3022
590,x0590_X,3343,10323,2444
591,x0591_X,3841,10202,2793
592,x0592_X,3469,10826,2541
593,x0593_X,3990,9462,2479
594,x0594_X,4100,11637,2791
595,x0595_X,3855,9686,2749
596,x0596_X,3791,10214,2285
597,x0597_X,4353,12200,2557
598,x0598_X,4356,12021,2344
599,x0599_X,4050,9997,1884
600,x0600_X,3688,10138,1927
601,x0601_X,3803,11121,2281
602,x0602_X,4268,11233,2454
603,x0603_X,4724,11802,2780
604,x0604_X,4272,11331,2352
605,x0605_X,4394,12283,2433
606,x0606_X,5107,11785,3008
607,x0607_X,6108,14059,3486
608,x0608_X,4956,12830,2920
609,x0609_X,4738,12480,3083
610,x0610_X,5739,13791,3261
611,x0611_X,4763,12206,3332
612,x0612_X,4049,11567,2912
613,x0613_X,5491,13455,3632
614,x0614_X,4548,12881,3074
615,x0615_X,4129,10644,2432
616,x0616_X,4870,11960,2871
617,x0617_X,4012,11315,2628
618,x0618_X,4759,10725,2471
619,x0619_X,5034,12305,2962
620,x0620_X,4192,10181,2463
621,x0621_X,3983,11346,2437
622,x0622_X,4440,11739,2736
623,x0623_X,3920,10695,2221
624,x0624_X,3762,10261,2630
625,x0625_X,4840,11578,2888
626,x0626_X,4844,12566,2891
627,x0627_X,4000,10707,3059
628,x0628_X,4868,10618,2659
629,x0629_X,4358,11699,2664
630,x0630_X,4347,12036,2923
631,x0631_X,4117,10674,2600
632,x0632_X,4411,11120,2614
633,x0633_X,4328,11915,2867
634,x0634_X,4601,10594,2760
635,x0635_X,4857,12166,2877
636,x0636_X,5076,11467,2763
637,x0637_X,4969,9697,2354
638,x0638_X,4377,10458,2370
639,x0639_X,5130,10608,2598
640,x0640_X,5732,12333,3050
641,x0641_X,4453,9593,2607
642,x0642_X,3821,9075,2680
643,x0643_X,4839,11283,2599
644,x0644_X,4676,9960,2384
645,x0645_X,3829,10593,2414
646,x0646_X,4786,11540,2589
647,x0647_X,3759,10957,2675
648,x0648_X,4123,9895,2272
649,x0649_X,4437,9887,3442
650,x0650_X,3402,9423,2400
651,x0651_X,4815,10568,2953
652,x0652_X,4411,10320,3224
653,x0653_X,5592,10791,3717
654,x0654_X,5076,11595,3030
655,x0655_X,5123,11188,2799
656,x0656_X,5456,11528,3317
657,x0657_X,4577,11509,2829
658,x0658_X,5327,11013,3361
659,x0659_X,4883,11233,3585
660,x0660_X,4971,11377,3155
661,x0661_X,4566,10627,3722
662,x0662_X,5803,13452,3965
663,x0663_X,4423,10156,3187
664,x0664_X,5012,11579,3710
665,x0665_X,4426,10320,2832
666,x0666_X,5942,12539,3885
667,x0667_X,4817,10955,3338
668,x0668_X,5010,12054,3846
669,x0669_X,4810,13242,3893
670,x0670_X,3875,9841,2937
671,x0671_X,4684,11453,3366
672,x0672_X,5110,12143,3250
673,x0673_X,5107,11637,3557
674,x0674_X,5519,13012,4047
675,x0675_X,4991,12886,3238
676,x0676_X,5066,12150,3085
677,x0677_X,4837,11789,3675
678,x0678_X,4644,11068,3398
679,x0679_X,4019,11037,2899
680,x0680_X,4732,12630,3344
681,x0681_X,5403,13379,3796
682,x0682_X,4805,11996,3702
683,x0683_X,4697,11863,3141
684,x0684_X,4573,11644,3089
685,x0685_X,5108,13120,3300
686,x0686_X,5921,12983,3674
687,x0687_X,4854,12405,3244
688,x0688_X,4926,12404,3376
689,x0689_X,4287,11134,2724
690,x0690_X,5414,13262,3479
691,x0691_X,4330,10465,2783
692,x0692_X,4664,10562,2919
693,x0693_X,5758,13939,3523
694,x0694_X,6509,15909,4147
695,x0695_X,4912,12444,3350
696,x0696_X,4736,12205,2760
697,x0697_X,5250,13299,3817
698,x0698_X,4993,12068,3442
699,x0699_X,4762,11855,3084
700,x0700_X,4501,11155,3065
701,x0701_X,4876,11413,2821
702,x0702_X,5677,11726,3918
703,x0703_X,5249,12051,3406
704,x0704_X,5442,12916,3587
705,x0705_X,5062,11554,3085
706,x0706_X,5163,11590,3147
707,x0707_X,4664,10305,3176
708,x0708_X,4983,10899,3033
709,x0709_X,4486,10723,2936
710,x0710_X,5130,12114,3057
711,x0711_X,4326,10364,2515
712,x0712_X,5163,13138,3227
713,x0713_X,4115,10760,2891
714,x0714_X,4278,11930,2902
715,x0715_X,4871,12398,3234
716,x0716_X,5125,11887,3088
717,x0717_X,5100,12845,2761
718,x0718_X,4021,11849,2851
719,x0719_X,4183,9659,2994
720,x0720_X,4935,10756,3030
721,x0721_X,3602,8965,2484
722,x0722_X,4861,11556,3284
723,x0723_X,6255,12461,3862
724,x0724_X,4666,11271,2978
725,x0725_X,4570,11003,2572
726,x0726_X,4560,11051,3110
727,x0727_X,5482,11631,4002
728,x0728_X,4428,10543,3174
729,x0729_X,4639,10736,2961
730,x0730_X,4725,11178,3012
731,x0731_X,4049,10192,2595
732,x0732_X,4787,11494,3025
733,x0733_X,4849,10724,2955
734,x0734_X,4826,12126,3148
735,x0735_X,4891,10510,3127
736,x0736_X,5439,10802,3262
737,x0737_X,4970,11926,3004
738,x0738_X,4696,11212,3202
739,x0739_X,5027,11919,3355
740,x0740_X,4336,10140,3102
741,x0741_X,4962,11639,3299
742,x0742_X,6289,13491,3873
743,x0743_X,4887,11342,2686
744,x0744_X,5062,12722,3537
745,x0745_X,5392,12997,3556
746,x0746_X,5380,11093,3427
747,x0747_X,5551,11435,3924
748,x0748_X,5153,12215,3542
749,x0749_X,4524,10521,2910
750,x0750_X,4095,10595,2888
751,x0751_X,4334,11621,2960
752,x0752_X,4683,11451,2781
753,x0753_X,4114,10484,2607
754,x0754_X,4843,11686,3371
755,x0755_X,4398,11077,2670
756,x0756_X,4896,11946,2859
757,x0757_X,4646,10145,3354
758,x0758_X,4996,10503,3029
759,x0759_X,3724,10186,2380
760,x0760_X,4861,11630,2815
761,x0761_X,5024,13859,3272
762,x0762_X,4150,11797,2774
763,x0763_X,4659,12165,3076
764,x0764_X,4873,9959,2746
765,x0765_X,5005,12325,2971
766,x0766_X,4636,13912,3188
767,x0767_X,4237,11253,2846
768,x0768_X,4251,10899,2805
769,x0769_X,5021,13376,3131
770,x0770_X,4503,11884,3116
771,x0771_X,4830,11758,3113
772,x0772_X,3951,10821,2994
773,x0773_X,4885,13186,3457
774,x0774_X,4420,9392,3024
775,x0775_X,4976,12033,3494
776,x0776_X,4868,11865,2968
777,x0777_X,5230,12388,3088
778,x0778_X,5759,14112,3565
779,x0779_X,5785,13934,3501
780,x0780_X,4580,10553,2822
781,x0781_X,5184,12646,2876
782,x0782_X,5427,12229,3254
783,x0783_X,6041,12701,3836
784,x0784_X,4451,11495,2969
785,x0785_X,5777,12766,3612
786,x0786_X,5031,12106,3569
787,x0787_X,5366,11850,3490
788,x0788_X,5943,12949,3899
789,x0789_X,5101,10982,3223
790,x0790_X,5393,12620,3515
791,x0791_X,5784,12302,3650
792,x0792_X,5713,13599,3693
793,x0793_X,6424,14057,4495
794,x0794_X,5317,12394,3817
795,x0795_X,4490,9425,3290
796,x0796_X,5511,11610,3789
797,x0797_X,4473,11118,3519
798,x0798_X,5888,13029,4303
799,x0799_X,5342,12116,3657
800,x0800_X,4574,10892,3062
801,x0801_X,4638,11881,3581
802,x0802_X,4482,10108,3176
803,x0803_X,5276,11231,3794
804,x0804_X,5647,13249,4540
805,x0805_X,5933,13537,4183
806,x0806_X,5158,12500,3663
807,x0807_X,4421,12354,3125
808,x0808_X,5842,12700,3824
809,x0809_X,5365,13260,4380
810,x0810_X,4599,11270,3241
811,x0811_X,4968,11018,3715
812,x0812_X,5115,12863,3550
813,x0813_X,5199,13183,3984
814,x0814_X,4645,10994,3471
815,x0815_X,5120,12040,3750
816,x0816_X,5438,12407,4521
817,x0817_X,5130,11869,3911
818,x0818_X,4742,10150,4023
819,x0819_X,5035,14158,3812
820,x0820_X,4733,12048,3925
821,x0821_X,4627,12100,3574
