,protid,P,S,C
215,x0215_X,346,1708,224
216,x0216_X,348,1818,249
217,x0217_X,379,1859,247
218,x0218_X,381,1933,242
219,x0219_X,424,2144,282
220,x0220_X,360,1866,259
221,x0221_X,415,2033,253
222,x0222_X,358,1791,266
223,x0223_X,358,1731,257
224,x0224_X,400,1954,274
225,x0225_X,401,1952,275
226,x0226_X,374,2053,274
227,x0227_X,432,2377,272
228,x0228_X,416,2150,284
229,x0229_X,411,2019,271
230,x0230_X,432,2075,268
231,x0231_X,368,1859,258
232,x0232_X,363,1867,255
233,x0233_X,361,1874,250
234,x0234_X,372,1987,269
235,x0235_X,348,1957,251
236,x0236_X,362,1924,270
237,x0237_X,323,1768,255
238,x0238_X,364,1935,257
239,x0239_X,405,2097,273
240,x0240_X,398,2037,266
241,x0241_X,399,2040,262
242,x0242_X,406,2243,277
243,x0243_X,439,2268,296
244,x0244_X,421,2297,285
245,x0245_X,403,2173,274
246,x0246_X,438,2392,251
247,x0247_X,411,2334,258
248,x0248_X,396,2347,260
249,x0249_X,392,2029,207
250,x0250_X,407,2334,262
251,x0251_X,417,2236,273
252,x0252_X,395,2259,272
253,x0253_X,405,2247,274
254,x0254_X,408,2179,263
255,x0255_X,428,2236,262
256,x0256_X,387,2197,266
257,x0257_X,380,2068,253
258,x0258_X,391,2190,269
259,x0259_X,461,2416,283
260,x0260_X,426,2390,265
261,x0261_X,388,2122,265
262,x0262_X,447,2366,268
263,x0263_X,425,2237,264
264,x0264_X,376,2168,231
265,x0265_X,382,2203,265
266,x0266_X,409,2234,283
267,x0267_X,401,2234,291
268,x0268_X,372,2083,246
269,x0269_X,387,2199,264
270,x0270_X,347,1961,248
271,x0271_X,395,2052,254
272,x0272_X,357,1904,224
273,x0273_X,419,2401,261
274,x0274_X,373,1943,240
275,x0275_X,397,2261,268
276,x0276_X,384,2128,263
277,x0277_X,405,2331,267
278,x0278_X,426,2321,256
279,x0279_X,409,2096,270
280,x0280_X,442,2224,260
281,x0281_X,440,2293,270
282,x0282_X,469,2331,281
283,x0283_X,416,2111,248
284,x0284_X,463,2344,274
285,x0285_X,411,2263,252
286,x0286_X,450,2355,276
287,x0287_X,381,2026,221
288,x0288_X,384,1993,251
289,x0289_X,401,2101,273
290,x0290_X,427,2309,267
291,x0291_X,396,2196,258
292,x0292_X,395,2200,255
293,x0293_X,362,2048,218
294,x0294_X,334,1889,192
295,x0295_X,443,2381,257
296,x0296_X,391,2243,216
297,x0297_X,440,2474,246
298,x0298_X,429,2410,242
299,x0299_X,424,2318,261
300,x0300_X,398,2275,253
301,x0301_X,399,2175,276
302,x0302_X,410,2180,260
303,x0303_X,453,2408,299
304,x0304_X,451,2414,295
305,x0305_X,472,2571,278
306,x0306_X,471,2567,283
307,x0307_X,465,2563,293
308,x0308_X,457,2345,279
309,x0309_X,442,2296,265
310,x0310_X,495,2559,267
311,x0311_X,473,2567,281
312,x0312_X,475,2469,296
313,x0313_X,458,2493,289
314,x0314_X,482,2479,279
315,x0315_X,518,2673,295
316,x0316_X,492,2525,304
317,x0317_X,486,2616,301
318,x0318_X,475,2471,294
319,x0319_X,458,2349,274
320,x0320_X,462,2484,294
321,x0321_X,493,2544,284
322,x0322_X,535,2881,325
323,x0323_X,519,2734,317
324,x0324_X,506,2761,303
325,x0325_X,496,2525,300
326,x0326_X,528,2720,322
327,x0327_X,496,2613,294
328,x0328_X,488,2605,310
329,x0329_X,483,2636,284
330,x0330_X,501,2828,326
331,x0331_X,511,2595,297
332,x0332_X,507,2602,294
333,x0333_X,458,2592,271
334,x0334_X,511,2586,306
335,x0335_X,489,2700,297
336,x0336_X,485,2482,273
337,x0337_X,500,2677,309
338,x0338_X,441,2206,279
339,x0339_X,419,2403,259
340,x0340_X,543,2862,336
341,x0341_X,451,2386,244
342,x0342_X,497,2637,269
343,x0343_X,440,2107,228
344,x0344_X,417,1882,257
345,x0345_X,455,2449,256
346,x0346_X,477,2399,284
347,x0347_X,441,2191,218
348,x0348_X,442,2250,234
349,x0349_X,511,2730,329
350,x0350_X,473,2636,294
351,x0351_X,487,2464,289
352,x0352_X,516,2651,319
353,x0353_X,507,2601,295
354,x0354_X,481,2478,281
355,x0355_X,483,2529,309
356,x0356_X,473,2425,262
357,x0357_X,508,2679,299
358,x0358_X,422,2308,273
359,x0359_X,497,2571,253
360,x0360_X,520,2834,301
361,x0361_X,494,2418,248
362,x0362_X,498,2787,285
363,x0363_X,483,2502,255
364,x0364_X,482,2364,235
365,x0365_X,562,2950,316
366,x0366_X,447,2314,242
367,x0367_X,481,2651,271
368,x0368_X,487,2590,244
369,x0369_X,469,2235,222
370,x0370_X,481,2507,252
371,x0371_X,529,2957,342
372,x0372_X,520,2827,308
373,x0373_X,520,2970,338
374,x0374_X,534,2813,308
375,x0375_X,516,3062,338
376,x0376_X,571,3166,358
377,x0377_X,543,3200,352
378,x0378_X,598,3385,388
379,x0379_X,612,3393,366
380,x0380_X,556,3107,342
381,x0381_X,587,3349,342
382,x0382_X,615,3388,368
383,x0383_X,575,3355,348
384,x0384_X,621,3379,371
385,x0385_X,635,3829,387
386,x0386_X,587,3516,362
387,x0387_X,617,3578,365
388,x0388_X,527,3242,326
389,x0389_X,570,3362,346
390,x0390_X,585,3524,356
391,x0391_X,615,3481,369
392,x0392_X,628,3647,381
393,x0393_X,611,3565,384
394,x0394_X,596,3512,357
395,x0395_X,584,3450,337
396,x0396_X,585,3441,345
397,x0397_X,600,3474,391
398,x0398_X,622,3554,384
399,x0399_X,617,3580,363
400,x0400_X,629,3742,382
401,x0401_X,628,3659,369
402,x0402_X,563,3467,341
403,x0403_X,625,3641,390
404,x0404_X,531,2978,319
405,x0405_X,547,3226,322
406,x0406_X,605,3421,345
407,x0407_X,587,3247,352
408,x0408_X,656,3810,385
409,x0409_X,608,3488,369
410,x0410_X,567,3105,333
411,x0411_X,588,3419,364
412,x0412_X,544,3293,349
413,x0413_X,521,2977,330
414,x0414_X,518,3161,326
415,x0415_X,507,2843,305
416,x0416_X,536,3040,340
417,x0417_X,569,3183,343
418,x0418_X,613,3476,376
419,x0419_X,580,3260,346
420,x0420_X,586,3331,361
421,x0421_X,595,3412,364
422,x0422_X,645,3726,382
423,x0423_X,588,3512,365
424,x0424_X,574,3189,332
425,x0425_X,588,3416,367
426,x0426_X,622,3574,364
427,x0427_X,586,3442,343
428,x0428_X,581,3442,348
429,x0429_X,545,3137,323
430,x0430_X,553,3095,357
431,x0431_X,515,3019,294
432,x0432_X,556,3108,341
433,x0433_X,637,3637,382
434,x0434_X,624,3661,371
435,x0435_X,629,3580,351
436,x0436_X,570,3193,332
437,x0437_X,604,3584,372
438,x0438_X,558,3372,348
439,x0439_X,549,3294,343
440,x0440_X,524,3083,309
441,x0441_X,567,3444,360
442,x0442_X,572,3378,328
443,x0443_X,575,3540,350
444,x0444_X,555,3136,314
445,x0445_X,612,3774,367
446,x0446_X,571,3433,367
447,x0447_X,572,3361,345
448,x0448_X,575,3461,335
449,x0449_X,564,3376,338
450,x0450_X,613,3581,366
451,x0451_X,624,3657,375
452,x0452_X,654,3797,400
453,x0453_X,641,3673,342
454,x0454_X,575,3453,343
455,x0455_X,640,3723,390
456,x0456_X,629,3659,368
457,x0457_X,655,3733,365
458,x0458_X,671,3991,388
459,x0459_X,645,3810,396
460,x0460_X,663,4086,402
461,x0461_X,640,3825,386
462,x0462_X,673,4003,374
463,x0463_X,725,4229,402
464,x0464_X,676,3973,401
465,x0465_X,634,3844,373
466,x0466_X,683,4070,398
467,x0467_X,668,3990,392
468,x0468_X,640,3828,383
469,x0469_X,727,4396,442
470,x0470_X,677,3976,397
471,x0471_X,744,4485,442
472,x0472_X,716,4315,429
473,x0473_X,718,4320,422
474,x0474_X,698,4141,414
475,x0475_X,733,4306,421
476,x0476_X,709,4123,421
477,x0477_X,810,4545,423
478,x0478_X,804,4561,413
479,x0479_X,793,4664,429
480,x0480_X,795,4658,433
481,x0481_X,731,4316,413
482,x0482_X,777,4472,422
483,x0483_X,817,4733,445
484,x0484_X,819,4729,447
485,x0485_X,796,4748,451
486,x0486_X,841,4720,434
487,x0487_X,772,4462,437
488,x0488_X,801,4750,444
489,x0489_X,815,4832,458
490,x0490_X,830,5047,451
491,x0491_X,790,4658,438
492,x0492_X,796,4638,452
493,x0493_X,858,5009,461
494,x0494_X,820,4832,453
495,x0495_X,793,4645,448
496,x0496_X,790,4650,446
497,x0497_X,818,4830,457
498,x0498_X,802,4544,432
499,x0499_X,787,4659,440
500,x0500_X,825,4832,448
501,x0501_X,790,4772,433
502,x0502_X,774,4665,447
503,x0503_X,808,4750,437
504,x0504_X,806,4856,443
505,x0505_X,810,4750,435
506,x0506_X,793,4752,450
507,x0507_X,831,4929,456
508,x0508_X,831,4929,456
509,x0509_X,795,4555,428
510,x0510_X,771,4562,445
511,x0511_X,790,4757,448
512,x0512_X,797,4742,456
513,x0513_X,822,4813,470
514,x0514_X,765,4571,442
515,x0515_X,839,4919,458
516,x0516_X,783,4378,404
517,x0517_X,735,4498,438
518,x0518_X,806,4863,436
519,x0519_X,807,4846,452
520,x0520_X,830,4926,460
521,x0521_X,824,4825,456
522,x0522_X,824,4831,450
523,x0523_X,773,4491,407
524,x0524_X,746,4379,440
525,x0525_X,774,4559,445
526,x0526_X,794,4645,447
527,x0527_X,737,4321,402
528,x0528_X,770,4457,444
529,x0529_X,788,4661,437
530,x0530_X,846,5024,458
531,x0531_X,812,4734,449
532,x0532_X,821,4930,465
533,x0533_X,818,4832,455
534,x0534_X,837,4911,468
535,x0535_X,870,5090,481
536,x0536_X,839,4950,427
537,x0537_X,826,4939,451
538,x0538_X,865,5112,464
539,x0539_X,826,4825,454
540,x0540_X,833,4912,471
541,x0541_X,766,4671,449
542,x0542_X,796,4836,473
543,x0543_X,734,4465,472
544,x0544_X,807,4929,480
545,x0545_X,802,4925,489
546,x0546_X,841,5094,506
547,x0547_X,822,4912,482
548,x0548_X,856,4993,479
549,x0549_X,839,4984,505
550,x0550_X,787,4616,483
551,x0551_X,793,4736,466
552,x0552_X,803,4832,470
553,x0553_X,807,4928,481
554,x0554_X,806,4928,482
555,x0555_X,803,4832,470
556,x0556_X,787,4629,470
557,x0557_X,792,4646,448
558,x0558_X,772,4661,453
559,x0559_X,730,4515,426
560,x0560_X,793,4733,469
561,x0561_X,826,4901,489
562,x0562_X,781,4754,460
563,x0563_X,810,4921,485
564,x0564_X,742,4589,447
565,x0565_X,848,5088,505
566,x0566_X,772,4642,472
567,x0567_X,813,4831,461
568,x0568_X,833,4920,463
569,x0569_X,817,4933,466
570,x0570_X,797,4849,459
571,x0571_X,817,4933,466
572,x0572_X,820,5014,494
573,x0573_X,806,4939,471
574,x0574_X,806,4832,467
575,x0575_X,774,4654,458
576,x0576_X,840,5002,486
577,x0577_X,815,4814,476
578,x0578_X,828,4832,445
579,x0579_X,892,5281,497
580,x0580_X,871,5192,492
581,x0581_X,914,5369,503
582,x0582_X,875,5191,489
583,x0583_X,904,5367,515
584,x0584_X,936,5565,520
585,x0585_X,887,5275,508
586,x0586_X,860,5183,512
587,x0587_X,864,5191,500
588,x0588_X,880,5177,498
589,x0589_X,919,5353,514
590,x0590_X,921,5353,512
591,x0591_X,906,5269,495
592,x0592_X,914,5481,508
593,x0593_X,936,5565,520
594,x0594_X,894,5165,496
595,x0595_X,936,5565,520
596,x0596_X,897,5379,510
597,x0597_X,936,5565,520
598,x0598_X,923,5466,514
599,x0599_X,926,5471,506
600,x0600_X,926,5471,506
601,x0601_X,926,5471,506
602,x0602_X,936,5565,520
603,x0603_X,934,5454,515
604,x0604_X,895,5159,501
605,x0605_X,914,5167,474
606,x0606_X,886,5304,480
607,x0607_X,919,5145,491
608,x0608_X,901,5176,478
609,x0609_X,932,5340,514
610,x0610_X,931,5229,510
611,x0611_X,909,5157,489
612,x0612_X,933,5342,511
613,x0613_X,932,5340,514
614,x0614_X,906,5272,492
615,x0615_X,936,5565,520
616,x0616_X,908,5272,490
617,x0617_X,934,5454,515
618,x0618_X,927,5476,500
619,x0619_X,927,5476,500
620,x0620_X,918,5370,498
621,x0621_X,913,5483,507
622,x0622_X,932,5468,503
623,x0623_X,936,5565,520
624,x0624_X,930,5354,502
625,x0625_X,934,5453,516
626,x0626_X,911,5163,481
627,x0627_X,921,5375,490
628,x0628_X,931,5231,508
629,x0629_X,916,5159,480
630,x0630_X,903,5388,495
631,x0631_X,925,5471,507
632,x0632_X,923,5361,502
633,x0633_X,900,5174,481
634,x0634_X,899,4950,479
635,x0635_X,915,5140,500
636,x0636_X,884,4980,464
