,Time,Lifetime distribution,Fit distributions,Terminus,Run
0,0.15125369587812643,1.759727275091342,1.9203950161094756,NR,run2
1,0.1808920141689676,1.5272246606079485,1.435205139950192,NR,run2
2,0.2105303324598088,1.2902430942072762,1.1211689933818798,NR,run2
3,0.24016865075064997,1.0646197876548573,0.9048505500722201,NR,run2
4,0.26980696904149104,0.8615578365540071,0.7487372142897465,NR,run2
5,0.2994452873323322,0.6873079517991293,0.6319211420687495,NR,run2
6,0.3290836056231734,0.5437164143286957,0.5419443705913415,NR,run2
7,0.3587219239140146,0.4293050635669736,0.47098064465597816,NR,run2
8,0.38836024220485577,0.3405276818921273,0.41389756427473057,NR,run2
9,0.41799856049569695,0.2729184474480672,0.36720728807660596,NR,run2
10,0.44763687878653813,0.22196435570738915,0.32846732575804816,NR,run2
11,0.4772751970773793,0.18364902850797654,0.2959227718156581,NR,run2
12,0.5069135153682205,0.15470066067999802,0.26828445119803157,NR,run2
13,0.5365518336590617,0.13262208634730013,0.2445867846166499,NR,run2
14,0.5661901519499029,0.11559115917679919,0.2240941050912529,NR,run2
15,0.5958284702407439,0.10230713257702881,0.2062373495530963,NR,run2
16,0.6254667885315852,0.09183619704111114,0.19057032082126246,NR,run2
17,0.6551051068224263,0.08348605632878738,0.1767388683479334,NR,run2
18,0.6847434251132676,0.0767203919231449,0.16445878396545696,NR,run2
19,0.7143817434041086,0.07111093182903627,0.15349969267792843,NR,run2
20,0.7440200616949499,0.06631738653621347,0.14367314091701935,NR,run2
21,0.773658379985791,0.06208278554155765,0.1348236712377125,NR,run2
22,0.8032966982766323,0.058232612154503934,0.12682205320375448,NR,run2
23,0.8329350165674734,0.05466942555117356,0.11956009209152278,NR,run2
24,0.8625733348583147,0.05135915848806848,0.11294660655005795,NR,run2
25,0.8922116531491557,0.04830975605574686,0.10690428225042577,NR,run2
26,0.921849971439997,0.045546191088936795,0.10136718896168145,NR,run2
27,0.9514882897308381,0.04308743674604168,0.09627880503071168,NR,run2
28,0.9811266080216792,0.04093051394885259,0.09159043350355557,NR,run2
29,1.0107649263125205,0.03904464519267067,0.0872599231303081,NR,run2
30,1.0404032446033615,0.03737564826691069,0.08325062861993403,NR,run2
31,1.0700415628942028,0.03585796321629238,0.07953056005370819,NR,run2
32,1.099679881185044,0.03442994307747515,0.07607168291113259,NR,run2
33,1.1293181994758852,0.033047682109263024,0.07284933881530607,NR,run2
34,1.1589565177667263,0.0316936472623837,0.0698417636452221,NR,run2
35,1.1885948360575675,0.030378253117157,0.06702968464560079,NR,run2
36,1.2182331543484086,0.029134609041937282,0.06439598199008463,NR,run2
37,1.24787147263925,0.028008349210804178,0.061925403210933004,NR,run2
38,1.277509790930091,0.02704535219399025,0.0596043212101123,NR,run2
39,1.3071481092209323,0.026280201393910775,0.057420528369684636,NR,run2
40,1.3367864275117733,0.02572762231892085,0.05536306070032307,NR,run2
41,1.3664247458026146,0.025378172629112142,0.05342204709307066,NR,run2
42,1.3960630640934557,0.025198457554108163,0.051588579637135874,NR,run2
43,1.425701382384297,0.02513530318131096,0.04985460168573953,NR,run2
44,1.455339700675138,0.02512274399174103,0.04821281093116817,NR,run2
45,1.4849780189659791,0.025090397332392038,0.0466565752187634,NR,run2
46,1.5146163372568204,0.02497179810270871,0.04517985921043602,NR,run2
47,1.5442546555476615,0.024711517926793658,0.04377716031921469,NR,run2
48,1.5738929738385028,0.024270323956381505,0.04244345259123433,NR,run2
49,1.6035312921293439,0.0236281278853436,0.041174137421378605,NR,run2
50,1.633169610420185,0.02278489397029881,0.03996500016215644,NR,run2
51,1.6628079287110265,0.02175989534541124,0.038812171829180474,NR,run2
52,1.6924462470018675,0.020589687183705598,0.03771209522629682,NR,run2
53,1.7220845652927086,0.019324967616487842,0.036661494913377043,NR,run2
54,1.7517228835835497,0.018026277077080634,0.035657350523550416,NR,run2
55,1.7813612018743912,0.016758421790181065,0.03469687300707517,NR,run2
56,1.8109995201652322,0.015583710442620807,0.03377748343843167,NR,run2
57,1.8406378384560733,0.014554543304438594,0.0328967940734457,NR,run2
58,1.8702761567469144,0.013706421916078683,0.03205259138585245,NR,run2
59,1.899914475037756,0.013052798528759912,0.03124282084894724,NR,run2
60,1.929552793328597,0.012583125502177465,0.03046557325887262,NR,run2
