,Time,Lifetime distribution,Fit distributions,Terminus,Run
0,0.1832639751942461,1.4788495494550882,1.5371557279955226,CR,run2
1,0.21105310758173979,1.1999496533837193,1.1484785099396668,CR,run2
2,0.2388422399692336,0.9535550821355419,0.8896304758416459,CR,run2
3,0.2666313723567274,0.7478922499392562,0.7087903893381107,CR,run2
4,0.2944205047442211,0.5843192562679468,0.577589633964773,CR,run2
5,0.3222096371317149,0.4593725040495129,0.4794518336174343,CR,run2
6,0.3499987695192086,0.36693750995352903,0.4041711001089683,CR,run2
7,0.3777879019067024,0.3000504626935758,0.3451883184885481,CR,run2
8,0.4055770342941962,0.25211813097894553,0.2981341727754246,CR,run2
9,0.4333661666816899,0.21756866370331632,0.26000813126947026,CR,run2
10,0.46115529906918373,0.1920687250322298,0.22869503258624865,CR,run2
11,0.48894443145667743,0.17247203431766048,0.20266955669429706,CR,run2
12,0.5167335638441712,0.15663695686787799,0.18080958608312794,CR,run2
13,0.544522696231665,0.14320384687145274,0.16227493601994017,CR,run2
14,0.5723118286191587,0.13138083491362001,0.1464265573556873,CR,run2
15,0.6001009610066526,0.12075894606737628,0.13277149079736844,CR,run2
16,0.6278900933941464,0.11116287383242066,0.12092460934823134,CR,run2
17,0.6556792257816401,0.10253755084472871,0.11058154673327891,CR,run2
18,0.6834683581691338,0.09486832660890741,0.10149922710356854,CR,run2
19,0.7112574905566277,0.08813143284634517,0.09348165302070026,CR,run2
20,0.7390466229441214,0.0822704383166751,0.08636939049745698,CR,run2
21,0.7668357553316151,0.07719333592456909,0.0800316923316857,CR,run2
22,0.7946248877191088,0.07278384068476487,0.07436053005503473,CR,run2
23,0.8224140201066027,0.06891967239872065,0.06926602410835034,CR,run2
24,0.8502031524940964,0.06549051339531367,0.06467291032666633,CR,run2
25,0.8779922848815901,0.06240948222652487,0.060517782828203574,CR,run2
26,0.905781417269084,0.0596145776427995,0.056746924453115244,CR,run2
27,0.9335705496565777,0.05706024799480272,0.05331458601564086,CR,run2
28,0.9613596820440714,0.05470300339561041,0.050181611404820525,CR,run2
29,0.9891488144315653,0.05248747174835792,0.04731433138357591,CR,run2
30,1.0169379468190591,0.0503394410956526,0.04468366775840259,CR,run2
31,1.0447270792065528,0.0481699875342086,0.04226440344955919,CR,run2
32,1.0725162115940465,0.0458905513835144,0.040034584287312824,CR,run2
33,1.1003053439815402,0.043434369401513115,0.037975026074925394,CR,run2
34,1.128094476369034,0.04077674426743125,0.03606890628739077,CR,run2
35,1.1558836087565276,0.037946443977850054,0.0343014242116803,CR,run2
36,1.1836727411440218,0.035023243522604434,0.032659516736209156,CR,run2
37,1.2114618735315155,0.032121292012436777,0.03113161962370375,CR,run2
38,1.2392510059190092,0.029362886968800624,0.029707466142657832,CR,run2
39,1.2670401383065029,0.026850542016000144,0.028377916528468244,CR,run2
40,1.2948292706939966,0.02464573481279569,0.02713481300058462,CR,run2
41,1.3226184030814903,0.022760288151387607,0.025970856054871257,CR,run2
42,1.350407535468984,0.021161949419035327,0.024879498539927134,CR,run2
43,1.378196667856478,0.019791066650504174,0.023854854657199484,CR,run2
44,1.4059858002439718,0.0185819968705401,0.022891621531633613,CR,run2
45,1.4337749326314655,0.01748206461098729,0.021985011408675027,CR,run2
46,1.4615640650189592,0.01646256741126877,0.021130692865046395,CR,run2
47,1.4893531974064529,0.015519645767489872,0.020324739690690125,CR,run2
48,1.5171423297939466,0.014666459498818701,0.0195635863199648,CR,run2
49,1.5449314621814403,0.013920767716441178,0.018843988871319474,CR,run2
50,1.5727205945689344,0.013292927581047007,0.018162991003903294,CR,run2
51,1.6005097269564281,0.012778438574179592,0.017517893922970342,CR,run2
52,1.6282988593439218,0.012357019826644734,0.016906229968342342,CR,run2
53,1.6560879917314155,0.011997725776841217,0.01632573930545902,CR,run2
54,1.6838771241189092,0.011667678520263762,0.015774349309777315,CR,run2
