,protid,P,S,C
441,x0441_ ,3794,3588,1934
442,x0442_ ,3811,3589,1780
443,x0443_ ,4008,4193,1810
444,x0444_ ,4190,4476,2065
445,x0445_ ,3516,3803,1726
446,x0446_ ,3413,3769,1729
447,x0447_ ,3327,3733,1718
448,x0448_ ,4021,4442,1690
449,x0449_ ,4262,4334,1844
450,x0450_ ,4295,5038,1842
451,x0451_ ,4287,4080,1786
452,x0452_ ,3769,4128,1694
453,x0453_ ,4577,4137,2017
454,x0454_ ,3984,3302,1759
455,x0455_ ,3351,3642,1522
456,x0456_ ,3987,3697,1907
457,x0457_ ,4209,4439,1937
458,x0458_ ,3903,3240,1635
459,x0459_ ,4154,3910,1806
460,x0460_ ,3755,3938,1898
461,x0461_ ,4750,4861,2017
462,x0462_ ,4558,4314,2303
463,x0463_ ,3184,3863,1468
464,x0464_ ,4249,4571,1765
465,x0465_ ,5428,5564,2538
466,x0466_ ,4133,5519,1976
467,x0467_ ,5404,4469,2847
468,x0468_ ,4355,5206,1915
469,x0469_ ,4751,5285,2054
470,x0470_ ,4633,5297,2005
471,x0471_ ,5891,6177,2467
472,x0472_ ,5027,6157,2511
473,x0473_ ,4229,4852,1945
474,x0474_ ,4655,6261,2287
475,x0475_ ,4994,6114,2587
476,x0476_ ,4543,5521,2497
477,x0477_ ,5684,6187,2835
478,x0478_ ,5143,7028,2707
479,x0479_ ,5503,6315,2717
480,x0480_ ,4565,5572,2266
481,x0481_ ,5116,7444,2146
482,x0482_ ,4808,5373,2380
483,x0483_ ,4361,4909,2206
484,x0484_ ,5458,5557,2680
485,x0485_ ,5726,5508,2627
486,x0486_ ,4072,3787,2011
487,x0487_ ,4829,5123,2294
488,x0488_ ,3932,4331,2177
489,x0489_ ,5520,5082,2928
490,x0490_ ,4195,5024,2257
491,x0491_ ,4618,5296,2647
492,x0492_ ,5021,5817,3023
493,x0493_ ,5761,5508,2927
494,x0494_ ,4854,6153,2523
495,x0495_ ,4813,5463,2765
496,x0496_ ,4415,4498,2412
497,x0497_ ,5088,4828,2645
498,x0498_ ,4586,4380,2510
499,x0499_ ,4726,5608,2227
500,x0500_ ,3693,3869,2168
