,Time,Lifetime distribution,Fit distributions,Terminus,Run
79,2.4903672211624133,0.00808064530115366,0.009658196164679389,CR,run3
80,2.519632778837587,0.007691558246978916,0.009439935571342296,CR,run3
81,2.5488983365127607,0.007367478734939569,0.009229043167286604,CR,run3
82,2.578163894187934,0.007127791716171591,0.009025189840072338,CR,run3
83,2.6074294518631076,0.006975004005230889,0.008828064687346801,CR,run3
84,2.636695009538281,0.006892765267881925,0.008637373819358966,CR,run3
85,2.6659605672134545,0.0068483411458323245,0.00845283925243495,CR,run3
86,2.695226124888628,0.006799213762528695,0.008274197885597454,CR,run3
87,2.7244916825638015,0.0067023694973597815,0.00810120055325999,CR,run3
88,2.753757240238975,0.006524102978477393,0.007933611147596366,CR,run3
89,2.7830227979141484,0.006248004350799303,0.007771205804785369,CR,run3
90,2.812288355589322,0.005879222956447193,0.007613772149868548,CR,run3
91,2.8415539132644954,0.005443987113930365,0.007461108595442,CR,run3
92,2.870819470939669,0.00498448010440832,0.007313023689837139,CR,run3
93,2.9000850286148423,0.004550256466783852,0.00716933551083639,CR,run3
94,2.929350586290016,0.0041881718305086186,0.007029871101321661,CR,run3
95,2.9586161439651897,0.003933102191358725,0.006894465943571228,CR,run3
96,2.987881701640363,0.0038014696943898395,0.0067629634692072775,CR,run3
97,3.0171472593155366,0.0037888429961421017,0.006635214602055663,CR,run3
98,3.04641281699071,0.0038718504683850725,0.0065110773314139125,CR,run3
99,3.0756783746658836,0.004013624932205737,0.006390416313435921,CR,run3
100,3.104943932341057,0.0041712697155770395,0.006273102498534387,CR,run3
101,3.1342094900162305,0.004303572486337277,0.006159012782876716,CR,run3
102,3.163475047691404,0.004377408627647164,0.006048029682208941,CR,run3
103,3.1927406053665774,0.004371830714100029,0.005940041026386396,CR,run3
104,3.222006163041751,0.004279513887082895,0.00583493967312128,CR,run3
105,3.2512717207169244,0.004105810944102564,0.005732623239576815,CR,run3
106,3.280537278392098,0.003866043881239219,0.005632993850546665,CR,run3
107,3.3098028360672713,0.00358180320084117,0.005535957902057849,CR,run3
108,3.339068393742445,0.0032769976222984496,0.005441425839326072,CR,run3
109,3.3683339514176187,0.0029742694472803485,0.005349311948075516,CR,run3
110,3.397599509092792,0.002692219875386824,0.005259534158310936,CR,run3
111,3.4268650667679657,0.0024437014970739904,0.005172013859699434,CR,run3
112,3.456130624443139,0.0022352458805858753,0.005086675727782961,CR,run3
113,3.4853961821183126,0.00206751899072848,0.0050034475603008425,CR,run3
114,3.514661739793486,0.0019365584727240393,0.004922260122955267,CR,run3
