,Time,Lifetime distribution,Fit distributions,Terminus,Run
142,4.299382264787875,0.0012563819155730197,0.0006398701117850931,all protein,run3
143,4.32809238102448,0.0014526259823765307,0.0006292520630739693,all protein,run3
144,4.356802497261087,0.0016422940174547467,0.0006188786756552637,all protein,run3
145,4.385512613497692,0.0018121409166145875,0.0006087427550440196,all protein,run3
146,4.414222729734298,0.0019537444328159566,0.0005988373635072822,all protein,run3
147,4.442932845970905,0.002064564357388136,0.0005891558093092909,all protein,run3
148,4.47164296220751,0.00214762176236511,0.0005796916364729998,all protein,run3
149,4.500353078444117,0.002209738422069753,0.0005704386150300182,all protein,run3
150,4.529063194680722,0.0022587336100598214,0.0005613907317327413,all protein,run3
151,4.557773310917328,0.00230042831531945,0.0005525421812039951,all protein,run3
152,4.586483427153934,0.0023365348028130998,0.0005438873575009954,all protein,run3
153,4.61519354339054,0.0023643310828095395,0.0005354208460717738,all protein,run3
154,4.643903659627147,0.00237841689107603,0.0005271374160835162,all protein,run3
155,4.672613775863752,0.0023740143319260156,0.0005190320131034442,all protein,run3
156,4.701323892100358,0.0023505526290240678,0.0005110997521139938,all protein,run3
157,4.730034008336964,0.0023139941636787695,0.0005033359108450998,all protein,run3
158,4.75874412457357,0.0022766809755258,0.0004957359234073655,all protein,run3
159,4.787454240810177,0.0022543222184256083,0.0004882953742108303,all protein,run3
160,4.816164357046782,0.0022608102863040345,0.0004810099921549026,all protein,run3
161,4.844874473283388,0.0023024674190359057,0.0004738756450758374,all protein,run3
162,4.873584589519994,0.002373754304927787,0.00046688833443890354,all protein,run3
163,4.9022947057566,0.0024562266299266076,0.00046004419026308735,all protein,run3
164,4.9310048219932066,0.002521606619682313,0.0004533394662668628,all protein,run3
165,4.959714938229812,0.0025384709224469185,0.000446770535224176,all protein,run3
166,4.988425054466418,0.0024806869932947843,0.00044033388452038944,all protein,run3
167,5.017135170703024,0.0023349096747779484,0.00043402611189848875,all protein,run3
168,5.04584528693963,0.002104607205008118,0.00042784392138636983,all protein,run3
169,5.074555403176236,0.001809265466525268,0.0004217841193965256,all protein,run3
170,5.103265519412842,0.0014791718589480505,0.00041584361098990694,all protein,run3
171,5.131975635649448,0.001147740383190963,0.000410019396296173,all protein,run3
172,5.160685751886054,0.0008440227672625418,0.00040430856708295354,all protein,run3
173,5.18939586812266,0.0005876250242949127,0.0003987083034671343,all protein,run3
174,5.218105984359266,0.00038703626721424265,0.00039321587076154017,all protein,run3
175,5.246816100595872,0.00024102457986088837,0.00038782861645073323,all protein,run3
176,5.275526216832478,0.00014185395565965487,0.00038254396728997056,all protein,run3
177,5.304236333069084,7.887634903069518e-05,0.0003773594265216659,all protein,run3
178,5.33294644930569,4.1425089648275766e-05,0.0003722725712039933,all protein,run3
