,protid,P,S,C
187,x0187_X,51774,324137,27740
188,x0188_X,54001,332093,26592
189,x0189_X,55218,354660,26767
190,x0190_X,57289,356816,27225
191,x0191_X,55428,358538,26425
192,x0192_X,56246,363426,27313
193,x0193_X,55546,342615,26420
194,x0194_X,54940,322769,24147
195,x0195_X,52087,312405,24029
196,x0196_X,56280,346847,24223
197,x0197_X,55030,358244,26179
198,x0198_X,56158,359919,29019
199,x0199_X,54802,350996,29913
200,x0200_X,60241,366398,29851
201,x0201_X,65091,396285,32145
202,x0202_X,61890,383938,31925
203,x0203_X,62372,379048,30486
204,x0204_X,57243,354896,30131
205,x0205_X,59878,375631,30586
206,x0206_X,61078,367210,31073
207,x0207_X,57545,376049,28647
208,x0208_X,59953,390976,31724
209,x0209_X,58513,355044,29654
210,x0210_X,62253,361904,30424
211,x0211_X,58313,370201,29889
212,x0212_X,61237,387744,32690
213,x0213_X,58828,374270,32032
214,x0214_X,56711,347663,30404
215,x0215_X,59444,383310,32071
216,x0216_X,58772,343907,29306
217,x0217_X,60573,385202,31978
218,x0218_X,56184,342448,27794
219,x0219_X,60119,405746,31638
220,x0220_X,55686,365531,26714
221,x0221_X,63176,380962,31662
222,x0222_X,58147,368394,30905
223,x0223_X,57896,370753,29754
224,x0224_X,58974,381775,31157
225,x0225_X,62176,385798,32716
226,x0226_X,62238,366552,31530
227,x0227_X,57034,368564,29937
228,x0228_X,58962,361731,29133
229,x0229_X,62789,359071,30816
230,x0230_X,63092,367001,33110
231,x0231_X,60657,391139,30857
232,x0232_X,63181,379810,32809
233,x0233_X,60666,354702,31617
234,x0234_X,64411,357494,33630
235,x0235_X,63318,380444,33991
236,x0236_X,64375,371418,32235
237,x0237_X,61302,364815,31329
238,x0238_X,61691,377761,32454
239,x0239_X,58419,368422,28694
240,x0240_X,57456,370537,30410
241,x0241_X,55462,368426,30693
242,x0242_X,58963,369502,28025
243,x0243_X,61476,393191,30938
244,x0244_X,62415,395681,32449
245,x0245_X,65524,419673,31439
246,x0246_X,59782,418211,31552
247,x0247_X,61654,401422,31439
248,x0248_X,61751,401992,31767
249,x0249_X,58570,388978,30205
250,x0250_X,61185,423966,33520
251,x0251_X,61479,425941,33290
252,x0252_X,55601,383569,28858
253,x0253_X,62712,423333,32626
254,x0254_X,55527,382122,30379
255,x0255_X,62683,431834,36448
256,x0256_X,57853,391151,31686
257,x0257_X,64824,431079,36093
258,x0258_X,60572,406334,34595
259,x0259_X,61387,398955,32186
260,x0260_X,65476,407625,34427
261,x0261_X,68759,433135,37347
262,x0262_X,60276,422492,36922
263,x0263_X,60184,391037,32415
264,x0264_X,68101,394980,36419
265,x0265_X,64890,402752,33859
266,x0266_X,57162,375857,31147
267,x0267_X,64454,390329,32795
