,protid,P,S,C
212,x0212_ ,66,146,41
213,x0213_ ,62,106,42
214,x0214_ ,63,95,52
215,x0215_ ,45,93,33
216,x0216_ ,50,87,34
217,x0217_ ,52,118,40
218,x0218_ ,67,120,44
219,x0219_ ,75,133,45
220,x0220_ ,68,121,42
221,x0221_ ,53,78,22
222,x0222_ ,47,82,24
223,x0223_ ,46,104,40
224,x0224_ ,54,85,32
225,x0225_ ,44,84,25
226,x0226_ ,65,131,35
227,x0227_ ,72,121,38
228,x0228_ ,43,72,56
229,x0229_ ,55,89,46
230,x0230_ ,51,90,30
231,x0231_ ,90,140,70
232,x0232_ ,81,74,55
233,x0233_ ,51,88,32
234,x0234_ ,47,104,39
235,x0235_ ,60,139,32
236,x0236_ ,68,148,37
237,x0237_ ,65,118,48
238,x0238_ ,60,104,46
239,x0239_ ,64,120,47
240,x0240_ ,73,156,47
241,x0241_ ,73,147,56
242,x0242_ ,70,141,42
243,x0243_ ,92,137,47
244,x0244_ ,68,115,48
245,x0245_ ,56,115,39
246,x0246_ ,58,108,24
247,x0247_ ,44,95,32
248,x0248_ ,50,101,20
249,x0249_ ,40,82,31
250,x0250_ ,38,105,28
251,x0251_ ,98,187,66
252,x0252_ ,65,121,45
253,x0253_ ,71,103,57
254,x0254_ ,49,119,42
255,x0255_ ,56,101,53
256,x0256_ ,60,124,47
257,x0257_ ,73,129,51
258,x0258_ ,31,65,40
259,x0259_ ,51,99,60
260,x0260_ ,65,140,48
261,x0261_ ,70,145,61
262,x0262_ ,57,109,44
263,x0263_ ,59,96,55
264,x0264_ ,48,97,45
265,x0265_ ,71,143,39
266,x0266_ ,69,106,56
267,x0267_ ,44,98,29
268,x0268_ ,66,117,48
269,x0269_ ,76,137,40
270,x0270_ ,63,116,31
271,x0271_ ,65,121,45
272,x0272_ ,55,99,36
273,x0273_ ,56,54,26
274,x0274_ ,82,143,51
275,x0275_ ,80,119,54
276,x0276_ ,44,84,43
277,x0277_ ,64,120,26
278,x0278_ ,94,159,47
279,x0279_ ,58,116,36
280,x0280_ ,48,84,39
281,x0281_ ,63,113,34
282,x0282_ ,49,107,34
283,x0283_ ,49,127,55
284,x0284_ ,77,135,64
285,x0285_ ,50,121,39
286,x0286_ ,49,114,47
287,x0287_ ,31,68,37
288,x0288_ ,57,93,40
289,x0289_ ,60,127,44
290,x0290_ ,40,108,42
291,x0291_ ,92,147,61
292,x0292_ ,65,135,53
293,x0293_ ,38,74,24
294,x0294_ ,64,97,29
295,x0295_ ,63,113,34
296,x0296_ ,43,79,31
297,x0297_ ,46,83,24
298,x0298_ ,66,109,35
299,x0299_ ,65,129,59
300,x0300_ ,65,92,53
301,x0301_ ,76,143,57
302,x0302_ ,82,147,71
303,x0303_ ,60,123,48
304,x0304_ ,78,144,54
305,x0305_ ,44,99,47
306,x0306_ ,86,136,54
307,x0307_ ,77,150,73
308,x0308_ ,70,141,65
309,x0309_ ,83,93,77
310,x0310_ ,77,131,68
311,x0311_ ,84,188,79
312,x0312_ ,90,149,86
313,x0313_ ,58,105,68
314,x0314_ ,62,107,84
315,x0315_ ,71,143,62
316,x0316_ ,78,151,71
317,x0317_ ,83,108,85
318,x0318_ ,74,124,78
319,x0319_ ,74,98,59
320,x0320_ ,107,210,89
321,x0321_ ,55,122,54
322,x0322_ ,77,125,74
323,x0323_ ,80,160,85
324,x0324_ ,87,187,77
325,x0325_ ,85,144,71
326,x0326_ ,76,107,70
327,x0327_ ,71,155,50
328,x0328_ ,83,182,86
329,x0329_ ,76,171,78
330,x0330_ ,79,181,65
331,x0331_ ,86,108,59
332,x0332_ ,104,169,52
333,x0333_ ,94,173,58
334,x0334_ ,76,158,42
335,x0335_ ,94,138,68
336,x0336_ ,96,144,60
337,x0337_ ,47,133,51
338,x0338_ ,94,196,88
339,x0339_ ,61,107,42
340,x0340_ ,51,116,43
341,x0341_ ,93,138,69
342,x0342_ ,78,97,78
343,x0343_ ,67,104,39
344,x0344_ ,87,190,74
345,x0345_ ,80,180,65
346,x0346_ ,86,147,67
347,x0347_ ,83,193,75
348,x0348_ ,92,165,68
349,x0349_ ,78,121,54
350,x0350_ ,67,118,46
351,x0351_ ,54,113,43
352,x0352_ ,60,101,29
353,x0353_ ,70,113,48
354,x0354_ ,80,138,58
355,x0355_ ,83,144,49
356,x0356_ ,89,141,46
357,x0357_ ,85,173,67
358,x0358_ ,42,100,29
359,x0359_ ,60,102,48
360,x0360_ ,68,132,53
361,x0361_ ,81,142,53
362,x0362_ ,64,115,52
363,x0363_ ,46,96,29
364,x0364_ ,57,102,31
365,x0365_ ,58,147,48
366,x0366_ ,46,90,35
367,x0367_ ,65,123,43
368,x0368_ ,97,175,79
369,x0369_ ,52,112,26
370,x0370_ ,49,96,26
371,x0371_ ,67,103,40
372,x0372_ ,39,122,49
373,x0373_ ,91,184,76
374,x0374_ ,71,137,68
375,x0375_ ,69,149,58
376,x0376_ ,70,137,69
377,x0377_ ,55,106,49
378,x0378_ ,64,129,38
379,x0379_ ,83,134,59
380,x0380_ ,63,123,67
381,x0381_ ,78,178,69
382,x0382_ ,94,172,59
383,x0383_ ,74,106,30
384,x0384_ ,87,142,71
385,x0385_ ,83,120,73
386,x0386_ ,57,118,56
387,x0387_ ,88,191,72
388,x0388_ ,62,107,41
389,x0389_ ,77,164,59
390,x0390_ ,89,165,71
391,x0391_ ,80,144,52
392,x0392_ ,72,87,72
393,x0393_ ,57,132,64
394,x0394_ ,45,77,49
395,x0395_ ,93,168,64
396,x0396_ ,85,132,59
397,x0397_ ,60,102,48
398,x0398_ ,59,92,39
399,x0399_ ,46,130,34
400,x0400_ ,52,112,26
401,x0401_ ,67,175,58
402,x0402_ ,73,136,44
403,x0403_ ,58,160,35
404,x0404_ ,64,165,47
405,x0405_ ,29,97,10
406,x0406_ ,78,174,48
407,x0407_ ,45,75,33
408,x0408_ ,66,160,50
409,x0409_ ,74,172,54
410,x0410_ ,29,95,29
411,x0411_ ,59,138,79
412,x0412_ ,88,208,82
413,x0413_ ,69,163,44
414,x0414_ ,67,177,81
415,x0415_ ,74,156,70
416,x0416_ ,67,138,71
417,x0417_ ,72,180,73
418,x0418_ ,59,168,73
419,x0419_ ,73,197,108
420,x0420_ ,46,144,63
421,x0421_ ,51,118,62
422,x0422_ ,54,162,84
423,x0423_ ,83,225,98
424,x0424_ ,53,138,85
425,x0425_ ,50,111,29
426,x0426_ ,36,121,53
427,x0427_ ,40,150,63
428,x0428_ ,56,157,63
429,x0429_ ,38,174,41
430,x0430_ ,88,214,104
431,x0431_ ,82,226,98
432,x0432_ ,106,251,108
433,x0433_ ,70,192,116
434,x0434_ ,63,216,72
435,x0435_ ,53,145,102
436,x0436_ ,88,231,116
437,x0437_ ,85,196,97
438,x0438_ ,88,238,109
439,x0439_ ,86,238,111
440,x0440_ ,72,202,104
441,x0441_ ,68,152,105
442,x0442_ ,87,194,70
443,x0443_ ,96,245,124
444,x0444_ ,118,250,128
445,x0445_ ,90,227,118
446,x0446_ ,72,183,70
447,x0447_ ,87,239,109
448,x0448_ ,85,196,70
449,x0449_ ,86,176,116
450,x0450_ ,112,205,118
451,x0451_ ,81,208,146
452,x0452_ ,80,166,105
453,x0453_ ,70,155,100
454,x0454_ ,98,224,143
455,x0455_ ,89,209,108
456,x0456_ ,84,210,84
457,x0457_ ,81,196,74
458,x0458_ ,78,167,80
459,x0459_ ,93,167,91
460,x0460_ ,94,142,89
461,x0461_ ,57,173,70
462,x0462_ ,85,186,80
463,x0463_ ,89,225,121
464,x0464_ ,79,182,90
465,x0465_ ,93,195,118
466,x0466_ ,80,129,116
467,x0467_ ,85,186,107
468,x0468_ ,83,161,107
469,x0469_ ,101,231,133
470,x0470_ ,94,207,105
471,x0471_ ,79,144,102
472,x0472_ ,71,147,107
473,x0473_ ,85,187,106
474,x0474_ ,72,147,106
475,x0475_ ,70,193,115
476,x0476_ ,85,214,107
477,x0477_ ,95,212,128
478,x0478_ ,90,186,102
479,x0479_ ,76,169,106
480,x0480_ ,89,169,120
481,x0481_ ,65,181,132
482,x0482_ ,85,214,107
483,x0483_ ,73,175,103
484,x0484_ ,79,211,116
485,x0485_ ,106,143,129
486,x0486_ ,81,156,114
487,x0487_ ,65,146,89
488,x0488_ ,91,217,127
489,x0489_ ,95,153,103
490,x0490_ ,80,213,113
491,x0491_ ,101,231,133
492,x0492_ ,86,219,101
493,x0493_ ,95,203,137
494,x0494_ ,103,208,154
495,x0495_ ,85,188,105
496,x0496_ ,86,171,121
497,x0497_ ,83,161,107
498,x0498_ ,107,213,145
499,x0499_ ,66,165,120
500,x0500_ ,98,192,116
501,x0501_ ,75,154,96
502,x0502_ ,81,159,138
503,x0503_ ,69,168,114
504,x0504_ ,90,171,117
505,x0505_ ,107,243,146
506,x0506_ ,79,211,116
507,x0507_ ,96,193,117
508,x0508_ ,75,186,117
509,x0509_ ,69,206,103
510,x0510_ ,70,203,78
511,x0511_ ,47,166,63
512,x0512_ ,109,245,142
513,x0513_ ,89,225,121
514,x0514_ ,99,169,138
515,x0515_ ,96,224,145
516,x0516_ ,70,192,89
517,x0517_ ,79,212,115
518,x0518_ ,85,160,106
519,x0519_ ,81,202,95
520,x0520_ ,61,187,103
521,x0521_ ,101,231,133
522,x0522_ ,98,220,117
523,x0523_ ,126,195,114
524,x0524_ ,73,183,95
525,x0525_ ,89,182,80
526,x0526_ ,96,195,87
527,x0527_ ,88,189,101
528,x0528_ ,52,111,47
529,x0529_ ,67,157,52
530,x0530_ ,69,163,68
531,x0531_ ,72,158,70
532,x0532_ ,46,136,71
533,x0533_ ,42,177,57
534,x0534_ ,38,173,42
535,x0535_ ,28,83,25
536,x0536_ ,48,202,50
537,x0537_ ,40,127,86
538,x0538_ ,81,186,84
539,x0539_ ,73,169,83
540,x0540_ ,90,231,114
541,x0541_ ,97,231,107
542,x0542_ ,79,212,115
543,x0543_ ,95,177,106
544,x0544_ ,85,214,107
545,x0545_ ,87,193,98
546,x0546_ ,109,201,96
547,x0547_ ,83,219,104
548,x0548_ ,87,173,91
549,x0549_ ,74,164,87
550,x0550_ ,100,228,107
551,x0551_ ,89,238,108
552,x0552_ ,99,218,118
553,x0553_ ,105,269,122
554,x0554_ ,97,231,107
555,x0555_ ,111,237,117
556,x0556_ ,91,169,91
557,x0557_ ,97,186,95
558,x0558_ ,126,225,145
559,x0559_ ,88,138,125
560,x0560_ ,93,190,95
561,x0561_ ,94,216,96
562,x0562_ ,100,213,122
563,x0563_ ,90,239,106
564,x0564_ ,98,229,108
565,x0565_ ,85,225,96
566,x0566_ ,98,247,120
567,x0567_ ,105,222,79
568,x0568_ ,96,198,84
569,x0569_ ,104,190,112
570,x0570_ ,97,231,107
571,x0571_ ,82,178,91
572,x0572_ ,113,211,111
573,x0573_ ,86,149,90
574,x0574_ ,101,256,108
575,x0575_ ,94,224,117
576,x0576_ ,74,197,107
577,x0577_ ,99,221,115
578,x0578_ ,91,185,102
579,x0579_ ,77,186,115
580,x0580_ ,77,135,88
581,x0581_ ,87,175,116
582,x0582_ ,88,200,118
583,x0583_ ,91,191,96
584,x0584_ ,77,94,82
585,x0585_ ,44,146,86
586,x0586_ ,76,120,80
587,x0587_ ,103,204,128
588,x0588_ ,77,183,91
589,x0589_ ,79,196,103
590,x0590_ ,83,189,106
591,x0591_ ,99,215,121
592,x0592_ ,80,144,101
593,x0593_ ,99,256,110
594,x0594_ ,84,190,104
595,x0595_ ,71,140,65
596,x0596_ ,101,180,125
597,x0597_ ,98,174,106
598,x0598_ ,95,194,117
599,x0599_ ,83,163,105
600,x0600_ ,78,118,104
601,x0601_ ,85,215,106
602,x0602_ ,102,236,127
603,x0603_ ,59,172,94
604,x0604_ ,62,191,98
605,x0605_ ,68,181,76
606,x0606_ ,71,139,90
607,x0607_ ,85,192,129
608,x0608_ ,70,162,93
609,x0609_ ,99,215,121
610,x0610_ ,73,174,104
611,x0611_ ,81,232,93
612,x0612_ ,85,194,99
613,x0613_ ,94,224,117
614,x0614_ ,96,251,118
615,x0615_ ,69,169,87
616,x0616_ ,30,153,27
617,x0617_ ,116,246,103
618,x0618_ ,97,238,100
619,x0619_ ,98,218,90
620,x0620_ ,81,207,90
621,x0621_ ,89,148,114
622,x0622_ ,36,173,44
623,x0623_ ,40,176,37
624,x0624_ ,19,92,25
625,x0625_ ,39,171,43
626,x0626_ ,20,111,22
627,x0627_ ,24,113,16
628,x0628_ ,40,132,38
629,x0629_ ,59,164,102
630,x0630_ ,25,125,40
631,x0631_ ,52,171,77
632,x0632_ ,52,137,64
633,x0633_ ,36,128,46
634,x0634_ ,31,131,48
635,x0635_ ,26,108,37
636,x0636_ ,46,167,63
637,x0637_ ,22,98,33
638,x0638_ ,39,126,45
639,x0639_ ,35,146,50
640,x0640_ ,24,119,28
641,x0641_ ,33,130,47
642,x0642_ ,16,112,25
643,x0643_ ,32,146,53
644,x0644_ ,49,151,76
645,x0645_ ,43,155,55
646,x0646_ ,40,122,48
647,x0647_ ,68,209,74
648,x0648_ ,42,163,48
649,x0649_ ,64,159,77
650,x0650_ ,92,219,95
651,x0651_ ,100,182,124
652,x0652_ ,82,181,88
653,x0653_ ,104,208,123
654,x0654_ ,121,250,125
655,x0655_ ,98,249,118
656,x0656_ ,98,249,118
657,x0657_ ,95,236,104
658,x0658_ ,87,205,86
659,x0659_ ,92,212,102
660,x0660_ ,70,178,77
661,x0661_ ,98,221,116
662,x0662_ ,72,207,72
663,x0663_ ,90,197,91
664,x0664_ ,93,168,90
665,x0665_ ,86,219,101
666,x0666_ ,98,226,111
667,x0667_ ,91,187,73
668,x0668_ ,94,225,116
669,x0669_ ,97,190,119
670,x0670_ ,85,179,114
671,x0671_ ,77,184,90
672,x0672_ ,81,181,116
673,x0673_ ,85,197,69
674,x0674_ ,77,176,72
675,x0675_ ,76,135,65
676,x0676_ ,50,156,47
677,x0677_ ,22,120,29
678,x0678_ ,35,158,38
679,x0679_ ,51,196,53
680,x0680_ ,45,164,44
681,x0681_ ,38,176,39
682,x0682_ ,46,183,47
683,x0683_ ,48,176,52
684,x0684_ ,48,133,50
685,x0685_ ,40,170,43
686,x0686_ ,51,149,53
687,x0687_ ,59,202,64
688,x0688_ ,32,144,34
689,x0689_ ,56,154,43
690,x0690_ ,51,173,52
691,x0691_ ,67,180,53
692,x0692_ ,76,208,67
693,x0693_ ,44,198,34
694,x0694_ ,58,174,44
695,x0695_ ,35,144,31
696,x0696_ ,71,234,73
697,x0697_ ,48,191,37
698,x0698_ ,40,158,33
699,x0699_ ,70,262,74
700,x0700_ ,88,252,95
701,x0701_ ,59,180,61
702,x0702_ ,51,200,49
703,x0703_ ,31,156,23
704,x0704_ ,43,130,37
705,x0705_ ,48,132,51
706,x0706_ ,32,128,30
707,x0707_ ,44,164,45
708,x0708_ ,63,188,74
709,x0709_ ,58,171,71
710,x0710_ ,54,172,74
711,x0711_ ,50,175,51
712,x0712_ ,28,125,37
713,x0713_ ,32,136,42
714,x0714_ ,44,147,62
715,x0715_ ,49,143,39
716,x0716_ ,44,145,42
717,x0717_ ,52,186,62
718,x0718_ ,38,171,44
719,x0719_ ,37,144,50
720,x0720_ ,45,154,77
721,x0721_ ,39,149,43
722,x0722_ ,55,162,59
723,x0723_ ,42,153,36
724,x0724_ ,81,197,128
725,x0725_ ,134,261,166
726,x0726_ ,112,240,144
727,x0727_ ,103,225,137
728,x0728_ ,75,157,93
729,x0729_ ,104,206,125
730,x0730_ ,113,229,123
731,x0731_ ,78,174,99
732,x0732_ ,108,236,152
733,x0733_ ,91,190,97
734,x0734_ ,109,236,120
735,x0735_ ,102,217,146
736,x0736_ ,119,255,154
737,x0737_ ,102,228,135
738,x0738_ ,115,242,139
739,x0739_ ,70,168,87
740,x0740_ ,82,194,102
741,x0741_ ,68,167,90
742,x0742_ ,77,145,78
743,x0743_ ,82,185,84
744,x0744_ ,69,168,88
745,x0745_ ,71,144,85
746,x0746_ ,86,178,87
747,x0747_ ,77,171,77
748,x0748_ ,85,196,97
749,x0749_ ,82,159,84
750,x0750_ ,67,159,74
751,x0751_ ,74,180,97
752,x0752_ ,68,163,94
753,x0753_ ,77,146,77
754,x0754_ ,99,145,107
755,x0755_ ,76,164,85
756,x0756_ ,75,181,95
757,x0757_ ,58,130,88
758,x0758_ ,66,141,93
759,x0759_ ,44,130,79
760,x0760_ ,40,115,76
761,x0761_ ,55,129,69
762,x0762_ ,46,140,90
763,x0763_ ,57,139,80
764,x0764_ ,78,167,106
765,x0765_ ,80,127,93
766,x0766_ ,42,125,86
767,x0767_ ,28,77,31
768,x0768_ ,52,97,104
769,x0769_ ,73,70,110
770,x0770_ ,68,124,84
771,x0771_ ,40,99,71
772,x0772_ ,31,90,32
773,x0773_ ,17,81,22
774,x0774_ ,49,86,55
775,x0775_ ,22,90,24
776,x0776_ ,33,72,31
777,x0777_ ,15,81,9
778,x0778_ ,39,27,12
779,x0779_ ,40,86,45
780,x0780_ ,64,162,50
781,x0781_ ,45,165,43
782,x0782_ ,23,110,20
783,x0783_ ,48,153,52
784,x0784_ ,34,124,32
785,x0785_ ,42,117,72
786,x0786_ ,63,170,67
787,x0787_ ,53,132,68
788,x0788_ ,54,113,43
789,x0789_ ,49,142,40
790,x0790_ ,53,165,58
791,x0791_ ,48,114,48
792,x0792_ ,37,91,43
793,x0793_ ,61,132,60
794,x0794_ ,32,96,8
795,x0795_ ,25,60,6
796,x0796_ ,40,101,12
797,x0797_ ,32,68,20
798,x0798_ ,45,73,18
799,x0799_ ,33,105,15
800,x0800_ ,31,93,12
801,x0801_ ,23,66,16
802,x0802_ ,19,51,8
803,x0803_ ,26,88,6
804,x0804_ ,45,96,12
805,x0805_ ,51,127,12
806,x0806_ ,57,117,36
807,x0807_ ,37,54,14
808,x0808_ ,48,97,45
809,x0809_ ,59,124,48
810,x0810_ ,79,139,58
811,x0811_ ,81,180,64
812,x0812_ ,55,163,58
813,x0813_ ,49,125,57
814,x0814_ ,52,139,40
815,x0815_ ,41,111,58
816,x0816_ ,28,76,32
817,x0817_ ,57,113,40
818,x0818_ ,43,129,38
819,x0819_ ,54,156,66
820,x0820_ ,40,96,54
821,x0821_ ,49,129,32
822,x0822_ ,38,135,37
823,x0823_ ,35,121,34
824,x0824_ ,31,110,30
825,x0825_ ,43,129,38
826,x0826_ ,36,83,34
827,x0827_ ,45,131,34
828,x0828_ ,58,135,60
829,x0829_ ,45,148,38
830,x0830_ ,59,154,40
831,x0831_ ,46,147,38
832,x0832_ ,40,115,35
833,x0833_ ,51,122,37
834,x0834_ ,60,158,58
835,x0835_ ,42,117,51
836,x0836_ ,67,180,53
837,x0837_ ,51,144,58
838,x0838_ ,51,135,45
839,x0839_ ,50,113,47
840,x0840_ ,44,128,38
841,x0841_ ,51,116,43
842,x0842_ ,62,161,77
843,x0843_ ,67,153,56
844,x0844_ ,41,113,36
845,x0845_ ,39,91,41
846,x0846_ ,62,144,47
847,x0847_ ,61,128,42
848,x0848_ ,60,136,57
849,x0849_ ,48,112,50
850,x0850_ ,52,167,34
851,x0851_ ,68,136,49
852,x0852_ ,75,162,63
853,x0853_ ,46,141,44
854,x0854_ ,50,166,37
855,x0855_ ,69,200,56
856,x0856_ ,62,161,53
857,x0857_ ,42,115,53
858,x0858_ ,23,103,10
859,x0859_ ,18,110,8
860,x0860_ ,20,111,5
861,x0861_ ,37,120,14
862,x0862_ ,35,111,25
863,x0863_ ,32,97,42
864,x0864_ ,40,126,44
865,x0865_ ,32,97,24
866,x0866_ ,30,116,25
867,x0867_ ,24,91,21
868,x0868_ ,37,141,32
869,x0869_ ,26,80,14
870,x0870_ ,47,121,42
871,x0871_ ,41,115,34
872,x0872_ ,44,120,46
873,x0873_ ,43,147,41
874,x0874_ ,42,116,32
875,x0875_ ,62,138,53
876,x0876_ ,50,151,30
877,x0877_ ,38,123,29
878,x0878_ ,46,141,44
879,x0879_ ,43,118,29
880,x0880_ ,68,149,59
881,x0881_ ,45,134,31
882,x0882_ ,39,114,18
883,x0883_ ,61,128,42
884,x0884_ ,50,108,32
885,x0885_ ,43,113,34
886,x0886_ ,28,124,19
887,x0887_ ,78,161,37
888,x0888_ ,48,150,33
889,x0889_ ,71,93,46
890,x0890_ ,76,174,50
891,x0891_ ,49,149,33
892,x0892_ ,63,138,52
893,x0893_ ,41,114,35
894,x0894_ ,61,159,56
895,x0895_ ,47,137,26
896,x0896_ ,63,174,39
897,x0897_ ,63,162,51
898,x0898_ ,70,172,58
899,x0899_ ,46,137,48
900,x0900_ ,45,124,41
901,x0901_ ,77,145,54
902,x0902_ ,36,132,42
903,x0903_ ,82,193,50
904,x0904_ ,41,129,40
905,x0905_ ,40,128,42
906,x0906_ ,29,113,29
907,x0907_ ,47,143,41
908,x0908_ ,49,146,36
909,x0909_ ,38,145,27
910,x0910_ ,39,118,33
911,x0911_ ,55,130,25
912,x0912_ ,69,198,58
913,x0913_ ,47,141,43
914,x0914_ ,34,131,25
915,x0915_ ,46,102,23
916,x0916_ ,31,87,18
917,x0917_ ,57,152,22
918,x0918_ ,44,147,40
919,x0919_ ,62,165,49
920,x0920_ ,54,143,56
921,x0921_ ,66,121,44
922,x0922_ ,47,118,25
923,x0923_ ,70,162,44
924,x0924_ ,38,128,24
925,x0925_ ,60,149,44
926,x0926_ ,47,103,40
927,x0927_ ,41,118,31
928,x0928_ ,40,79,34
929,x0929_ ,47,127,36
930,x0930_ ,44,85,24
