,Time,Lifetime distribution,Fit distributions,Terminus,Run
0,0.1822507072056494,1.5139101578344316,1.592293820839988,CR,run1
1,0.21143623290117586,1.254529385184681,1.194671903731994,CR,run1
2,0.2406217585967022,1.01675714450223,0.9303227197676042,CR,run1
3,0.26980728429222867,0.8109243461064684,0.7455355958138606,CR,run1
4,0.2989928099877551,0.641048189397412,0.6112095160839435,CR,run1
5,0.3281783356832815,0.506256237692914,0.5104509235776,CR,run1
6,0.35736386137880793,0.402582664858815,0.4329002097041585,CR,run1
7,0.3865493870743344,0.32463666638640326,0.3719144448029903,CR,run1
8,0.41573491276986074,0.2668541118041385,0.3230729381515346,CR,run1
9,0.4449204384653872,0.22425311492131272,0.28334020015769595,CR,run1
10,0.47410596416091366,0.19276028821056737,0.2505752341256631,CR,run1
11,0.50329148985644,0.16924099812915383,0.22323246604193595,CR,run1
12,0.5324770155519665,0.15137040358325987,0.20017326151588663,CR,run1
13,0.5616625412474929,0.13745098779350717,0.18054361835135552,CR,run1
14,0.5908480669430193,0.12624166039119242,0.16369273577818114,CR,run1
15,0.6200335926385457,0.11682812417029265,0.14911754987277895,CR,run1
16,0.6492191183340722,0.10853944961232036,0.1364241789964386,CR,run1
17,0.6784046440295987,0.10090150446572715,0.12530062945065992,CR,run1
18,0.7075901697251249,0.09361189824703084,0.11549715096967449,CR,run1
19,0.7367756954206514,0.08652116941509466,0.10681188439682571,CR,run1
20,0.7659612211161778,0.07960908293477251,0.09908023141453244,CR,run1
21,0.7951467468117043,0.07295117604741856,0.09216688179173196,CR,run1
22,0.8243322725072307,0.06667707949154372,0.08595976449278804,CR,run1
23,0.8535177982027572,0.06092682184357943,0.08036540937043185,CR,run1
24,0.8827033238982834,0.05581310988429738,0.075305355336258,CR,run1
25,0.9118888495938099,0.05139628673956229,0.07071334339032992,CR,run1
26,0.9410743752893364,0.04767515338033157,0.06653310428435721,CR,run1
27,0.9702599009848628,0.044592618054123664,0.0627166009662854,CR,run1
28,0.9994454266803893,0.042051783255814296,0.059222621923042604,CR,run1
29,1.0286309523759156,0.039936601881808385,0.05601564750914771,CR,run1
30,1.0578164780714419,0.038131748443644704,0.05306493029725776,CR,run1
31,1.0870020037669685,0.03653816274069672,0.050343744447093476,CR,run1
32,1.1161875294624948,0.03508277849076237,0.04782876946938083,CR,run1
33,1.1453730551580215,0.03372240844760643,0.04549958154656552,CR,run1
34,1.1745585808535477,0.032442378471096024,0.04333823145862161,CR,run1
35,1.2037441065490744,0.031250633221802694,0.0413288926476556,CR,run1
36,1.2329296322446006,0.03016824489642369,0.03945756639770134,CR,run1
37,1.2621151579401269,0.029217862674901052,0.03771183376677853,CR,run1
38,1.2913006836356535,0.028412453153364502,0.03608064597809403,CR,run1
39,1.3204862093311798,0.02774712342136563,0.034554146597459444,CR,run1
