,protid,P,S,C
337,x0337_X,15572,21172,6916
338,x0338_X,15519,20409,7732
339,x0339_X,18535,23829,8676
340,x0340_X,18466,22978,8011
341,x0341_X,14814,22736,7300
342,x0342_X,18946,25409,8620
343,x0343_X,15783,24977,7756
344,x0344_X,14755,18067,7081
345,x0345_X,17931,23540,8932
346,x0346_X,18514,22033,7969
347,x0347_X,19382,25368,8878
348,x0348_X,18803,24092,8465
349,x0349_X,20863,24827,9921
350,x0350_X,21446,26406,10801
351,x0351_X,17864,22210,8754
352,x0352_X,15769,23072,8130
353,x0353_X,19070,25698,8860
354,x0354_X,16164,22371,8130
355,x0355_X,17958,23704,8741
356,x0356_X,18353,22405,8697
357,x0357_X,17853,23673,8877
358,x0358_X,17599,21200,8787
359,x0359_X,15964,25531,8275
360,x0360_X,16936,23288,7981
361,x0361_X,14432,22120,7108
362,x0362_X,13735,21749,6711
363,x0363_X,15202,21556,8693
364,x0364_X,15317,23079,9190
365,x0365_X,17341,26399,9561
366,x0366_X,16192,24018,8931
367,x0367_X,17215,27282,8804
368,x0368_X,14014,21990,7952
369,x0369_X,13837,20123,6795
370,x0370_X,13017,22108,7361
371,x0371_X,12445,20576,6882
372,x0372_X,16440,23606,8159
373,x0373_X,15540,23057,8374
374,x0374_X,14187,20732,7859
375,x0375_X,12903,22062,7813
376,x0376_X,13439,23126,7688
377,x0377_X,14539,25551,9365
378,x0378_X,15270,21066,7324
379,x0379_X,15420,24621,8787
380,x0380_X,16196,21315,7639
381,x0381_X,11732,21333,5716
382,x0382_X,17720,24417,8266
383,x0383_X,15142,23273,7338
384,x0384_X,15685,21756,6515
385,x0385_X,12894,21121,6455
386,x0386_X,16385,25049,8021
387,x0387_X,15169,25455,7892
388,x0388_X,15002,23049,7702
389,x0389_X,12610,20195,6255
390,x0390_X,13794,18345,6087
391,x0391_X,14910,20957,7498
392,x0392_X,15442,20651,8757
393,x0393_X,15960,24687,9439
394,x0394_X,14891,21966,7993
395,x0395_X,12398,19747,6081
396,x0396_X,14706,21388,6684
397,x0397_X,13293,18514,6419
398,x0398_X,14854,23826,8598
399,x0399_X,16323,22782,8173
400,x0400_X,17028,23291,7886
401,x0401_X,15659,23142,8477
402,x0402_X,14828,21560,7272
403,x0403_X,14973,23002,7778
404,x0404_X,13785,19530,7440
405,x0405_X,14366,21528,7471
406,x0406_X,14768,21077,6933
407,x0407_X,14394,21376,7890
408,x0408_X,14722,21879,8249
409,x0409_X,15858,20706,8586
410,x0410_X,14991,20894,8071
411,x0411_X,12241,19676,6309
412,x0412_X,13975,22587,6803
413,x0413_X,15986,21999,7768
414,x0414_X,15102,20517,8337
415,x0415_X,13149,19790,7531
416,x0416_X,12670,19365,6468
