,protid,P,S,C
232,x0232_X,26000,47547,11944
233,x0233_X,24562,51163,13106
234,x0234_X,26500,46776,13044
235,x0235_X,24803,45948,11870
236,x0236_X,25261,47393,11601
237,x0237_X,27074,48105,12392
238,x0238_X,27304,49461,12066
239,x0239_X,25922,49927,11722
240,x0240_X,22137,42858,10471
241,x0241_X,22388,42753,10714
242,x0242_X,25114,47408,10099
243,x0243_X,28097,54214,12519
244,x0244_X,25168,47794,12116
245,x0245_X,25626,49007,10858
246,x0246_X,24832,48685,11149
247,x0247_X,26648,46355,11663
248,x0248_X,27878,47001,11857
249,x0249_X,23951,43346,10124
250,x0250_X,26773,47655,12725
251,x0251_X,28403,49671,12026
252,x0252_X,25165,47374,10897
253,x0253_X,27316,55637,13188
254,x0254_X,23678,44590,11133
255,x0255_X,28242,52952,14072
256,x0256_X,24011,46723,11887
257,x0257_X,26746,49912,12595
258,x0258_X,25534,45194,11487
259,x0259_X,25696,46858,11291
260,x0260_X,27581,48058,11514
261,x0261_X,27821,50367,12337
262,x0262_X,24117,47306,11198
263,x0263_X,23076,43723,10229
264,x0264_X,27374,44974,11497
265,x0265_X,27668,47707,11778
266,x0266_X,21947,41804,10554
267,x0267_X,25875,50917,11618
268,x0268_X,23069,42072,10714
269,x0269_X,22644,46546,10211
270,x0270_X,21345,45809,9874
271,x0271_X,23244,45321,10836
272,x0272_X,23128,49898,11229
273,x0273_X,25629,47483,11143
274,x0274_X,26055,49436,11245
275,x0275_X,21698,43905,9863
276,x0276_X,25429,46499,11100
277,x0277_X,25171,45151,11893
278,x0278_X,26208,47491,12206
279,x0279_X,24173,51410,11153
280,x0280_X,26732,46488,11858
281,x0281_X,22811,45959,10631
282,x0282_X,25123,49540,11242
283,x0283_X,26483,47537,11471
284,x0284_X,29715,51319,13361
285,x0285_X,27207,46382,12731
286,x0286_X,26887,47639,12627
287,x0287_X,25843,45271,11507
288,x0288_X,26037,46596,11212
289,x0289_X,24953,44653,11800
290,x0290_X,24625,43388,10593
291,x0291_X,24586,40584,10685
292,x0292_X,24253,43681,11069
293,x0293_X,23592,45163,10646
294,x0294_X,25206,43651,12146
295,x0295_X,25798,48870,12068
296,x0296_X,26079,46227,11949
297,x0297_X,24643,46964,11829
298,x0298_X,24651,50130,11124
299,x0299_X,23538,44256,10812
300,x0300_X,21939,39815,9499
301,x0301_X,24173,44042,11985
302,x0302_X,27763,43930,12562
303,x0303_X,28713,43464,12489
304,x0304_X,29666,49282,12858
305,x0305_X,26204,45081,11743
306,x0306_X,26230,44641,12565
307,x0307_X,26327,45252,11449
308,x0308_X,23949,44873,10181
309,x0309_X,29445,49295,13495
310,x0310_X,26257,44335,11623
311,x0311_X,28224,49669,13058
312,x0312_X,28767,48768,12141
313,x0313_X,27017,44056,11548
314,x0314_X,28257,49163,13105
315,x0315_X,26882,42136,12388
316,x0316_X,26653,49185,13415
317,x0317_X,24909,43602,11689
318,x0318_X,24707,47598,11950
319,x0319_X,25714,44008,12899
320,x0320_X,27412,49253,13435
321,x0321_X,26038,45847,11143
322,x0322_X,25724,42397,11280
323,x0323_X,26740,46683,13313
324,x0324_X,22032,40239,9739
325,x0325_X,26045,43095,12670
326,x0326_X,26181,40596,11829
327,x0327_X,26066,46301,11478
328,x0328_X,23852,42291,11278
329,x0329_X,23935,43305,12161
330,x0330_X,25213,42317,11473
331,x0331_X,21822,41493,10990
332,x0332_X,21026,38398,11076
333,x0333_X,21084,40822,9725
334,x0334_X,24897,45134,11375
335,x0335_X,21111,39309,11211
336,x0336_X,23334,44140,11927
337,x0337_X,24197,43241,11168
338,x0338_X,24141,42690,12172
339,x0339_X,27361,46702,13090
340,x0340_X,27612,45411,12468
341,x0341_X,22407,45436,11558
342,x0342_X,28143,48870,13087
343,x0343_X,24240,48750,12088
344,x0344_X,23875,39673,11530
345,x0345_X,26874,46746,13533
346,x0346_X,27544,44811,12311
347,x0347_X,28389,49438,13551
348,x0348_X,28062,47686,13083
349,x0349_X,29900,47443,14035
350,x0350_X,31504,51484,15802
351,x0351_X,26514,43356,13158
352,x0352_X,23753,45156,12497
353,x0353_X,28520,48902,13529
354,x0354_X,25065,44934,12622
355,x0355_X,27308,46108,13320
356,x0356_X,27981,45008,13331
357,x0357_X,27693,47255,13883
358,x0358_X,27019,43244,13582
359,x0359_X,25376,48774,13003
360,x0360_X,25410,46444,12401
361,x0361_X,23753,45533,11717
362,x0362_X,22064,44022,10942
363,x0363_X,23826,43902,13275
364,x0364_X,24207,44832,13989
365,x0365_X,26492,50547,14339
366,x0366_X,25083,46778,13630
367,x0367_X,26647,51728,13431
368,x0368_X,22768,44607,12425
369,x0369_X,22493,41559,11026
370,x0370_X,21442,44347,11632
371,x0371_X,20602,42869,11220
372,x0372_X,25647,46664,12767
373,x0373_X,24429,45743,12856
374,x0374_X,23011,43045,12550
375,x0375_X,20894,45481,12231
376,x0376_X,21887,46603,12111
377,x0377_X,23036,49484,14216
378,x0378_X,24002,42690,11518
379,x0379_X,25049,49126,13815
380,x0380_X,25696,43719,11991
381,x0381_X,19597,43761,9413
382,x0382_X,27758,48838,13080
383,x0383_X,24055,46089,11666
384,x0384_X,25421,46029,10765
385,x0385_X,21631,44257,10748
386,x0386_X,25837,49209,12525
387,x0387_X,24110,49966,12244
388,x0388_X,24903,47960,12628
389,x0389_X,21407,42742,10542
390,x0390_X,23215,39834,10487
391,x0391_X,24704,43044,11653
392,x0392_X,26096,43590,13750
393,x0393_X,26230,49798,14497
394,x0394_X,24337,45414,12464
395,x0395_X,20858,41453,10079
396,x0396_X,24951,44900,11152
397,x0397_X,22680,40552,10688
398,x0398_X,24772,48426,13538
399,x0399_X,27306,47376,13308
400,x0400_X,28248,47927,12656
401,x0401_X,25375,46413,12878
402,x0402_X,24121,44885,11595
403,x0403_X,25143,46509,12193
404,x0404_X,23398,41398,11840
405,x0405_X,24155,44815,12033
406,x0406_X,24014,43450,11142
407,x0407_X,25006,45797,12633
408,x0408_X,24729,44649,12837
409,x0409_X,26567,43927,13351
410,x0410_X,24936,43613,12454
411,x0411_X,21312,41745,10479
412,x0412_X,23351,47442,11422
413,x0413_X,26585,45605,12476
414,x0414_X,25453,43286,13071
415,x0415_X,22241,41689,11925
416,x0416_X,22306,42338,10822
417,x0417_X,23031,44985,11385
418,x0418_X,22555,40866,10884
419,x0419_X,26363,48492,13976
420,x0420_X,25053,45151,13232
421,x0421_X,25153,44563,13720
422,x0422_X,22912,47009,11485
423,x0423_X,25397,45586,13272
424,x0424_X,26410,48408,14013
425,x0425_X,27688,53111,15342
426,x0426_X,26134,51214,14030
427,x0427_X,23946,47293,13427
428,x0428_X,25531,46487,13473
429,x0429_X,24964,47552,12150
430,x0430_X,26369,44487,14222
431,x0431_X,24584,48130,12777
432,x0432_X,26687,52181,14660
433,x0433_X,28053,48330,14995
434,x0434_X,27769,56167,14854
435,x0435_X,27763,48532,14230
436,x0436_X,24184,46401,12036
437,x0437_X,21912,47187,13522
438,x0438_X,23054,48432,13180
439,x0439_X,24317,48561,12613
440,x0440_X,26322,49716,14062
441,x0441_X,25233,48616,13304
442,x0442_X,23752,46448,12421
443,x0443_X,23669,47115,11837
444,x0444_X,24276,47439,13363
445,x0445_X,25937,49484,14255
446,x0446_X,24229,46166,12633
447,x0447_X,27060,51269,13906
448,x0448_X,27251,51000,12700
449,x0449_X,24001,50217,13772
450,x0450_X,23650,49820,12850
451,x0451_X,24450,46852,13364
452,x0452_X,21844,48777,12815
453,x0453_X,26329,52347,13130
454,x0454_X,25603,45129,13523
455,x0455_X,27502,53215,14549
456,x0456_X,23631,50331,13609
457,x0457_X,24060,48722,12709
458,x0458_X,23917,49464,13355
459,x0459_X,21491,47704,12615
460,x0460_X,22538,48029,11243
461,x0461_X,21654,47668,11681
462,x0462_X,26842,52501,14618
463,x0463_X,22803,45383,12415
464,x0464_X,24753,48336,11989
465,x0465_X,22110,47835,11058
466,x0466_X,26328,55948,12990
467,x0467_X,25099,50542,13190
468,x0468_X,22456,47323,11224
469,x0469_X,22967,45445,11388
470,x0470_X,25292,47044,11100
471,x0471_X,26468,50492,12716
472,x0472_X,29529,52155,14457
473,x0473_X,25336,47799,11943
474,x0474_X,27611,52328,12296
475,x0475_X,26806,47313,12617
476,x0476_X,27226,51400,12325
477,x0477_X,27780,51755,12700
478,x0478_X,26552,49592,12266
479,x0479_X,26790,54056,12250
480,x0480_X,24775,47493,10760
481,x0481_X,27548,51991,13989
482,x0482_X,28428,55717,12875
483,x0483_X,24839,49911,11986
484,x0484_X,24565,48717,11384
485,x0485_X,23341,46403,10857
486,x0486_X,25974,48360,11571
487,x0487_X,21599,43294,9412
488,x0488_X,22927,48267,11021
489,x0489_X,25078,49153,11674
490,x0490_X,22967,48111,10732
491,x0491_X,27758,53998,12205
492,x0492_X,27943,51131,11451
493,x0493_X,25220,50981,11370
494,x0494_X,23808,46073,10720
495,x0495_X,25994,46813,11859
496,x0496_X,23433,52206,10266
497,x0497_X,23624,48061,11343
498,x0498_X,24239,52500,12092
499,x0499_X,27182,51086,13110
500,x0500_X,28467,53314,13922
501,x0501_X,21620,41818,10098
502,x0502_X,24684,53176,12240
503,x0503_X,23072,46620,10909
504,x0504_X,24584,50515,11637
505,x0505_X,24393,47482,11970
506,x0506_X,26594,49114,12282
507,x0507_X,28277,53385,13604
508,x0508_X,22657,51416,11832
509,x0509_X,23710,48284,12261
510,x0510_X,23967,45495,11139
511,x0511_X,23147,46324,11532
512,x0512_X,24514,49803,12836
513,x0513_X,25518,48328,12059
514,x0514_X,26671,48657,12243
515,x0515_X,23972,48063,11810
516,x0516_X,25233,48157,12101
517,x0517_X,21620,42996,10850
518,x0518_X,23324,47942,11355
519,x0519_X,24378,50014,11928
520,x0520_X,22792,45142,11467
521,x0521_X,28645,48966,14195
522,x0522_X,27957,51471,12807
523,x0523_X,31750,58402,14501
524,x0524_X,23708,49362,11185
525,x0525_X,28678,51140,12847
526,x0526_X,25978,47062,11626
527,x0527_X,24995,50465,12111
528,x0528_X,29849,52320,13972
529,x0529_X,25520,46140,12185
530,x0530_X,25304,48285,11489
531,x0531_X,23452,45761,11388
532,x0532_X,26143,43992,12080
533,x0533_X,24549,46719,12168
534,x0534_X,24201,46455,10750
535,x0535_X,28624,50018,13164
536,x0536_X,24403,47268,12174
537,x0537_X,25831,47345,13144
538,x0538_X,23920,46218,11672
539,x0539_X,23731,41618,11679
540,x0540_X,27435,50329,12761
541,x0541_X,24856,48877,13420
542,x0542_X,24576,49823,11506
543,x0543_X,25186,47105,12375
544,x0544_X,28599,47966,11845
