,protid,P,S,C
139,x0139_ ,1992,2279,679
140,x0140_ ,2138,2234,779
141,x0141_ ,1952,2156,645
142,x0142_ ,2132,2489,735
143,x0143_ ,2212,2220,821
144,x0144_ ,2049,2294,707
145,x0145_ ,1991,1973,789
146,x0146_ ,1952,2300,798
147,x0147_ ,2218,2104,829
148,x0148_ ,2391,2432,848
149,x0149_ ,2443,2373,855
150,x0150_ ,2265,2069,817
151,x0151_ ,2105,2180,765
152,x0152_ ,2181,2047,822
153,x0153_ ,2348,2438,885
154,x0154_ ,2385,2471,815
155,x0155_ ,2459,2410,909
156,x0156_ ,2603,2411,981
157,x0157_ ,2143,2273,735
158,x0158_ ,2198,2404,858
159,x0159_ ,1971,2294,886
160,x0160_ ,1688,2099,773
161,x0161_ ,1928,2343,880
162,x0162_ ,2096,2163,892
163,x0163_ ,2100,2379,877
164,x0164_ ,2064,2457,835
165,x0165_ ,1921,2142,788
166,x0166_ ,1955,2276,819
167,x0167_ ,1849,2268,734
168,x0168_ ,2008,2276,867
169,x0169_ ,2150,2366,840
170,x0170_ ,1927,1978,751
171,x0171_ ,1810,1875,686
172,x0172_ ,2060,2239,852
173,x0173_ ,2222,2380,963
174,x0174_ ,1933,2124,794
175,x0175_ ,1964,1995,794
176,x0176_ ,2022,1848,786
177,x0177_ ,2064,1884,805
178,x0178_ ,1858,2040,758
179,x0179_ ,2066,2011,774
180,x0180_ ,1888,1973,795
181,x0181_ ,2032,1901,723
182,x0182_ ,1952,1937,767
183,x0183_ ,2010,2206,635
184,x0184_ ,1972,1918,766
185,x0185_ ,1866,1965,729
186,x0186_ ,1843,2188,722
187,x0187_ ,1771,2029,665
188,x0188_ ,1714,1795,586
189,x0189_ ,1921,2013,722
190,x0190_ ,1731,1700,574
191,x0191_ ,2073,2281,899
192,x0192_ ,2100,2177,874
193,x0193_ ,2269,2017,865
194,x0194_ ,1940,1913,707
195,x0195_ ,2262,2120,871
196,x0196_ ,2182,2072,897
197,x0197_ ,1926,1931,799
198,x0198_ ,1768,1805,705
199,x0199_ ,2209,2165,879
200,x0200_ ,2242,2526,903
201,x0201_ ,2182,2455,928
202,x0202_ ,2201,2291,864
203,x0203_ ,1981,2280,789
204,x0204_ ,2192,2485,888
205,x0205_ ,2147,2479,939
206,x0206_ ,1907,2424,820
207,x0207_ ,2066,2307,880
208,x0208_ ,2122,2383,851
209,x0209_ ,1900,2193,758
210,x0210_ ,2207,2363,890
211,x0211_ ,2044,2074,832
212,x0212_ ,1860,2109,784
213,x0213_ ,2155,2394,911
214,x0214_ ,2115,2070,865
215,x0215_ ,2142,2271,840
216,x0216_ ,2399,2414,965
217,x0217_ ,2055,2238,858
218,x0218_ ,2003,2378,770
219,x0219_ ,2304,2306,850
220,x0220_ ,2224,2464,877
221,x0221_ ,1829,2250,772
222,x0222_ ,2147,2439,874
223,x0223_ ,1944,2463,846
224,x0224_ ,1951,2551,854
225,x0225_ ,1764,2358,729
226,x0226_ ,1735,2670,848
227,x0227_ ,1655,2729,767
228,x0228_ ,1836,2560,857
229,x0229_ ,2077,2780,814
230,x0230_ ,2129,2769,988
231,x0231_ ,1862,2359,829
232,x0232_ ,2104,2784,890
233,x0233_ ,2022,2472,759
234,x0234_ ,1945,2615,900
235,x0235_ ,2024,2728,708
236,x0236_ ,2083,2571,911
237,x0237_ ,1801,2345,804
238,x0238_ ,2131,2733,914
239,x0239_ ,1878,2765,817
240,x0240_ ,2059,2701,805
241,x0241_ ,1901,2723,836
242,x0242_ ,1710,2329,812
243,x0243_ ,1914,2592,850
244,x0244_ ,1823,2278,750
245,x0245_ ,1883,2379,788
246,x0246_ ,2280,2320,860
247,x0247_ ,1941,2443,869
248,x0248_ ,2232,2410,1029
249,x0249_ ,2164,2571,1043
250,x0250_ ,2396,2614,1095
251,x0251_ ,2235,2624,1027
252,x0252_ ,2068,2294,994
253,x0253_ ,1891,2181,878
254,x0254_ ,1588,2205,767
255,x0255_ ,1764,2146,843
256,x0256_ ,1747,2125,784
257,x0257_ ,1746,2063,847
258,x0258_ ,1856,2264,830
259,x0259_ ,2154,2229,1077
260,x0260_ ,2327,2701,1077
261,x0261_ ,2483,2658,1187
262,x0262_ ,2339,2438,1001
263,x0263_ ,2374,2702,1140
264,x0264_ ,2282,2412,977
265,x0265_ ,2131,2293,932
266,x0266_ ,2403,2740,1185
267,x0267_ ,2335,2333,1003
268,x0268_ ,2409,2470,1007
269,x0269_ ,2406,2492,1097
270,x0270_ ,2164,2456,1051
271,x0271_ ,2340,2367,1071
272,x0272_ ,1986,2402,865
273,x0273_ ,2362,2729,1125
274,x0274_ ,2496,2647,1185
275,x0275_ ,2510,2682,1136
276,x0276_ ,2386,2674,1045
277,x0277_ ,2532,2929,1209
278,x0278_ ,2342,2560,1093
279,x0279_ ,2560,2809,1072
280,x0280_ ,2523,2886,1146
281,x0281_ ,2198,2262,896
282,x0282_ ,2373,2826,1129
283,x0283_ ,2488,3080,1218
284,x0284_ ,2159,2673,1054
285,x0285_ ,2659,3015,1112
286,x0286_ ,2525,3040,1105
287,x0287_ ,3069,2978,1334
288,x0288_ ,2846,2807,1133
289,x0289_ ,2564,2965,1141
290,x0290_ ,2527,2898,1245
291,x0291_ ,2962,3111,1187
292,x0292_ ,2663,2972,1035
293,x0293_ ,2677,2941,1168
294,x0294_ ,2568,2868,1119
295,x0295_ ,2869,3034,1237
296,x0296_ ,2652,2908,1110
297,x0297_ ,2642,3004,1140
298,x0298_ ,2260,2678,948
299,x0299_ ,2676,2672,1093
300,x0300_ ,2641,2946,1199
301,x0301_ ,2642,2676,1237
302,x0302_ ,2847,3249,1285
303,x0303_ ,2996,3449,1305
304,x0304_ ,2654,3199,1168
305,x0305_ ,2934,3247,1322
306,x0306_ ,2832,3248,1180
307,x0307_ ,2907,3495,1224
308,x0308_ ,2352,3031,945
309,x0309_ ,2936,3334,1233
310,x0310_ ,2658,3157,1206
311,x0311_ ,2487,2914,1040
312,x0312_ ,2860,3063,1217
313,x0313_ ,2544,2970,1156
314,x0314_ ,2598,3367,1175
315,x0315_ ,2504,2865,959
316,x0316_ ,2962,3447,1341
317,x0317_ ,2752,3514,1237
318,x0318_ ,2423,3021,997
319,x0319_ ,3096,3751,1281
320,x0320_ ,3018,3577,1280
321,x0321_ ,2381,3392,1013
322,x0322_ ,3030,3423,1422
323,x0323_ ,2274,2877,1065
324,x0324_ ,2273,2970,973
325,x0325_ ,2625,2952,1209
326,x0326_ ,3050,3042,1289
327,x0327_ ,2883,3040,1217
328,x0328_ ,2722,3152,1029
329,x0329_ ,2842,3398,1141
330,x0330_ ,2759,3485,1137
331,x0331_ ,2348,3275,1163
332,x0332_ ,2721,2815,1250
333,x0333_ ,2852,3322,1329
334,x0334_ ,3080,3812,1493
335,x0335_ ,2785,3591,1374
336,x0336_ ,3072,3323,1355
337,x0337_ ,2490,2766,1185
338,x0338_ ,2525,3173,1088
339,x0339_ ,2437,3195,1154
340,x0340_ ,2446,3482,1212
341,x0341_ ,2293,3292,1085
342,x0342_ ,2504,3198,1201
343,x0343_ ,2870,3361,1272
344,x0344_ ,2700,3399,1161
345,x0345_ ,2803,3197,1260
346,x0346_ ,2542,3273,1206
347,x0347_ ,2551,3421,1168
348,x0348_ ,2448,2878,1115
349,x0349_ ,2521,2855,1065
350,x0350_ ,2938,3318,1247
351,x0351_ ,2770,3046,1205
352,x0352_ ,2622,3122,1159
353,x0353_ ,2717,2962,1224
354,x0354_ ,2703,3231,1206
355,x0355_ ,2549,3095,1026
356,x0356_ ,2438,3238,994
357,x0357_ ,2137,3090,989
358,x0358_ ,2607,3139,1040
359,x0359_ ,2706,3369,1065
360,x0360_ ,2771,3425,1185
361,x0361_ ,2084,3251,993
362,x0362_ ,2164,3280,1111
363,x0363_ ,2251,3074,1003
364,x0364_ ,2079,2928,988
365,x0365_ ,2272,3222,1061
366,x0366_ ,2277,2857,971
367,x0367_ ,2430,2878,1020
368,x0368_ ,2065,3128,912
369,x0369_ ,2220,2615,943
370,x0370_ ,2570,3117,1099
371,x0371_ ,1879,2946,846
372,x0372_ ,2236,3029,1063
373,x0373_ ,2540,3421,1179
374,x0374_ ,2393,3512,1116
375,x0375_ ,2594,3476,1070
376,x0376_ ,2179,2985,941
377,x0377_ ,2358,3355,1073
378,x0378_ ,2272,3020,1036
379,x0379_ ,2597,3167,1139
380,x0380_ ,1993,2895,890
381,x0381_ ,2148,2872,975
382,x0382_ ,2229,2901,975
383,x0383_ ,2297,3236,1137
384,x0384_ ,2083,3004,1018
385,x0385_ ,2501,3437,1083
386,x0386_ ,2472,3235,1079
387,x0387_ ,2574,3125,1087
388,x0388_ ,2380,2905,1156
389,x0389_ ,2190,2919,996
390,x0390_ ,2480,2971,1104
391,x0391_ ,2588,3079,1119
392,x0392_ ,2155,2896,944
393,x0393_ ,2387,3449,1067
394,x0394_ ,2134,3085,997
395,x0395_ ,2223,3015,1090
396,x0396_ ,1904,2711,950
397,x0397_ ,1854,2331,865
398,x0398_ ,1849,2550,854
399,x0399_ ,2303,2949,964
400,x0400_ ,2321,2745,1039
401,x0401_ ,2124,3185,907
402,x0402_ ,2210,3050,1068
403,x0403_ ,2831,3077,1232
404,x0404_ ,2984,3438,1328
405,x0405_ ,2380,3264,1026
406,x0406_ ,2674,3642,1187
407,x0407_ ,2336,3558,1246
408,x0408_ ,2515,2916,1010
409,x0409_ ,2606,3011,1053
410,x0410_ ,3528,3471,1386
411,x0411_ ,3346,3721,1318
412,x0412_ ,3210,3442,1223
413,x0413_ ,3435,3197,1369
414,x0414_ ,3799,3281,1698
415,x0415_ ,3535,3704,1672
416,x0416_ ,3349,3577,1330
417,x0417_ ,3487,3319,1450
418,x0418_ ,3831,3943,1542
419,x0419_ ,3377,3046,1327
420,x0420_ ,3412,3411,1433
421,x0421_ ,3278,3222,1375
422,x0422_ ,3201,3306,1368
423,x0423_ ,3093,3595,1313
424,x0424_ ,2940,3483,1327
425,x0425_ ,3218,3345,1187
426,x0426_ ,3426,4048,1304
427,x0427_ ,3470,3812,1233
428,x0428_ ,3112,3459,1179
429,x0429_ ,3177,3671,1153
430,x0430_ ,3534,3624,1227
431,x0431_ ,4100,3796,1557
432,x0432_ ,2984,3376,1143
433,x0433_ ,3344,3077,1082
434,x0434_ ,4028,3724,1428
435,x0435_ ,3927,3636,1348
436,x0436_ ,3778,3539,1198
437,x0437_ ,3626,3351,1151
438,x0438_ ,4032,3626,1253
439,x0439_ ,3786,3195,1147
440,x0440_ ,3968,3299,1248
441,x0441_ ,3454,2847,1080
442,x0442_ ,3555,3158,1162
443,x0443_ ,3394,3099,1010
444,x0444_ ,3623,3138,1240
445,x0445_ ,3973,3151,1391
446,x0446_ ,4127,3361,1423
447,x0447_ ,3379,2755,1006
448,x0448_ ,3898,3377,1240
449,x0449_ ,3323,2633,947
450,x0450_ ,3303,2672,928
451,x0451_ ,3789,3114,1225
452,x0452_ ,3439,2870,1194
453,x0453_ ,3246,2892,1122
454,x0454_ ,3430,2852,1221
455,x0455_ ,3740,3159,1486
456,x0456_ ,3646,3543,1457
457,x0457_ ,3253,2927,1201
458,x0458_ ,3695,2749,1431
459,x0459_ ,3266,2758,1116
460,x0460_ ,3293,2724,1123
461,x0461_ ,3646,3245,1365
462,x0462_ ,3245,2532,1126
463,x0463_ ,3585,2944,1221
464,x0464_ ,3110,2548,1012
465,x0465_ ,3798,2743,1334
466,x0466_ ,3755,2581,1414
467,x0467_ ,3774,2625,1351
468,x0468_ ,3619,2801,1206
469,x0469_ ,3713,2864,1298
470,x0470_ ,4045,3193,1277
471,x0471_ ,3680,2650,1173
472,x0472_ ,3676,2454,1251
473,x0473_ ,3515,2337,1169
474,x0474_ ,3458,2318,1245
475,x0475_ ,3593,2507,1281
476,x0476_ ,3878,2743,1380
477,x0477_ ,3520,2418,1202
478,x0478_ ,3204,2321,1145
479,x0479_ ,3603,2529,1371
480,x0480_ ,3292,2243,1251
481,x0481_ ,3204,2263,1088
482,x0482_ ,3779,2628,1219
483,x0483_ ,2885,2019,982
484,x0484_ ,3017,2210,1101
485,x0485_ ,3355,2271,1160
486,x0486_ ,3890,2645,1466
487,x0487_ ,3370,2604,1286
488,x0488_ ,3606,2357,1177
489,x0489_ ,4111,2902,1502
490,x0490_ ,3785,2902,1314
491,x0491_ ,3811,2681,1383
492,x0492_ ,3330,2568,1242
493,x0493_ ,3494,2290,1237
494,x0494_ ,3473,2507,1160
495,x0495_ ,3755,2590,1281
496,x0496_ ,4098,2768,1519
497,x0497_ ,4172,3188,1418
498,x0498_ ,3908,2700,1393
499,x0499_ ,3661,2641,1324
500,x0500_ ,3812,2826,1363
501,x0501_ ,3725,2852,1298
502,x0502_ ,3896,2853,1379
503,x0503_ ,3506,2632,1243
504,x0504_ ,3658,2585,1260
505,x0505_ ,3783,2417,1303
506,x0506_ ,3509,2670,1081
507,x0507_ ,3496,2426,1218
508,x0508_ ,3654,2889,1332
509,x0509_ ,3419,2058,1193
510,x0510_ ,3512,2373,1255
511,x0511_ ,3763,2642,1345
512,x0512_ ,3605,2580,1318
513,x0513_ ,3897,2693,1538
514,x0514_ ,3994,2648,1486
515,x0515_ ,3866,2725,1410
516,x0516_ ,3956,2381,1791
517,x0517_ ,3679,2364,1460
518,x0518_ ,3994,2428,1706
519,x0519_ ,3818,2434,1498
520,x0520_ ,3368,2640,1373
521,x0521_ ,3594,2554,1478
522,x0522_ ,3911,3316,1684
523,x0523_ ,4394,2828,1958
524,x0524_ ,4481,3635,1754
525,x0525_ ,4946,3914,1871
526,x0526_ ,4595,3553,1722
527,x0527_ ,5326,4273,1877
528,x0528_ ,4570,3718,1582
529,x0529_ ,5095,3650,1695
530,x0530_ ,5078,4154,1943
531,x0531_ ,5221,3961,1993
532,x0532_ ,4900,4362,1764
533,x0533_ ,4982,4388,1805
534,x0534_ ,5530,4423,2137
535,x0535_ ,5468,4498,1969
536,x0536_ ,5124,4501,1851
537,x0537_ ,5322,4262,1741
538,x0538_ ,5553,3916,2007
539,x0539_ ,5053,3854,1824
540,x0540_ ,5730,4391,2125
541,x0541_ ,5288,4089,1798
542,x0542_ ,5608,4126,2047
543,x0543_ ,5442,3864,2019
544,x0544_ ,5119,3688,1778
545,x0545_ ,5714,4076,1991
546,x0546_ ,5101,3606,1878
547,x0547_ ,5393,4028,1754
548,x0548_ ,4503,3406,1544
549,x0549_ ,4869,3462,1680
550,x0550_ ,5621,4730,2052
551,x0551_ ,5300,4220,1956
552,x0552_ ,6053,4042,2151
553,x0553_ ,5856,3936,2143
554,x0554_ ,5199,4114,2012
555,x0555_ ,4765,4328,1785
556,x0556_ ,5291,3759,1976
557,x0557_ ,5150,4330,1996
558,x0558_ ,5179,4076,1920
559,x0559_ ,4446,3429,1716
560,x0560_ ,4744,3811,1741
561,x0561_ ,5344,4307,2130
562,x0562_ ,5216,4125,1984
563,x0563_ ,5082,4414,1980
564,x0564_ ,5601,4059,2121
565,x0565_ ,5180,4053,2092
566,x0566_ ,5591,4251,2248
567,x0567_ ,5652,4111,2172
568,x0568_ ,4907,4430,1988
569,x0569_ ,5210,4404,2167
570,x0570_ ,5746,4555,2260
571,x0571_ ,5523,4216,2042
572,x0572_ ,4993,4309,1873
573,x0573_ ,5522,5169,2189
574,x0574_ ,5403,5199,2118
575,x0575_ ,5213,4329,1934
576,x0576_ ,5255,4591,2089
577,x0577_ ,5282,5096,2025
578,x0578_ ,5217,4992,2037
579,x0579_ ,4997,4479,2000
580,x0580_ ,5566,5043,2432
581,x0581_ ,4818,5096,2021
582,x0582_ ,5814,5598,2449
583,x0583_ ,5300,5414,2166
584,x0584_ ,5071,4402,2003
585,x0585_ ,5657,4844,2219
586,x0586_ ,5649,5321,2233
587,x0587_ ,5249,4720,2121
588,x0588_ ,5210,4559,2012
589,x0589_ ,5236,5107,2060
590,x0590_ ,5039,4545,2044
591,x0591_ ,5245,4712,2289
592,x0592_ ,5394,5159,2167
593,x0593_ ,5530,5009,2181
594,x0594_ ,5799,4666,2415
595,x0595_ ,5555,5002,2163
596,x0596_ ,4660,4794,1871
597,x0597_ ,5216,4393,2019
598,x0598_ ,4764,4694,2018
599,x0599_ ,5066,4843,2026
600,x0600_ ,5326,5080,2155
601,x0601_ ,5097,5053,1940
602,x0602_ ,5147,4712,2076
603,x0603_ ,5540,5870,2120
604,x0604_ ,5397,4824,2182
605,x0605_ ,5437,4855,2269
606,x0606_ ,5077,4668,2190
607,x0607_ ,5161,4675,2099
608,x0608_ ,5325,4772,2149
609,x0609_ ,5243,5059,2101
610,x0610_ ,4793,4650,2033
611,x0611_ ,5116,4828,2146
612,x0612_ ,5232,4584,2119
613,x0613_ ,4854,4596,2026
614,x0614_ ,5364,4801,2081
615,x0615_ ,5337,4800,2109
616,x0616_ ,4729,4416,1881
617,x0617_ ,5336,4876,2191
618,x0618_ ,4932,4573,2123
619,x0619_ ,4916,4724,1988
620,x0620_ ,4865,4749,2167
621,x0621_ ,4979,4738,2064
622,x0622_ ,5079,5210,2114
623,x0623_ ,4951,4745,2085
624,x0624_ ,5050,4740,2145
625,x0625_ ,5432,5103,2185
626,x0626_ ,5579,5159,2303
627,x0627_ ,5038,4861,2036
628,x0628_ ,5016,4321,1988
629,x0629_ ,5427,4720,2256
630,x0630_ ,5808,5195,2363
631,x0631_ ,5225,5094,1927
632,x0632_ ,5499,5290,2091
633,x0633_ ,5444,5108,2168
634,x0634_ ,5633,5329,2241
635,x0635_ ,5302,5250,2168
636,x0636_ ,5399,5332,2149
637,x0637_ ,5490,5514,2199
638,x0638_ ,5441,5150,1970
639,x0639_ ,5215,4986,1889
640,x0640_ ,5246,4771,2073
641,x0641_ ,5462,5203,2055
642,x0642_ ,5230,4909,1951
643,x0643_ ,4769,4513,1893
644,x0644_ ,5166,4664,1951
645,x0645_ ,5247,4654,2034
646,x0646_ ,4684,4253,1648
647,x0647_ ,4818,4241,1819
648,x0648_ ,4819,4348,1859
649,x0649_ ,5061,4237,1877
650,x0650_ ,5057,4312,1956
651,x0651_ ,5175,4957,1803
652,x0652_ ,5503,4138,2140
653,x0653_ ,5181,4329,1966
654,x0654_ ,5484,4781,1981
655,x0655_ ,5358,4260,2010
656,x0656_ ,4742,3516,1753
657,x0657_ ,5393,4400,1988
658,x0658_ ,5545,4625,2076
659,x0659_ ,5262,4403,2116
660,x0660_ ,5446,4670,2130
661,x0661_ ,4965,4766,1897
662,x0662_ ,5116,4895,2079
663,x0663_ ,4946,4463,1916
664,x0664_ ,5564,5060,2256
665,x0665_ ,4940,4508,1877
666,x0666_ ,5919,5077,2207
667,x0667_ ,5007,4575,1894
668,x0668_ ,5323,4500,1958
669,x0669_ ,5519,5160,2041
670,x0670_ ,5099,4954,2037
671,x0671_ ,5257,4729,2104
672,x0672_ ,5218,4470,2093
673,x0673_ ,5004,4764,1860
674,x0674_ ,4934,4523,1868
675,x0675_ ,5265,4836,1989
676,x0676_ ,5030,4496,1799
677,x0677_ ,5561,4921,2079
678,x0678_ ,4817,4574,1635
679,x0679_ ,5390,4948,2065
680,x0680_ ,5725,5252,2226
681,x0681_ ,4923,4563,1990
682,x0682_ ,4868,3650,1778
683,x0683_ ,5171,4738,1872
684,x0684_ ,5081,4589,1958
685,x0685_ ,5373,4506,1902
686,x0686_ ,5011,4509,1956
687,x0687_ ,5397,4785,2064
688,x0688_ ,5375,5021,2007
689,x0689_ ,4847,4359,1820
690,x0690_ ,5194,5159,1893
691,x0691_ ,4939,4159,1780
692,x0692_ ,5529,5193,2158
693,x0693_ ,5529,5168,2183
694,x0694_ ,5757,5351,2095
695,x0695_ ,5555,4897,2109
696,x0696_ ,5435,5083,2043
697,x0697_ ,5049,4812,1920
698,x0698_ ,4759,4920,1797
699,x0699_ ,5110,4599,1919
700,x0700_ ,5109,4696,1976
701,x0701_ ,4950,4776,1902
702,x0702_ ,5016,4571,1889
703,x0703_ ,5247,4869,1974
704,x0704_ ,5185,4666,1930
705,x0705_ ,5638,5370,2195
706,x0706_ ,5562,5535,2106
707,x0707_ ,5096,4729,1956
708,x0708_ ,5277,4932,2037
709,x0709_ ,5498,5217,2005
710,x0710_ ,5263,4696,1976
711,x0711_ ,5211,4919,1960
712,x0712_ ,5186,4753,1996
713,x0713_ ,4516,4909,1750
714,x0714_ ,5147,5216,2198
715,x0715_ ,4752,4470,1804
716,x0716_ ,5337,5223,2001
717,x0717_ ,5106,4722,1953
718,x0718_ ,5682,4648,2231
719,x0719_ ,5502,5126,2092
720,x0720_ ,4392,4134,1770
721,x0721_ ,5244,4902,2100
722,x0722_ ,5707,5047,2126
723,x0723_ ,5203,4136,1986
724,x0724_ ,4615,3270,1845
725,x0725_ ,5121,5032,1937
726,x0726_ ,4928,4500,1897
727,x0727_ ,5107,5049,1934
728,x0728_ ,4808,4520,1997
729,x0729_ ,4742,4291,1698
730,x0730_ ,4893,4369,1764
731,x0731_ ,4652,4256,1823
732,x0732_ ,4972,4515,1688
733,x0733_ ,5377,4622,2091
734,x0734_ ,4982,4347,1846
735,x0735_ ,4756,4788,1781
736,x0736_ ,4986,4654,1836
737,x0737_ ,5137,4645,1694
738,x0738_ ,4692,4390,1796
739,x0739_ ,5334,4901,2011
740,x0740_ ,4685,4251,1795
741,x0741_ ,5072,4874,1835
742,x0742_ ,5005,4561,1759
743,x0743_ ,4738,4624,1664
744,x0744_ ,5093,5285,1868
745,x0745_ ,4699,4565,1762
746,x0746_ ,4706,4424,1748
747,x0747_ ,5114,4453,1758
748,x0748_ ,5106,4917,1758
749,x0749_ ,5025,4782,1821
750,x0750_ ,5236,4730,1969
751,x0751_ ,4962,4603,1911
752,x0752_ ,4893,4613,1819
753,x0753_ ,4558,4648,1672
754,x0754_ ,5003,4695,1778
755,x0755_ ,4901,4646,1778
756,x0756_ ,4441,4034,1678
757,x0757_ ,4922,4836,1870
758,x0758_ ,4774,4645,1756
759,x0759_ ,4534,4369,1828
760,x0760_ ,4730,4385,1763
761,x0761_ ,4460,4118,1862
762,x0762_ ,4159,4249,1745
763,x0763_ ,4844,4552,1929
764,x0764_ ,4706,4413,1907
765,x0765_ ,4531,4433,1767
766,x0766_ ,4704,4598,1724
767,x0767_ ,4511,4451,1623
768,x0768_ ,4190,4198,1623
769,x0769_ ,4513,4442,1776
770,x0770_ ,4403,4323,1859
771,x0771_ ,4806,4742,1928
772,x0772_ ,4233,4089,1548
773,x0773_ ,5061,4541,2026
774,x0774_ ,4560,4268,1757
775,x0775_ ,4426,4448,1566
776,x0776_ ,5106,4938,2046
777,x0777_ ,5208,5032,2006
778,x0778_ ,4613,4740,1673
779,x0779_ ,4746,4453,1827
780,x0780_ ,4959,4915,1907
781,x0781_ ,5214,5010,2022
782,x0782_ ,5114,4697,1970
783,x0783_ ,5299,5264,1998
784,x0784_ ,5146,4729,2060
785,x0785_ ,4793,4552,1830
786,x0786_ ,5255,4951,2040
787,x0787_ ,5441,5429,2171
788,x0788_ ,5316,5210,2035
789,x0789_ ,5107,5072,1911
790,x0790_ ,5005,4909,2021
791,x0791_ ,5212,4816,2062
792,x0792_ ,4749,4817,1910
