,protid,P,S,C
217,x0217_X,782,1814,725
218,x0218_X,896,2161,771
219,x0219_X,802,1969,715
220,x0220_X,786,1856,761
221,x0221_X,874,1978,803
222,x0222_X,864,2079,798
223,x0223_X,916,2187,813
224,x0224_X,809,2010,751
225,x0225_X,887,1931,752
226,x0226_X,838,1966,766
227,x0227_X,802,1773,665
228,x0228_X,821,1829,671
229,x0229_X,832,1929,725
230,x0230_X,839,2078,738
231,x0231_X,816,2003,667
232,x0232_X,808,2080,682
233,x0233_X,863,2161,804
234,x0234_X,785,1939,679
235,x0235_X,733,1694,654
236,x0236_X,909,2159,760
237,x0237_X,814,1896,693
238,x0238_X,711,1772,598
239,x0239_X,702,1665,636
240,x0240_X,741,1811,608
241,x0241_X,755,1855,630
242,x0242_X,684,1819,578
243,x0243_X,785,1854,682
244,x0244_X,756,2004,643
245,x0245_X,761,1764,635
246,x0246_X,823,1945,718
247,x0247_X,717,1863,580
248,x0248_X,812,1975,699
249,x0249_X,776,1821,643
250,x0250_X,859,2053,658
251,x0251_X,837,2133,685
252,x0252_X,832,2189,720
253,x0253_X,729,1947,645
254,x0254_X,870,2276,770
255,x0255_X,740,1800,700
256,x0256_X,854,2255,719
257,x0257_X,903,2390,802
258,x0258_X,872,2261,695
259,x0259_X,813,2048,794
260,x0260_X,908,2291,806
261,x0261_X,727,1870,643
262,x0262_X,780,2002,704
263,x0263_X,665,1774,642
264,x0264_X,836,2139,766
265,x0265_X,827,2222,779
266,x0266_X,833,2156,752
267,x0267_X,768,2025,693
268,x0268_X,829,2005,736
269,x0269_X,905,2317,783
270,x0270_X,948,2304,843
271,x0271_X,676,1731,596
272,x0272_X,811,2104,740
273,x0273_X,884,2228,804
274,x0274_X,808,2070,692
275,x0275_X,813,1972,785
276,x0276_X,845,2128,768
277,x0277_X,813,2121,721
278,x0278_X,759,1991,653
279,x0279_X,787,1988,711
280,x0280_X,938,2345,812
281,x0281_X,752,1918,733
282,x0282_X,839,2160,742
283,x0283_X,850,2120,771
284,x0284_X,801,2194,746
285,x0285_X,942,2423,821
286,x0286_X,895,2405,795
287,x0287_X,873,2275,768
288,x0288_X,923,2369,803
289,x0289_X,888,2204,736
290,x0290_X,892,2171,853
291,x0291_X,919,2194,803
292,x0292_X,840,2120,781
293,x0293_X,867,2110,764
294,x0294_X,886,2147,708
295,x0295_X,753,1797,610
296,x0296_X,657,1842,504
297,x0297_X,755,2054,677
298,x0298_X,710,1612,681
299,x0299_X,891,2328,786
300,x0300_X,819,1971,780
301,x0301_X,894,2311,800
302,x0302_X,837,2162,742
303,x0303_X,799,2064,707
304,x0304_X,820,2115,720
305,x0305_X,788,2023,675
306,x0306_X,781,2139,650
307,x0307_X,794,2022,670
308,x0308_X,752,2025,626
309,x0309_X,955,2432,799
310,x0310_X,850,2232,746
311,x0311_X,1001,2554,910
312,x0312_X,987,2446,938
313,x0313_X,975,2503,893
314,x0314_X,1053,2681,922
315,x0315_X,1010,2609,941
316,x0316_X,1019,2500,946
317,x0317_X,1096,2756,999
318,x0318_X,984,2490,897
319,x0319_X,1070,2722,961
320,x0320_X,1029,2613,918
321,x0321_X,973,2490,908
322,x0322_X,1023,2648,985
323,x0323_X,1066,2624,966
324,x0324_X,1008,2437,926
325,x0325_X,1018,2530,917
326,x0326_X,1055,2618,983
327,x0327_X,1121,2876,1053
328,x0328_X,1007,2547,911
329,x0329_X,1137,2892,1021
330,x0330_X,1091,2672,990
331,x0331_X,1049,2692,915
332,x0332_X,965,2377,936
333,x0333_X,909,2360,826
334,x0334_X,928,2236,841
335,x0335_X,996,2424,951
336,x0336_X,1064,2602,990
337,x0337_X,934,2317,844
338,x0338_X,1035,2483,947
339,x0339_X,1038,2440,987
340,x0340_X,909,2244,852
341,x0341_X,1009,2443,919
342,x0342_X,989,2373,916
343,x0343_X,863,2253,800
344,x0344_X,840,2026,875
345,x0345_X,708,1765,687
346,x0346_X,829,2016,810
347,x0347_X,894,2133,801
348,x0348_X,936,2274,885
349,x0349_X,909,2158,849
350,x0350_X,1020,2418,933
351,x0351_X,948,2289,858
352,x0352_X,930,2283,882
353,x0353_X,943,2279,873
