,protid,P,S,C
328,x0328_X,1047,4431,627
329,x0329_X,1068,4265,662
330,x0330_X,1116,4875,679
331,x0331_X,1103,4463,650
332,x0332_X,1044,4859,652
333,x0333_X,1005,4514,586
334,x0334_X,1141,4362,713
335,x0335_X,876,3526,548
336,x0336_X,897,4004,559
337,x0337_X,1301,5172,908
338,x0338_X,1195,4844,747
339,x0339_X,1159,4762,865
340,x0340_X,1266,4795,842
341,x0341_X,1160,5027,834
342,x0342_X,1157,4880,866
343,x0343_X,1216,4830,857
344,x0344_X,1194,4672,804
345,x0345_X,1219,4775,909
346,x0346_X,1097,4684,889
347,x0347_X,1202,4616,852
348,x0348_X,1220,4983,818
349,x0349_X,1200,4906,797
350,x0350_X,1262,5381,860
351,x0351_X,1288,4707,791
352,x0352_X,1471,5353,926
353,x0353_X,1311,5304,888
354,x0354_X,1256,4897,750
355,x0355_X,1231,5031,759
356,x0356_X,1336,5575,839
357,x0357_X,1357,5197,827
358,x0358_X,1424,5554,897
359,x0359_X,1179,4608,768
360,x0360_X,1520,6050,1076
361,x0361_X,1532,6191,1055
362,x0362_X,1458,5174,994
363,x0363_X,1249,5313,941
364,x0364_X,1490,6059,966
365,x0365_X,1470,5656,1002
366,x0366_X,1413,5461,1001
367,x0367_X,1540,6168,1070
368,x0368_X,1436,5815,1005
369,x0369_X,1541,5742,1102
370,x0370_X,1671,6611,1171
371,x0371_X,1478,5996,1041
372,x0372_X,1400,5177,926
373,x0373_X,1613,6272,1160
374,x0374_X,1547,5724,1114
375,x0375_X,1473,5730,1053
376,x0376_X,1440,5585,1103
377,x0377_X,1699,6715,1177
378,x0378_X,1568,6160,1050
379,x0379_X,1336,5356,934
380,x0380_X,1332,5389,905
381,x0381_X,1452,5862,1071
382,x0382_X,1198,5311,872
383,x0383_X,1450,5688,990
384,x0384_X,1281,4974,885
385,x0385_X,1372,5772,984
386,x0386_X,1502,6057,1087
387,x0387_X,1420,5834,1131
388,x0388_X,1363,5780,985
389,x0389_X,1454,5800,1002
390,x0390_X,1458,6379,1074
391,x0391_X,1502,6593,1085
392,x0392_X,1450,5676,1002
393,x0393_X,1482,5800,1103
394,x0394_X,1371,5390,1114
395,x0395_X,1499,6182,1097
396,x0396_X,1582,6214,1115
397,x0397_X,1297,5572,1006
398,x0398_X,1549,5995,1102
399,x0399_X,1384,5667,1077
400,x0400_X,1603,6065,1110
401,x0401_X,1437,5886,1062
402,x0402_X,1426,5624,951
403,x0403_X,1476,6050,989
404,x0404_X,1608,6403,1169
405,x0405_X,1421,5477,977
406,x0406_X,1608,6751,1232
407,x0407_X,1405,5302,1043
408,x0408_X,1519,6150,1109
409,x0409_X,1403,5897,1085
410,x0410_X,1567,6234,1110
411,x0411_X,1513,6001,1132
412,x0412_X,1575,6363,1107
413,x0413_X,1407,5532,1062
414,x0414_X,1388,5949,1178
415,x0415_X,1531,5943,1041
416,x0416_X,1524,6082,1172
417,x0417_X,1549,6585,1046
418,x0418_X,1423,5710,995
419,x0419_X,1366,5615,1020
420,x0420_X,1459,6085,1102
421,x0421_X,1438,5888,1059
422,x0422_X,1597,6313,1135
423,x0423_X,1713,6895,1262
424,x0424_X,1638,6393,1149
425,x0425_X,1572,6181,1158
426,x0426_X,1677,6844,1209
427,x0427_X,1551,6229,1131
428,x0428_X,1560,6538,1218
429,x0429_X,1582,6495,1103
430,x0430_X,1503,6706,1107
431,x0431_X,1520,6439,1086
432,x0432_X,1571,6196,1144
433,x0433_X,1596,6432,1017
434,x0434_X,1670,6697,1086
435,x0435_X,1473,5895,1017
436,x0436_X,1495,5973,1047
437,x0437_X,1713,6693,1185
438,x0438_X,1576,6276,1059
439,x0439_X,1735,6723,1272
440,x0440_X,1789,6707,1234
441,x0441_X,1501,6008,1006
442,x0442_X,1667,6645,1141
443,x0443_X,1659,6882,1189
444,x0444_X,1236,5049,855
445,x0445_X,1458,5441,976
446,x0446_X,1494,5819,1072
447,x0447_X,1477,5682,1097
448,x0448_X,1498,6076,1072
449,x0449_X,1412,6130,1104
450,x0450_X,1503,6383,1025
451,x0451_X,1851,7700,1327
452,x0452_X,1685,6964,1221
453,x0453_X,1810,7325,1305
454,x0454_X,1856,7546,1329
455,x0455_X,1808,7487,1290
456,x0456_X,1817,7580,1334
457,x0457_X,1633,6018,995
458,x0458_X,1668,6659,989
459,x0459_X,1649,6783,1159
460,x0460_X,1664,6415,1101
461,x0461_X,1637,5604,1015
462,x0462_X,1437,5606,832
463,x0463_X,1454,5751,923
464,x0464_X,1460,5900,896
465,x0465_X,1503,5669,956
466,x0466_X,1482,5945,958
467,x0467_X,1450,6049,1016
468,x0468_X,1505,6319,954
469,x0469_X,1590,6561,1165
470,x0470_X,1665,6776,1150
471,x0471_X,1575,6392,1078
472,x0472_X,1822,7689,1367
473,x0473_X,2009,7876,1440
474,x0474_X,1757,7130,1266
475,x0475_X,1896,7503,1332
476,x0476_X,1979,7593,1306
477,x0477_X,1553,6059,1034
478,x0478_X,1596,6988,1146
479,x0479_X,1664,7037,1169
480,x0480_X,1541,6265,972
481,x0481_X,1611,6741,1101
482,x0482_X,1691,7111,1209
483,x0483_X,1661,6392,1127
484,x0484_X,1609,6662,1182
485,x0485_X,1603,6318,1124
486,x0486_X,1659,6373,1148
