,protid,P,S,C
485,x0485_ ,426,407,202
486,x0486_ ,763,641,307
487,x0487_ ,598,368,210
488,x0488_ ,753,478,254
489,x0489_ ,513,449,214
490,x0490_ ,608,491,227
491,x0491_ ,711,485,289
492,x0492_ ,318,488,140
493,x0493_ ,678,614,304
494,x0494_ ,330,492,168
495,x0495_ ,419,452,164
496,x0496_ ,501,623,202
497,x0497_ ,509,622,195
498,x0498_ ,603,727,210
499,x0499_ ,471,467,190
500,x0500_ ,557,437,182
501,x0501_ ,686,790,235
502,x0502_ ,522,536,167
503,x0503_ ,817,528,308
504,x0504_ ,813,512,328
505,x0505_ ,844,549,377
506,x0506_ ,983,429,418
507,x0507_ ,822,505,326
508,x0508_ ,793,484,376
509,x0509_ ,840,384,372
510,x0510_ ,702,349,224
511,x0511_ ,961,409,400
512,x0512_ ,859,466,386
513,x0513_ ,853,487,371
514,x0514_ ,951,600,402
515,x0515_ ,837,802,377
516,x0516_ ,706,604,286
517,x0517_ ,762,741,267
518,x0518_ ,613,607,211
519,x0519_ ,797,620,294
520,x0520_ ,759,647,305
521,x0521_ ,627,624,289
522,x0522_ ,763,542,291
523,x0523_ ,674,721,258
524,x0524_ ,637,644,259
525,x0525_ ,735,685,291
526,x0526_ ,744,693,274
527,x0527_ ,861,714,316
528,x0528_ ,889,697,367
529,x0529_ ,741,586,269
530,x0530_ ,539,438,199
531,x0531_ ,601,546,231
532,x0532_ ,568,460,197
533,x0533_ ,633,629,223
534,x0534_ ,637,624,224
535,x0535_ ,726,545,325
536,x0536_ ,592,692,201
537,x0537_ ,593,545,188
538,x0538_ ,733,633,230
539,x0539_ ,628,594,209
540,x0540_ ,740,771,259
541,x0541_ ,728,702,281
542,x0542_ ,986,932,360
543,x0543_ ,613,637,235
544,x0544_ ,820,908,288
545,x0545_ ,641,603,241
546,x0546_ ,884,921,275
547,x0547_ ,936,914,361
548,x0548_ ,810,680,221
549,x0549_ ,533,614,128
550,x0550_ ,599,460,216
551,x0551_ ,403,459,173
552,x0552_ ,744,792,294
553,x0553_ ,777,641,293
554,x0554_ ,785,680,365
555,x0555_ ,695,357,223
556,x0556_ ,729,629,295
557,x0557_ ,800,664,366
558,x0558_ ,902,1119,325
559,x0559_ ,828,1031,352
560,x0560_ ,788,949,343
561,x0561_ ,776,957,283
562,x0562_ ,917,1005,356
563,x0563_ ,703,877,250
564,x0564_ ,667,812,291
565,x0565_ ,748,921,347
566,x0566_ ,781,880,292
567,x0567_ ,736,806,349
568,x0568_ ,781,897,338
569,x0569_ ,805,875,336
570,x0570_ ,952,1072,391
571,x0571_ ,655,1034,264
572,x0572_ ,882,1034,362
573,x0573_ ,946,1082,387
574,x0574_ ,822,756,375
575,x0575_ ,680,873,277
576,x0576_ ,709,973,271
577,x0577_ ,739,738,353
578,x0578_ ,849,964,332
579,x0579_ ,644,942,244
580,x0580_ ,854,994,363
581,x0581_ ,732,807,291
582,x0582_ ,699,948,244
583,x0583_ ,719,951,346
584,x0584_ ,805,1022,318
585,x0585_ ,713,910,268
586,x0586_ ,918,1071,357
587,x0587_ ,786,978,316
588,x0588_ ,1022,1205,401
589,x0589_ ,907,1170,338
590,x0590_ ,896,984,331
591,x0591_ ,664,944,283
592,x0592_ ,641,779,233
593,x0593_ ,909,1220,356
594,x0594_ ,898,1198,319
595,x0595_ ,863,1019,329
596,x0596_ ,1065,1223,413
597,x0597_ ,943,951,317
598,x0598_ ,1032,1155,369
599,x0599_ ,949,1039,358
600,x0600_ ,996,994,356
601,x0601_ ,870,901,309
602,x0602_ ,880,656,294
603,x0603_ ,737,749,225
604,x0604_ ,659,925,246
605,x0605_ ,778,844,269
606,x0606_ ,775,1048,322
607,x0607_ ,900,967,344
608,x0608_ ,818,803,332
609,x0609_ ,997,1003,346
610,x0610_ ,739,855,297
611,x0611_ ,403,771,204
612,x0612_ ,572,723,245
613,x0613_ ,622,638,225
614,x0614_ ,481,682,163
615,x0615_ ,540,502,233
616,x0616_ ,783,867,303
617,x0617_ ,414,658,153
618,x0618_ ,499,662,270
619,x0619_ ,722,824,284
620,x0620_ ,691,686,276
621,x0621_ ,400,498,137
622,x0622_ ,491,570,164
623,x0623_ ,412,602,162
624,x0624_ ,322,463,118
625,x0625_ ,292,477,92
626,x0626_ ,409,518,154
627,x0627_ ,371,530,134
628,x0628_ ,280,433,107
629,x0629_ ,391,508,136
630,x0630_ ,262,402,116
631,x0631_ ,216,421,104
632,x0632_ ,400,671,204
633,x0633_ ,247,504,110
634,x0634_ ,325,513,152
635,x0635_ ,291,525,130
636,x0636_ ,256,566,124
637,x0637_ ,219,445,77
638,x0638_ ,260,548,95
639,x0639_ ,230,489,101
640,x0640_ ,420,740,166
641,x0641_ ,215,465,100
642,x0642_ ,430,590,156
643,x0643_ ,356,526,108
644,x0644_ ,415,624,137
645,x0645_ ,254,469,97
646,x0646_ ,492,725,161
647,x0647_ ,375,406,80
648,x0648_ ,450,592,134
649,x0649_ ,360,432,111
650,x0650_ ,300,375,105
651,x0651_ ,282,243,105
652,x0652_ ,117,171,63
653,x0653_ ,236,299,131
654,x0654_ ,155,422,89
655,x0655_ ,114,216,48
656,x0656_ ,169,377,84
657,x0657_ ,129,379,53
658,x0658_ ,154,353,54
659,x0659_ ,119,337,40
660,x0660_ ,123,277,65
661,x0661_ ,136,311,49
662,x0662_ ,140,373,82
663,x0663_ ,100,261,45
664,x0664_ ,160,400,70
665,x0665_ ,205,344,117
666,x0666_ ,182,478,81
667,x0667_ ,175,544,61
668,x0668_ ,114,398,83
669,x0669_ ,153,447,66
670,x0670_ ,168,370,57
671,x0671_ ,159,426,81
672,x0672_ ,142,412,41
673,x0673_ ,159,526,95
674,x0674_ ,198,565,98
675,x0675_ ,176,530,74
676,x0676_ ,171,523,47
677,x0677_ ,292,750,134
678,x0678_ ,306,789,130
679,x0679_ ,198,543,79
680,x0680_ ,217,589,55
681,x0681_ ,179,631,93
682,x0682_ ,211,513,96
683,x0683_ ,174,427,65
684,x0684_ ,186,448,32
685,x0685_ ,223,556,82
686,x0686_ ,160,427,43
687,x0687_ ,190,455,58
688,x0688_ ,161,463,79
689,x0689_ ,154,512,114
690,x0690_ ,112,382,67
691,x0691_ ,101,325,70
692,x0692_ ,178,566,76
693,x0693_ ,139,470,94
694,x0694_ ,173,504,103
695,x0695_ ,166,484,91
696,x0696_ ,119,450,97
697,x0697_ ,123,404,68
698,x0698_ ,63,283,32
699,x0699_ ,184,470,126
700,x0700_ ,179,465,97
701,x0701_ ,69,279,58
702,x0702_ ,83,240,28
703,x0703_ ,113,412,36
704,x0704_ ,75,295,36
705,x0705_ ,116,366,46
706,x0706_ ,85,368,75
707,x0707_ ,96,353,47
708,x0708_ ,127,425,43
709,x0709_ ,124,337,35
710,x0710_ ,87,289,30
711,x0711_ ,29,98,9
712,x0712_ ,37,176,18
713,x0713_ ,67,287,24
714,x0714_ ,104,280,81
715,x0715_ ,133,376,157
716,x0716_ ,131,410,54
717,x0717_ ,150,445,71
718,x0718_ ,152,455,96
719,x0719_ ,205,655,130
720,x0720_ ,154,531,95
721,x0721_ ,121,405,69
722,x0722_ ,133,448,49
723,x0723_ ,113,334,49
724,x0724_ ,144,366,51
725,x0725_ ,154,520,106
726,x0726_ ,133,465,105
727,x0727_ ,179,533,108
728,x0728_ ,190,567,146
729,x0729_ ,90,369,102
730,x0730_ ,129,286,50
731,x0731_ ,149,290,89
732,x0732_ ,130,299,67
733,x0733_ ,164,415,124
734,x0734_ ,182,501,137
735,x0735_ ,133,393,104
736,x0736_ ,140,354,136
737,x0737_ ,125,398,107
738,x0738_ ,125,380,90
739,x0739_ ,126,333,69
740,x0740_ ,113,231,91
741,x0741_ ,219,229,182
742,x0742_ ,190,379,172
743,x0743_ ,121,251,189
744,x0744_ ,116,269,111
745,x0745_ ,84,355,57
746,x0746_ ,139,412,44
747,x0747_ ,142,456,105
748,x0748_ ,133,357,105
749,x0749_ ,194,527,99
750,x0750_ ,104,363,61
751,x0751_ ,88,312,65
752,x0752_ ,125,363,73
753,x0753_ ,163,522,95
754,x0754_ ,134,369,92
755,x0755_ ,164,458,81
756,x0756_ ,106,347,75
757,x0757_ ,140,400,126
758,x0758_ ,132,477,132
759,x0759_ ,159,477,144
760,x0760_ ,173,603,170
761,x0761_ ,133,487,121
762,x0762_ ,186,543,91
763,x0763_ ,245,491,167
764,x0764_ ,215,517,214
765,x0765_ ,171,408,201
766,x0766_ ,147,464,169
767,x0767_ ,374,512,339
768,x0768_ ,246,438,262
769,x0769_ ,331,450,347
770,x0770_ ,334,494,348
771,x0771_ ,322,578,375
772,x0772_ ,336,527,313
773,x0773_ ,299,453,283
774,x0774_ ,297,491,340
775,x0775_ ,310,548,417
776,x0776_ ,337,613,376
777,x0777_ ,307,611,357
778,x0778_ ,358,578,289
779,x0779_ ,336,577,362
780,x0780_ ,235,411,257
781,x0781_ ,297,478,353
782,x0782_ ,370,603,353
783,x0783_ ,416,661,354
784,x0784_ ,262,540,326
785,x0785_ ,448,697,395
786,x0786_ ,239,447,260
787,x0787_ ,455,665,365
788,x0788_ ,373,544,308
789,x0789_ ,355,540,281
790,x0790_ ,445,631,355
791,x0791_ ,413,616,349
792,x0792_ ,336,483,216
793,x0793_ ,356,596,273
794,x0794_ ,351,410,274
795,x0795_ ,427,539,309
796,x0796_ ,321,447,222
797,x0797_ ,252,384,184
798,x0798_ ,328,576,224
799,x0799_ ,219,402,199
800,x0800_ ,323,534,271
801,x0801_ ,305,457,273
802,x0802_ ,319,410,352
803,x0803_ ,312,362,272
804,x0804_ ,367,477,237
805,x0805_ ,408,524,293
806,x0806_ ,369,483,276
807,x0807_ ,275,349,156
808,x0808_ ,419,577,330
809,x0809_ ,318,570,240
810,x0810_ ,391,594,341
811,x0811_ ,286,372,245
812,x0812_ ,378,529,269
813,x0813_ ,360,586,279
814,x0814_ ,322,545,261
815,x0815_ ,433,678,374
816,x0816_ ,336,434,265
817,x0817_ ,286,431,273
818,x0818_ ,442,661,275
819,x0819_ ,454,667,310
820,x0820_ ,456,681,348
821,x0821_ ,405,565,255
822,x0822_ ,387,548,290
823,x0823_ ,341,578,257
824,x0824_ ,315,402,229
825,x0825_ ,272,436,238
826,x0826_ ,352,512,312
827,x0827_ ,365,500,311
828,x0828_ ,508,760,385
829,x0829_ ,453,506,316
830,x0830_ ,450,669,312
831,x0831_ ,288,581,166
832,x0832_ ,216,616,158
833,x0833_ ,192,385,203
834,x0834_ ,224,521,158
835,x0835_ ,272,738,215
836,x0836_ ,225,465,171
837,x0837_ ,178,382,106
838,x0838_ ,74,274,58
839,x0839_ ,53,179,44
840,x0840_ ,109,270,56
841,x0841_ ,158,353,84
842,x0842_ ,166,430,107
843,x0843_ ,129,379,87
844,x0844_ ,133,320,108
845,x0845_ ,229,484,148
846,x0846_ ,71,272,63
847,x0847_ ,68,181,27
848,x0848_ ,59,134,17
849,x0849_ ,90,264,81
850,x0850_ ,54,187,35
851,x0851_ ,76,246,56
852,x0852_ ,93,267,46
853,x0853_ ,101,279,55
854,x0854_ ,100,280,55
855,x0855_ ,105,279,51
856,x0856_ ,140,441,49
857,x0857_ ,164,399,67
858,x0858_ ,147,449,70
859,x0859_ ,178,535,67
860,x0860_ ,187,450,66
861,x0861_ ,162,465,76
862,x0862_ ,232,511,77
863,x0863_ ,200,478,63
864,x0864_ ,238,543,80
865,x0865_ ,241,491,88
866,x0866_ ,141,401,53
867,x0867_ ,215,525,80
868,x0868_ ,190,401,112
869,x0869_ ,201,540,120
870,x0870_ ,192,427,84
871,x0871_ ,223,558,80
872,x0872_ ,209,425,69
873,x0873_ ,216,575,70
874,x0874_ ,228,558,75
875,x0875_ ,172,440,54
876,x0876_ ,177,489,75
877,x0877_ ,152,375,68
878,x0878_ ,191,474,76
879,x0879_ ,206,513,61
880,x0880_ ,116,314,66
881,x0881_ ,178,473,52
882,x0882_ ,200,512,68
883,x0883_ ,159,428,43
884,x0884_ ,206,447,50
885,x0885_ ,133,276,56
886,x0886_ ,156,420,54
887,x0887_ ,153,324,51
888,x0888_ ,244,545,72
889,x0889_ ,163,486,54
890,x0890_ ,132,359,37
891,x0891_ ,100,286,49
892,x0892_ ,52,210,38
893,x0893_ ,93,253,32
894,x0894_ ,127,376,25
895,x0895_ ,116,361,51
