,protid,P,S,C
517,x0517_X,14075,72186,12974
518,x0518_X,14988,76214,12538
519,x0519_X,15408,75424,13821
520,x0520_X,14654,75019,13158
521,x0521_X,13828,71382,12693
522,x0522_X,14584,69435,12561
523,x0523_X,13525,70776,11840
524,x0524_X,12287,68118,11401
525,x0525_X,11472,64550,10298
526,x0526_X,13704,73349,12182
527,x0527_X,12269,63395,11907
528,x0528_X,12627,67133,11191
529,x0529_X,13415,71523,12082
530,x0530_X,13496,69077,12257
531,x0531_X,14703,73682,13541
532,x0532_X,15122,77583,14711
533,x0533_X,13924,73757,12895
534,x0534_X,15882,84692,14386
535,x0535_X,14027,73809,12292
536,x0536_X,13666,70822,12092
537,x0537_X,15311,78160,13945
538,x0538_X,13041,69556,11798
539,x0539_X,14134,70509,12377
540,x0540_X,14261,71065,12577
541,x0541_X,13538,69720,12445
542,x0542_X,13735,73137,11031
543,x0543_X,14841,77977,12752
544,x0544_X,16968,93001,14781
545,x0545_X,16158,80666,13861
546,x0546_X,17655,85301,15385
547,x0547_X,16366,80806,14456
548,x0548_X,14601,75797,12887
549,x0549_X,13960,76916,11955
550,x0550_X,15857,83278,12966
551,x0551_X,16868,92746,14637
552,x0552_X,16630,83147,14226
553,x0553_X,16516,86406,14448
554,x0554_X,13034,72684,11302
555,x0555_X,17127,86476,15225
556,x0556_X,15148,77618,12804
557,x0557_X,16522,77817,13541
558,x0558_X,16484,84009,13033
559,x0559_X,14143,79964,13309
560,x0560_X,14839,87122,12520
561,x0561_X,14584,82129,12098
562,x0562_X,16657,87496,13217
563,x0563_X,14132,83320,12294
564,x0564_X,15432,88196,13742
565,x0565_X,15061,82523,13101
566,x0566_X,15157,82112,12009
567,x0567_X,14582,76366,11883
568,x0568_X,15329,78664,12498
569,x0569_X,16274,84904,13782
570,x0570_X,15835,78964,12154
571,x0571_X,14085,81329,11539
572,x0572_X,17246,87710,14360
573,x0573_X,14603,80500,12313
574,x0574_X,15115,80424,12341
575,x0575_X,16918,85561,13442
576,x0576_X,15311,77435,12824
577,x0577_X,16899,84219,14803
578,x0578_X,14439,71797,12999
579,x0579_X,14466,70689,12748
580,x0580_X,16764,80767,14097
581,x0581_X,16708,79286,14221
582,x0582_X,14456,74206,12363
583,x0583_X,16786,88484,14535
584,x0584_X,16939,89586,14753
585,x0585_X,16602,81768,14680
586,x0586_X,15406,80887,14392
587,x0587_X,16942,83990,14508
588,x0588_X,17194,85052,15124
589,x0589_X,15375,79371,13599
590,x0590_X,15326,82612,13218
591,x0591_X,14395,74973,13010
592,x0592_X,17280,88053,14962
593,x0593_X,17090,85329,14951
594,x0594_X,16569,83239,14673
595,x0595_X,15389,82754,13485
596,x0596_X,17822,91186,14745
597,x0597_X,16926,88589,15271
598,x0598_X,15466,81593,14097
599,x0599_X,13837,76656,11885
600,x0600_X,15534,85646,14260
601,x0601_X,16196,88765,13867
602,x0602_X,16936,87425,14955
603,x0603_X,18847,90606,17303
604,x0604_X,16052,83141,13857
605,x0605_X,16631,82765,13654
606,x0606_X,16251,83638,13637
607,x0607_X,17834,94586,15851
608,x0608_X,16856,86653,14832
609,x0609_X,19036,94244,16515
610,x0610_X,14796,73415,12814
611,x0611_X,16638,87192,14511
612,x0612_X,14575,76445,12720
613,x0613_X,16987,86827,15014
614,x0614_X,14566,72100,12124
615,x0615_X,16358,84139,14943
616,x0616_X,15977,79699,13602
617,x0617_X,16906,83810,14244
618,x0618_X,15980,81035,13670
619,x0619_X,15557,84137,13356
620,x0620_X,15911,84619,14430
621,x0621_X,16396,86971,14003
622,x0622_X,15825,82947,13803
623,x0623_X,16150,87995,13710
624,x0624_X,17200,91517,15036
625,x0625_X,17126,87943,15226
626,x0626_X,16831,87340,16124
627,x0627_X,17265,87910,14141
628,x0628_X,17634,91270,15347
629,x0629_X,17002,89486,15283
630,x0630_X,17351,94540,14865
631,x0631_X,18383,93716,15666
632,x0632_X,16297,89054,14944
633,x0633_X,14895,79303,12755
634,x0634_X,16486,81626,14463
635,x0635_X,16478,80217,13990
636,x0636_X,16118,80645,14393
637,x0637_X,15237,75256,13703
638,x0638_X,16587,82797,14619
639,x0639_X,16694,81397,14484
640,x0640_X,16381,78951,14414
641,x0641_X,16038,82985,14503
642,x0642_X,14766,76513,12461
643,x0643_X,14979,76549,13583
644,x0644_X,17368,81257,14901
645,x0645_X,16728,84838,14355
646,x0646_X,14750,78824,13379
647,x0647_X,15041,74712,13078
648,x0648_X,16722,87318,14788
649,x0649_X,15500,82587,13069
650,x0650_X,16668,86908,15740
651,x0651_X,16226,78793,13792
652,x0652_X,15122,79083,13211
653,x0653_X,16351,82906,14269
654,x0654_X,17573,87302,14930
655,x0655_X,18112,94776,15383
656,x0656_X,15634,78994,13717
657,x0657_X,16629,83449,14882
658,x0658_X,16622,82267,14161
659,x0659_X,16712,84774,14435
660,x0660_X,15628,80210,13908
661,x0661_X,17114,87280,15411
662,x0662_X,14615,77257,13239
663,x0663_X,14742,77643,13645
664,x0664_X,16741,84302,14397
665,x0665_X,17278,83454,15189
666,x0666_X,16723,80068,14837
667,x0667_X,16070,77822,14453
668,x0668_X,15872,81600,13684
669,x0669_X,17138,86150,15053
670,x0670_X,16597,86064,15194
671,x0671_X,16644,83561,14276
672,x0672_X,15931,81918,13779
673,x0673_X,16530,81334,13764
674,x0674_X,16586,86393,14876
675,x0675_X,16156,83826,14499
676,x0676_X,17058,88350,15378
677,x0677_X,15045,77282,13243
678,x0678_X,15745,81181,15175
679,x0679_X,17576,86928,14812
680,x0680_X,17119,87891,14306
681,x0681_X,17443,92433,15875
682,x0682_X,17206,85213,15436
