,protid,P,S,C
424,x0424_ ,3499,1366,2038
425,x0425_ ,2910,1275,1701
426,x0426_ ,3164,1337,1827
427,x0427_ ,3395,1436,1610
428,x0428_ ,3223,1216,1777
429,x0429_ ,3030,1376,1589
430,x0430_ ,2680,1389,2147
431,x0431_ ,2508,1166,1891
432,x0432_ ,3382,1577,2062
433,x0433_ ,3627,1507,1887
434,x0434_ ,3485,1725,1576
435,x0435_ ,3074,1361,1670
436,x0436_ ,3585,1801,1754
437,x0437_ ,3865,1982,1903
438,x0438_ ,2995,1143,1427
439,x0439_ ,3778,1717,1526
440,x0440_ ,2566,914,1671
441,x0441_ ,3008,1556,1541
442,x0442_ ,2805,1341,1525
443,x0443_ ,2519,859,1182
444,x0444_ ,2830,1314,1316
445,x0445_ ,3301,899,1686
446,x0446_ ,3276,1235,1930
447,x0447_ ,2731,1267,1673
448,x0448_ ,3807,1830,2113
449,x0449_ ,2902,1220,1656
450,x0450_ ,2411,989,1451
451,x0451_ ,3294,1185,2076
452,x0452_ ,2967,988,1823
453,x0453_ ,3680,1785,2038
454,x0454_ ,2725,1187,1974
455,x0455_ ,3463,1759,2159
456,x0456_ ,3004,1465,2201
457,x0457_ ,2482,988,1990
458,x0458_ ,2626,1273,1772
459,x0459_ ,2861,1485,1982
460,x0460_ ,3139,1327,2089
461,x0461_ ,3140,1301,1887
462,x0462_ ,3038,1227,1951
463,x0463_ ,2772,1437,1569
464,x0464_ ,2874,1376,1315
465,x0465_ ,3149,1593,1813
466,x0466_ ,2862,1584,1882
467,x0467_ ,3029,1690,1722
468,x0468_ ,3116,1495,2059
469,x0469_ ,2768,1609,1728
470,x0470_ ,3340,1919,2122
471,x0471_ ,2066,974,1520
472,x0472_ ,3230,2014,1896
473,x0473_ ,2818,1675,1502
474,x0474_ ,3349,2023,1888
475,x0475_ ,2919,1642,1767
476,x0476_ ,3699,1756,2171
477,x0477_ ,2610,1522,2084
478,x0478_ ,2578,1266,2151
479,x0479_ ,2916,1339,2186
480,x0480_ ,3176,1999,2575
481,x0481_ ,2980,1574,2467
482,x0482_ ,2882,1335,2111
483,x0483_ ,2877,1892,2491
484,x0484_ ,2903,1481,2286
485,x0485_ ,2517,1220,1934
486,x0486_ ,2318,1107,2140
487,x0487_ ,2338,1082,1936
488,x0488_ ,3033,1251,2157
489,x0489_ ,2437,1214,2127
490,x0490_ ,2569,1087,2230
491,x0491_ ,2851,1405,2185
492,x0492_ ,3424,1351,1895
493,x0493_ ,3045,1198,1752
494,x0494_ ,2872,1478,1755
495,x0495_ ,3206,1420,2160
496,x0496_ ,3239,1442,2105
497,x0497_ ,2708,1310,2087
498,x0498_ ,2722,1605,1889
499,x0499_ ,3243,1595,2065
500,x0500_ ,3525,1795,2430
501,x0501_ ,2841,1472,2015
502,x0502_ ,3138,1556,1976
503,x0503_ ,3214,1367,1860
504,x0504_ ,2788,1539,2001
505,x0505_ ,4066,1852,1957
506,x0506_ ,3724,1418,2239
507,x0507_ ,3270,1539,1746
508,x0508_ ,3357,1841,2552
509,x0509_ ,3862,2086,2437
510,x0510_ ,3716,1868,2166
511,x0511_ ,3330,1490,2201
512,x0512_ ,3384,2043,2574
513,x0513_ ,3227,1627,2406
514,x0514_ ,2864,1575,2231
515,x0515_ ,3120,1290,2260
516,x0516_ ,3590,1598,2315
517,x0517_ ,3466,1689,2226
518,x0518_ ,3367,1754,2382
519,x0519_ ,2712,1366,1487
520,x0520_ ,2362,1024,1465
521,x0521_ ,3253,1538,1650
522,x0522_ ,3189,1555,2042
523,x0523_ ,2829,1294,1442
524,x0524_ ,3373,1363,2050
525,x0525_ ,2908,882,2205
526,x0526_ ,2888,1253,1854
527,x0527_ ,3225,1306,2490
528,x0528_ ,3118,1287,2150
529,x0529_ ,2934,1299,1872
530,x0530_ ,3490,1349,1602
531,x0531_ ,3239,1303,1899
532,x0532_ ,3032,1405,1891
533,x0533_ ,3771,1709,1901
534,x0534_ ,3296,1212,2047
535,x0535_ ,3599,1486,2175
536,x0536_ ,3019,1510,1912
537,x0537_ ,2912,1394,1689
538,x0538_ ,4175,1623,2203
539,x0539_ ,3311,1615,2095
540,x0540_ ,3590,1573,2340
541,x0541_ ,3655,1756,2339
542,x0542_ ,4659,1953,2704
543,x0543_ ,3408,1476,2376
544,x0544_ ,2650,1309,1927
545,x0545_ ,2880,1367,2081
546,x0546_ ,3557,1645,2301
547,x0547_ ,2770,1392,2279
548,x0548_ ,3671,1700,2504
549,x0549_ ,2700,1463,1832
550,x0550_ ,3250,1362,2174
551,x0551_ ,3015,1311,1669
552,x0552_ ,3926,1549,2151
553,x0553_ ,2892,1581,1968
554,x0554_ ,3763,1824,2669
555,x0555_ ,3728,2158,2499
556,x0556_ ,4093,2035,3188
557,x0557_ ,3449,1677,2500
558,x0558_ ,3162,1731,2367
559,x0559_ ,3385,1754,2487
560,x0560_ ,4453,1824,3039
561,x0561_ ,4228,2196,2892
